invoice_and_item_number,date,store_number,store_name,address,city,zip_code,store_location,county_number,county,category,category_name,vendor_number,vendor_name,item_number,item_description,pack,bottle_volume_ml,state_bottle_cost,state_bottle_retail,bottles_sold,sale_dollars,volume_sold_liters,volume_sold_gallons,Year
S32424600168,2016-05-19,2561,Hy-Vee Food Store / Fleur / DSM,4605 Fleur Drive,Des Moines,50321,POINT (-93.64494300000001 41.542748),77,Polk,1081340,ROOT BEER SCHNAPPS,65,Jim Beam Brands,82826,Dekuyper Ragin' Root Beer Schnapps,12,750,6.3,9.45,1,9.45,0.75,0.2,2016
S32835000030,2016-06-14,2657,Hy-Vee Food Store / Bedford,1604 Bent,Bedford,50833,POINT (-94.72557800000001 40.676171),87,Taylor,1081315,CINNAMON SCHNAPPS,65,Jim Beam Brands,82611,Dekuyper Hot Damn!,12,750,6.3,9.45,1,9.45,0.75,0.2,2016
S32897400014,2016-06-16,3920,Smokin' Joe's #11 Tobacco and Liquor,1606 Camanche Ave,Clinton,52732,POINT (-90.204748 41.827845),23,Clinton,1081312,BUTTERSCOTCH SCHNAPPS,65,Jim Beam Brands,82786,Dekuyper Buttershots Schnapps,12,750,6.3,9.45,1,9.45,0.75,0.2,2016
S32631400012,2016-06-01,3045,Britt Food Center,8 2nd St NW,Britt,50423,POINT (-93.801917 43.098696),41,Hancock,1081400,TRIPLE SEC,65,Jim Beam Brands,82606,Dekuyper Sour Apple Pucker,12,750,6.3,9.45,1,9.45,0.75,0.2,2016
S31186100195,2016-03-10,2587,Hy-Vee Food Store / Johnston,5750 MERLE HAY ROAD,JOHNSTON,50131,POINT (-93.697731 41.665172),77,Polk,1081370,WATERMELON SCHNAPPS,65,Jim Beam Brands,82866,Dekuyper Watermelon Pucker,12,750,6.3,9.45,1,9.45,0.75,0.2,2016
S32847200086,2016-06-14,3495,Great Pastimes,228 N Main St,Monticello,52310,POINT (-91.183413 42.24013200000001),53,Jones,1081355,STRAWBERRY SCHNAPPS,65,Jim Beam Brands,82820,Dekuyper Strawberry Pucker,12,750,6.3,9.45,1,9.45,0.75,0.2,2016
S33068600054,2016-06-27,4874,Z's Quickbreak,"201, E Washington St",Mount Pleasant,52641,POINT (-91.551598 40.965272),44,Henry,1081312,BUTTERSCOTCH SCHNAPPS,65,Jim Beam Brands,82786,Dekuyper Buttershots Schnapps,12,750,6.3,9.45,1,9.45,0.75,0.2,2016
S30898000065,2016-02-23,4344,Spirits / Grimes,109 EAST 1ST ST STE B,GRIMES,50111,POINT (-93.793827 41.68840000000001),77,Polk,1081355,STRAWBERRY SCHNAPPS,65,Jim Beam Brands,82820,Dekuyper Strawberry Pucker,12,750,6.3,9.45,1,9.45,0.75,0.2,2016
S32477800067,2016-05-24,4945,Osage Liquors,"508, Main St",Osage,50461,POINT (-92.814028 43.284116),66,Mitchell,1081370,WATERMELON SCHNAPPS,65,Jim Beam Brands,82866,Dekuyper Watermelon Pucker,12,750,6.3,9.45,1,9.45,0.75,0.2,2016
S32875800044,2016-06-15,3842,Bancroft Liquor Store,107 N Portland St Po Bx 222,Bancroft,50517,POINT (-94.218 43.29355),55,Kossuth,1081315,CINNAMON SCHNAPPS,65,Jim Beam Brands,82612,Dekuyper Hot Damn! Traveler,12,750,6.3,9.45,1,9.45,0.75,0.2,2016
S32664100002,2016-06-06,4883,K & L Foods,"118, S Main St",Sigourney,52591,POINT (-92.205098 41.332944),54,Keokuk,1081370,WATERMELON SCHNAPPS,65,Jim Beam Brands,82866,Dekuyper Watermelon Pucker,12,750,6.3,9.45,1,9.45,0.75,0.2,2016
S32094000021,2016-05-02,3918,Smokin' Joe's #1 Tobacco and Liquor,3120 Rockingham Rd,Davenport,52802,POINT (-90.621541 41.510082),82,Scott,1081315,CINNAMON SCHNAPPS,65,Jim Beam Brands,82611,Dekuyper Hot Damn!,12,750,6.3,9.45,1,9.45,0.75,0.2,2016
S33435000080,2016-07-18,2618,Hy-Vee Drugstore #6 / Cedar Rapids,505 Boyson Rd NE,Cedar Rapids,52402,POINT (-91.63913 42.04671),57,Linn,1081370,WATERMELON SCHNAPPS,65,Jim Beam Brands,82866,Dekuyper Watermelon Pucker,12,750,6.3,9.45,1,9.45,0.75,0.2,2016
S33159700180,2016-06-30,2561,Hy-Vee Food Store / Fleur / DSM,4605 Fleur Drive,Des Moines,50321,POINT (-93.64494300000001 41.542748),77,Polk,1081355,STRAWBERRY SCHNAPPS,65,Jim Beam Brands,82820,Dekuyper Strawberry Pucker,12,750,6.3,9.45,1,9.45,0.75,0.2,2016
S33021100093,2016-06-23,2626,Hy-Vee Drugstore / University / DSM,4100 University Ave,Des Moines,50311,POINT (-93.673222 41.600361),77,Polk,1081030,COFFEE LIQUEURS,65,Jim Beam Brands,67556,Kamora Coffee Liqueur,12,750,6.3,9.45,1,9.45,0.75,0.2,2016
S33104400066,2016-06-28,2656,Hy-Vee Food Store / Corning,300  10th St,Corning,51632,POINT (-94.731809 40.991861),22,Clayton,1081315,CINNAMON SCHNAPPS,65,Jim Beam Brands,82611,Dekuyper Hot Damn!,12,750,6.3,9.45,1,9.45,0.75,0.2,2016
S33104400064,2016-06-28,2656,Hy-Vee Food Store / Corning,300  10th St,Corning,51632,POINT (-94.731809 40.991861),22,Clayton,1081400,TRIPLE SEC,65,Jim Beam Brands,82606,Dekuyper Sour Apple Pucker,12,750,6.3,9.45,1,9.45,0.75,0.2,2016
S33261600097,2016-07-07,4988,Happy's Wine & Spirits,5925 University Ave,Cedar Falls,50613,POINT (-92.429331 42.512766),07,Black Hawk,1081335,RASPBERRY SCHNAPPS,65,Jim Beam Brands,73456,Dekuyper Luscious Razzmatazz,12,750,6.3,9.45,1,9.45,0.75,0.2,2016
S30574800101,2016-02-04,3456,Quick Shop / Clear Lake,904 N 8TH ST,CLEAR LAKE,50428,POINT (-93.378772 43.142868),17,Cerro Gordo,1081330,PEACH SCHNAPPS,65,Jim Beam Brands,82846,Dekuyper Luscious Peachtree Schnapps,12,750,6.3,9.45,1,9.45,0.75,0.2,2016
S33628000090,2016-07-28,4344,Spirits / Grimes,109 East 1st St Ste B,Grimes,50111,POINT (-93.793827 41.68840000000001),77,Polk,1081340,ROOT BEER SCHNAPPS,65,Jim Beam Brands,82826,Dekuyper Ragin' Root Beer Schnapps,12,750,6.3,9.45,1,9.45,0.75,0.2,2016
S33505100098,2016-07-21,4988,Happy's Wine & Spirits,5925 University Ave,Cedar Falls,50613,POINT (-92.429331 42.512766),07,Black Hawk,1081335,RASPBERRY SCHNAPPS,65,Jim Beam Brands,73456,Dekuyper Luscious Razzmatazz,12,750,6.3,9.45,1,9.45,0.75,0.2,2016
S32938200090,2016-06-20,4604,Pit Stop Liquors / Newton,"1324, 1st Ave E",Newton,50208,POINT (-93.035654 41.699173),50,Jasper,1081370,WATERMELON SCHNAPPS,65,Jim Beam Brands,82866,Dekuyper Watermelon Pucker,12,750,6.3,9.45,1,9.45,0.75,0.2,2016
S33171300030,2016-07-01,4306,Northside One Stop / Hampton,1208  4th St NE,Hampton,50441,POINT (-93.202452 42.753045),35,Franklin,1081315,CINNAMON SCHNAPPS,65,Jim Beam Brands,82612,Dekuyper Hot Damn! Traveler,12,750,6.3,9.45,1,9.45,0.75,0.2,2016
S33162500299,2016-06-30,2587,Hy-Vee Food Store / Johnston,5750 Merle Hay Road,Johnston,50131,POINT (-93.697731 41.665172),77,Polk,1081370,WATERMELON SCHNAPPS,65,Jim Beam Brands,82866,Dekuyper Watermelon Pucker,12,750,6.3,9.45,1,9.45,0.75,0.2,2016
S30287500085,2016-01-20,4757,EZ Mart / Bondurant,1111 SE LINCOLN ST,BONDURANT,50035,POINT (-93.457069 41.692534),77,Polk,1081312,BUTTERSCOTCH SCHNAPPS,65,Jim Beam Brands,82786,Dekuyper Buttershots Schnapps,12,750,6.3,9.45,1,9.45,0.75,0.2,2016
S30609600020,2016-02-08,4967,Jeff's Market / Blue Grass,"102, W MAYNE ST",BLUE GRASS,52726,POINT (-90.766126 41.509119),82,Scott,1081330,PEACH SCHNAPPS,65,Jim Beam Brands,82846,Dekuyper Luscious Peachtree Schnapps,12,750,6.3,9.45,1,9.45,0.75,0.2,2016
S31124200066,2016-03-08,4344,Spirits / Grimes,109 EAST 1ST ST STE B,GRIMES,50111,POINT (-93.793827 41.68840000000001),77,Polk,1081317,GRAPE SCHNAPPS,65,Jim Beam Brands,82636,Dekuyper Grape Pucker Schnapps,12,750,6.3,9.45,1,9.45,0.75,0.2,2016
S29979100007,2016-01-04,4883,K & L Foods,"118, S MAIN ST",SIGOURNEY,52591,POINT (-92.205098 41.332944),54,Keokuk,1081370,WATERMELON SCHNAPPS,65,Jim Beam Brands,82866,Dekuyper Watermelon Pucker,12,750,6.3,9.45,1,9.45,0.75,0.2,2016
S30003600268,2016-01-04,2538,Hy-Vee Food Store #3 / Waterloo,1422 FLAMMANG DR,WATERLOO,50702,POINT (-92.327917 42.459938),07,Black Hawk,1081380,MISCELLANEOUS SCHNAPPS,65,Jim Beam Brands,82626,Dekuyper Cherry Pucker Schnapps,12,750,6.3,9.45,1,9.45,0.75,0.2,2016
S33541500074,2016-07-25,3525,Wines and Spirits,106 W 2nd St,Washington,52353,POINT (-91.692214 41.300399),92,Washington,1081355,STRAWBERRY SCHNAPPS,65,Jim Beam Brands,82820,Dekuyper Strawberry Pucker,12,750,6.3,9.45,1,9.45,0.75,0.2,2016
S33708800167,2016-08-03,2565,Hy-Vee Food Store / Spencer,819 N Grand Ave,Spencer,51301,POINT (-95.14506 43.145897),21,Clay,1081370,WATERMELON SCHNAPPS,65,Jim Beam Brands,82866,Dekuyper Watermelon Pucker,12,750,6.3,9.45,2,18.9,1.5,0.4,2016
S34051400005,2016-08-22,4972,Quillins Quality Foods Monona,808 S Main St,Monona,52159,POINT (-91.389805 43.044875),22,Clayton,1081330,PEACH SCHNAPPS,65,Jim Beam Brands,82846,Dekuyper Luscious Peachtree Schnapps,12,750,6.3,9.45,2,18.9,1.5,0.4,2016
S31298400024,2016-03-17,4269,Tipton Family Foods,610 CEDAR ST,TIPTON,52772,POINT (-91.128389 41.771753),16,Cedar,1081335,RASPBERRY SCHNAPPS,65,Jim Beam Brands,82836,Dekuyper Raspberry Pucker,12,750,6.3,9.45,2,18.9,1.5,0.4,2016
S34004800023,2016-08-18,4320,Fareway Stores #470 / Perry,1315 Willis Ave,Perry,50220,POINT (-94.103123 41.838522),08,Boone,1081400,TRIPLE SEC,65,Jim Beam Brands,82606,Dekuyper Sour Apple Pucker,12,750,6.3,9.45,2,18.9,1.5,0.4,2016
S29990200004,2016-01-04,3747,T-N-T Liquor,110 SOUTH MAIN,SIGOURNEY,52591,POINT (-92.20510500000002 41.333293),54,Keokuk,1081030,COFFEE LIQUEURS,65,Jim Beam Brands,67556,Kamora Coffee Liqueur,12,750,6.3,9.45,2,18.9,1.5,0.4,2016
S30359300169,2016-01-25,2647,Hy-Vee #7 / Cedar Rapids,5050 EDGEWOOD RD,CEDAR RAPIDS,52411,POINT (-91.701581 42.030129),57,Linn,1081335,RASPBERRY SCHNAPPS,65,Jim Beam Brands,73456,Dekuyper Luscious Razzmatazz,12,750,6.3,9.45,2,18.9,1.5,0.4,2016
S33996600029,2016-08-18,4847,Slagle Foods LeClaire,1301 Eagle Ridge Rd,Leclaire,52753,POINT (-90.359813 41.587349),82,Scott,1081315,CINNAMON SCHNAPPS,65,Jim Beam Brands,82612,Dekuyper Hot Damn! Traveler,12,750,6.3,9.45,2,18.9,1.5,0.4,2016
S31333100023,2016-03-21,2653,Hy-Vee Wine and Spirits / Washington,1004 W MADISON ST,WASHINGTON,52353,POINT (-91.704567 41.296576),92,Washington,1081380,MISCELLANEOUS SCHNAPPS,65,Jim Beam Brands,82626,Dekuyper Cherry Pucker Schnapps,12,750,6.3,9.45,2,18.9,1.5,0.4,2016
S33829500159,2016-08-09,2647,Hy-Vee #7 / Cedar Rapids,5050 Edgewood Rd,Cedar Rapids,52411,POINT (-91.701581 42.030129),57,Linn,1081400,TRIPLE SEC,65,Jim Beam Brands,82606,Dekuyper Sour Apple Pucker,12,750,6.3,9.45,2,18.9,1.5,0.4,2016
S31326400084,2016-03-21,2517,Hy-Vee Food Store #1 / Newton,1501 FIRST AVENUE EAST,NEWTON,50208,POINT (-93.034296 41.69916),50,Jasper,1081400,TRIPLE SEC,65,Jim Beam Brands,82606,Dekuyper Sour Apple Pucker,12,750,6.3,9.45,2,18.9,1.5,0.4,2016
S33896600047,2016-08-12,2228,Rodgers Spirits and More,53 Green St,Winterset,50273,POINT (-94.013374 41.336405),61,Madison,1081330,PEACH SCHNAPPS,65,Jim Beam Brands,82846,Dekuyper Luscious Peachtree Schnapps,12,750,6.3,9.45,2,18.9,1.5,0.4,2016
S33997200040,2016-08-18,2515,Hy-Vee Food Store #1 / Mason City,2400 4th St SW,Mason City,50401,POINT (-93.23551 43.149557),17,Cerro Gordo,1081315,CINNAMON SCHNAPPS,65,Jim Beam Brands,82611,Dekuyper Hot Damn!,12,750,6.3,9.45,2,18.9,1.5,0.4,2016
S34099600029,2016-08-24,4319,Fareway Stores #703 / Humbolt,710 First Ave N,Humboldt,50548,POINT (-94.218699 42.722165),46,Humboldt,1081330,PEACH SCHNAPPS,65,Jim Beam Brands,82840,Dekuyper Peachtree Schnapps Traveler,12,750,6.3,9.45,2,18.9,1.5,0.4,2016
S31347000036,2016-03-22,2657,Hy-Vee Food Store / Bedford,1604 BENT,BEDFORD,50833,POINT (-94.72557800000001 40.676171),87,Taylor,1081315,CINNAMON SCHNAPPS,65,Jim Beam Brands,82611,Dekuyper Hot Damn!,12,750,6.3,9.45,2,18.9,1.5,0.4,2016
S34116000022,2016-08-25,3950,Hometown Foods / State Center,120 E Main St,State Center,50247,POINT (-93.162349 42.016845),48,Iowa,1081330,PEACH SCHNAPPS,65,Jim Beam Brands,82846,Dekuyper Luscious Peachtree Schnapps,12,750,6.3,9.45,2,18.9,1.5,0.4,2016
S33797900085,2016-08-08,2651,Hy-Vee / Waverly,1311 4 Street SW,Waverly,50677,POINT (-92.475403 42.712263),09,Bremer,1081335,RASPBERRY SCHNAPPS,65,Jim Beam Brands,82836,Dekuyper Raspberry Pucker,12,750,6.3,9.45,2,18.9,1.5,0.4,2016
S31403900024,2016-03-23,5050,Fareway Stores #147 / Carlisle,"1115, BLUESTEM DR",CARLISLE,50047,POINT (-93.499634 41.49794500000001),91,Warren,1081330,PEACH SCHNAPPS,65,Jim Beam Brands,82846,Dekuyper Luscious Peachtree Schnapps,12,750,6.3,9.45,2,18.9,1.5,0.4,2016
S33662100053,2016-08-01,4559,Osage Payless Foods,633 CHASE ST,Osage,50461,POINT (-92.811539 43.285134),66,Mitchell,1081330,PEACH SCHNAPPS,65,Jim Beam Brands,82846,Dekuyper Luscious Peachtree Schnapps,12,750,6.3,9.45,2,18.9,1.5,0.4,2016
S31796400022,2016-04-14,4617,Lickety Liquor,2501 HUBBELL AVE,DES MOINES,50317,POINT (-93.570489 41.607817),77,Polk,1081317,GRAPE SCHNAPPS,65,Jim Beam Brands,82636,Dekuyper Grape Pucker Schnapps,12,750,6.3,9.45,2,18.9,1.5,0.4,2016
S31024400053,2016-03-02,3573,Quik Shop Foods / Four M In,405 S MADISON,OTTUMWA,52501,POINT (-92.41041400000002 40.999034),90,Wapello,1081030,COFFEE LIQUEURS,65,Jim Beam Brands,67556,Kamora Coffee Liqueur,12,750,6.3,9.45,2,18.9,1.5,0.4,2016
S30945300127,2016-02-25,2567,Hy-Vee Drugstore / Davenport,2200 WEST KIMBERLY,DAVENPORT,52806,POINT (-90.608201 41.560663),82,Scott,1081370,WATERMELON SCHNAPPS,65,Jim Beam Brands,82866,Dekuyper Watermelon Pucker,12,750,6.3,9.45,2,18.9,1.5,0.4,2016
S29999700042,2016-01-04,2190,"Central City Liquor, Inc.",1460 2ND AVE,DES MOINES,50314,POINT (-93.619787 41.60566),77,Polk,1081330,PEACH SCHNAPPS,65,Jim Beam Brands,82846,Dekuyper Luscious Peachtree Schnapps,12,750,6.3,9.45,2,18.9,1.5,0.4,2016
S31617000023,2016-04-05,4891,Schottsy's Liquor,109 5th ST,SIBLEY,51249,POINT (-95.759943 43.403935),72,Osceola,1081305,APPLE SCHNAPPS,65,Jim Beam Brands,82605,Dekuyper Sour Apple Pucker Traveler,12,750,6.3,9.45,2,18.9,1.5,0.4,2016
S30918900018,2016-02-24,4971,Fareway Stores #138 / Pleasant Hill,"5500, E UNIVERSITY AVE",PLEASANT HILL,50327,POINT (-93.505732 41.599274),77,Polk,1081370,WATERMELON SCHNAPPS,65,Jim Beam Brands,82866,Dekuyper Watermelon Pucker,12,750,6.3,9.45,2,18.9,1.5,0.4,2016
S31885000101,2016-04-20,2576,Hy-Vee Wine and Spirits / Storm Lake,1250 N LAKE ST,STORM LAKE,50588,POINT (-95.200758 42.65318400000001),11,Buena Vista,1081340,ROOT BEER SCHNAPPS,65,Jim Beam Brands,82826,Dekuyper Ragin' Root Beer Schnapps,12,750,6.3,9.45,2,18.9,1.5,0.4,2016
S33915100045,2016-08-15,4277,Cork It!,769 Prospect St SW,Le Mars,51031,POINT (-96.178219 42.776296),75,Plymouth,1081355,STRAWBERRY SCHNAPPS,65,Jim Beam Brands,82820,Dekuyper Strawberry Pucker,12,750,6.3,9.45,2,18.9,1.5,0.4,2016
S33797900084,2016-08-08,2651,Hy-Vee / Waverly,1311 4 Street SW,Waverly,50677,POINT (-92.475403 42.712263),09,Bremer,1081340,ROOT BEER SCHNAPPS,65,Jim Beam Brands,82826,Dekuyper Ragin' Root Beer Schnapps,12,750,6.3,9.45,2,18.9,1.5,0.4,2016
S30004900063,2016-01-04,4967,Jeff's Market / Blue Grass,"102, W MAYNE ST",BLUE GRASS,52726,POINT (-90.766126 41.509119),82,Scott,1081330,PEACH SCHNAPPS,65,Jim Beam Brands,82846,Dekuyper Luscious Peachtree Schnapps,12,750,6.3,9.45,2,18.9,1.5,0.4,2016
S31909700107,2016-04-21,4988,Happy's Wine & Spirits,5925 UNIVERSITY AVE,CEDAR FALLS,50613,POINT (-92.429331 42.512766),07,Black Hawk,1081370,WATERMELON SCHNAPPS,65,Jim Beam Brands,82866,Dekuyper Watermelon Pucker,12,750,6.3,9.45,2,18.9,1.5,0.4,2016
S31256300022,2016-03-15,3738,Hartig Drug Company #4 / Dubuque,2225 CENTRAL AVE,DUBUQUE,52001,POINT (-90.671531 42.51384),31,Dubuque,1081340,ROOT BEER SCHNAPPS,65,Jim Beam Brands,82826,Dekuyper Ragin' Root Beer Schnapps,12,750,6.3,9.45,2,18.9,1.5,0.4,2016
S33792800102,2016-08-08,2569,Hy-Vee Food Store #2 / Cedar Rapids,279 Collins Road NE,Cedar Rapids,52402,POINT (-91.630677 42.027805),57,Linn,1081312,BUTTERSCOTCH SCHNAPPS,65,Jim Beam Brands,82786,Dekuyper Buttershots Schnapps,12,750,6.3,9.45,2,18.9,1.5,0.4,2016
S34033600049,2016-08-22,2591,Hy-Vee Wine and Spirits / Atlantic,1602 E. 7th St.,Atlantic,50022,POINT (-94.990031 41.403856),15,Cass,1081355,STRAWBERRY SCHNAPPS,65,Jim Beam Brands,82820,Dekuyper Strawberry Pucker,12,750,6.3,9.45,2,18.9,1.5,0.4,2016
S30050500032,2016-01-06,4861,The Station / Cedar Rapids,3645 STONE CREEK CIRCLE SW,CEDAR RAPIDS,52404,POINT (-91.747514 41.943626),57,Linn,1081330,PEACH SCHNAPPS,65,Jim Beam Brands,82846,Dekuyper Luscious Peachtree Schnapps,12,750,6.3,9.45,2,18.9,1.5,0.4,2016
S30206200062,2016-01-14,2595,Hy-Vee Wine and Spirits / Denison,"1620  4TH AVE, SOUTH",DENISON,51442,POINT (-95.348601 42.012395),24,Crawford,1081380,MISCELLANEOUS SCHNAPPS,65,Jim Beam Brands,82626,Dekuyper Cherry Pucker Schnapps,12,750,6.3,9.45,2,18.9,1.5,0.4,2016
S31664300036,2016-04-07,3678,"Smoke Shop, The",1918 SE 14TH ST,DES MOINES,50320,POINT (-93.597011 41.570844),77,Polk,1081380,MISCELLANEOUS SCHNAPPS,65,Jim Beam Brands,82626,Dekuyper Cherry Pucker Schnapps,12,750,6.3,9.45,2,18.9,1.5,0.4,2016
S30494800070,2016-02-01,4967,Jeff's Market / Blue Grass,"102, W MAYNE ST",BLUE GRASS,52726,POINT (-90.766126 41.509119),82,Scott,1081370,WATERMELON SCHNAPPS,65,Jim Beam Brands,82866,Dekuyper Watermelon Pucker,12,750,6.3,9.45,2,18.9,1.5,0.4,2016
S30305400019,2016-01-20,3990,Cork and Bottle / Oskaloosa,309 A AVE WEST,OSKALOOSA,52577,POINT (-92.648153 41.296228),62,Mahaska,1081335,RASPBERRY SCHNAPPS,65,Jim Beam Brands,82836,Dekuyper Raspberry Pucker,12,750,6.3,9.45,2,18.9,1.5,0.4,2016
S30795100011,2016-02-18,4902,Broadway Liquor,821 BROADWAY ST,WATERLOO,50703,POINT (-92.345144 42.513772),07,Black Hawk,1081315,CINNAMON SCHNAPPS,65,Jim Beam Brands,82611,Dekuyper Hot Damn!,12,750,6.3,9.45,2,18.9,1.5,0.4,2016
S30359300189,2016-01-25,2647,Hy-Vee #7 / Cedar Rapids,5050 EDGEWOOD RD,CEDAR RAPIDS,52411,POINT (-91.701581 42.030129),57,Linn,1081330,PEACH SCHNAPPS,65,Jim Beam Brands,82846,Dekuyper Luscious Peachtree Schnapps,12,750,6.3,9.45,2,18.9,1.5,0.4,2016
S30345900054,2016-01-25,2653,Hy-Vee Wine and Spirits / Washington,1004 W MADISON ST,WASHINGTON,52353,POINT (-91.704567 41.296576),92,Washington,1081370,WATERMELON SCHNAPPS,65,Jim Beam Brands,82866,Dekuyper Watermelon Pucker,12,750,6.3,9.45,2,18.9,1.5,0.4,2016
S31652800176,2016-04-06,5219,Kirkwood Liquor & Tobacco,"300, KIRKWOOD AVE",IOWA CITY,52240,POINT (-91.531628 41.649432),,,1081312,BUTTERSCOTCH SCHNAPPS,65,Jim Beam Brands,82786,Dekuyper Buttershots Schnapps,12,750,6.3,9.45,2,18.9,1.5,0.4,2016
S31555400148,2016-03-31,2587,Hy-Vee Food Store / Johnston,5750 MERLE HAY ROAD,JOHNSTON,50131,POINT (-93.697731 41.665172),77,Polk,1081317,GRAPE SCHNAPPS,65,Jim Beam Brands,82636,Dekuyper Grape Pucker Schnapps,12,750,6.3,9.45,2,18.9,1.5,0.4,2016
S30944700015,2016-02-25,2152,Dugans Supermarket,202 4TH NORTH,ROCKWELL,50469,POINT (-93.188172 42.986351000000006),17,Cerro Gordo,1081400,TRIPLE SEC,65,Jim Beam Brands,82606,Dekuyper Sour Apple Pucker,12,750,6.3,9.45,2,18.9,1.5,0.4,2016
S31971200229,2016-04-25,2590,Hy-Vee Food Store #5 / Cedar Rapids,3235 OAKLAND ROAD NE,CEDAR RAPIDS,52402,POINT (-91.658105 42.010971),57,Linn,1081315,CINNAMON SCHNAPPS,65,Jim Beam Brands,82611,Dekuyper Hot Damn!,12,750,6.3,9.45,2,18.9,1.5,0.4,2016
S31497600061,2016-03-29,2465,Sid's Beverage Shop,2727 DODGE ST,DUBUQUE,52003,POINT (-90.705328 42.491862),31,Dubuque,1081312,BUTTERSCOTCH SCHNAPPS,65,Jim Beam Brands,82786,Dekuyper Buttershots Schnapps,12,750,6.3,9.45,2,18.9,1.5,0.4,2016
S30258300039,2016-01-19,4146,Fareway Stores #561 / Waverly,220 W BREMER AVE,WAVERLY,50677,POINT (-92.473476 42.725748),09,Bremer,1081315,CINNAMON SCHNAPPS,65,Jim Beam Brands,82611,Dekuyper Hot Damn!,12,750,6.3,9.45,2,18.9,1.5,0.4,2016
S31988900060,2016-04-26,3621,"Jensen Liquors, Ltd.",615  2ND AVE,SHELDON,51201,POINT (-95.854899 43.184242),71,O'Brien,1081312,BUTTERSCOTCH SCHNAPPS,65,Jim Beam Brands,82780,Dekuyper Buttershots Schnapps Traveler,12,750,6.3,9.45,2,18.9,1.5,0.4,2016
S32236100015,2016-05-10,4131,Fareway Stores #933 / Urbandale,8450 Meredith Dr,Urbandale,50322,POINT (-93.734312 41.643829),77,Polk,1081315,CINNAMON SCHNAPPS,65,Jim Beam Brands,82611,Dekuyper Hot Damn!,12,750,6.3,9.45,2,18.9,1.5,0.4,2016
S32235300031,2016-05-11,3013,Keith's Foods,207 E Locust St,Bloomfield,52537,POINT (-92.412847 40.752691),26,Davis,1081370,WATERMELON SCHNAPPS,65,Jim Beam Brands,82866,Dekuyper Watermelon Pucker,12,750,6.3,9.45,2,18.9,1.5,0.4,2016
S30667300064,2016-02-10,2614,Hy-Vee #3 Food and Drugstore,1823 E KIMBERLY RD,DAVENPORT,52807,POINT (-90.548919 41.55678100000001),82,Scott,1081030,COFFEE LIQUEURS,65,Jim Beam Brands,67556,Kamora Coffee Liqueur,12,750,6.3,9.45,2,18.9,1.5,0.4,2016
S31085400019,2016-03-08,2655,Hy-Vee Food Store / Clarinda,1200 S 16TH ST,CLARINDA,51632,POINT (-95.037849 40.726808),73,Page,1081370,WATERMELON SCHNAPPS,65,Jim Beam Brands,82866,Dekuyper Watermelon Pucker,12,750,6.3,9.45,2,18.9,1.5,0.4,2016
S30044700063,2016-01-06,3818,Round Window Liquor,703 W PLEASANT ST,KNOXVILLE,50138,POINT (-93.10564100000002 41.320746),63,Marion,1081370,WATERMELON SCHNAPPS,65,Jim Beam Brands,82866,Dekuyper Watermelon Pucker,12,750,6.3,9.45,2,18.9,1.5,0.4,2016
S30144100033,2016-01-12,2228,Rodgers Spirits and More,53 GREEN ST,WINTERSET,50273,POINT (-94.013374 41.336405),61,Madison,1081312,BUTTERSCOTCH SCHNAPPS,65,Jim Beam Brands,82786,Dekuyper Buttershots Schnapps,12,750,6.3,9.45,2,18.9,1.5,0.4,2016
S31726800005,2016-04-12,4177,"Good Luck, Inc.",806 W MAIN ST,LE GRAND,50142,POINT (-92.78465400000002 42.006665),64,Marshall,1081330,PEACH SCHNAPPS,65,Jim Beam Brands,82846,Dekuyper Luscious Peachtree Schnapps,12,750,6.3,9.45,2,18.9,1.5,0.4,2016
S32659200057,2016-06-02,2515,Hy-Vee Food Store #1 / Mason City,2400 4th St SW,Mason City,50401,POINT (-93.23551 43.149557),17,Cerro Gordo,1081400,TRIPLE SEC,65,Jim Beam Brands,82606,Dekuyper Sour Apple Pucker,12,750,6.3,9.45,2,18.9,1.5,0.4,2016
S30678600058,2016-02-10,2596,Hy-Vee / Regal Liquors and Video,2453 NORTH COURT,OTTUMWA,52501,POINT (-92.408085 41.049854),90,Wapello,1081305,APPLE SCHNAPPS,65,Jim Beam Brands,82605,Dekuyper Sour Apple Pucker Traveler,12,750,6.3,9.45,2,18.9,1.5,0.4,2016
S30782600144,2016-02-17,2290,Al's Liquors Unlimited,215 WEST MILWAUKEE,STORM LAKE,50588,POINT (-95.202405 42.647492),11,Buena Vista,1081355,STRAWBERRY SCHNAPPS,65,Jim Beam Brands,82820,Dekuyper Strawberry Pucker,12,750,6.3,9.45,2,18.9,1.5,0.4,2016
S29984500042,2016-01-05,4764,New Star / Fort Dodge,1923 5TH AVE S,FORT DODGE,50501,POINT (-94.170859 42.501169),94,Webster,1081305,APPLE SCHNAPPS,65,Jim Beam Brands,82606,Dekuyper Sour Apple Pucker,12,750,6.3,9.45,2,18.9,1.5,0.4,2016
S30025400027,2016-01-06,3648,Fairbank Food Center,102  4TH ST NORTH BOX 434,FAIRBANK,50629,POINT (-92.047352 42.639631),10,Buchanan,1081370,WATERMELON SCHNAPPS,65,Jim Beam Brands,82866,Dekuyper Watermelon Pucker,12,750,6.3,9.45,2,18.9,1.5,0.4,2016
