invoice_and_item_number,date,store_number,store_name,address,city,zip_code,store_location,county_number,county,category,category_name,vendor_number,vendor_name,item_number,item_description,pack,bottle_volume_ml,state_bottle_cost,state_bottle_retail,bottles_sold,sale_dollars,volume_sold_liters,volume_sold_gallons,Year
S15688400063,2013-11-13,2638,Hy-Vee Wine and Spirits / Cedar Fall,5925 UNIVERSITY AVE STE A,CEDAR FALLS,50613,POINT (-92.429331 42.512766),07,Black Hawk,1701100,DECANTERS & SPECIALTY PACKAGES,65,Jim Beam Brands,454,Knob Creek w/2 Whiskey Stones,6,750,19.95,29.93,12,359.16,9.0,2.38,2013
S12545800002,2013-06-03,2622,Hy-Vee Food Store / Iowa City,1125 N DODGE ST,IOWA CITY,52240,POINT (-91.518868 41.676095),52,Johnson,1031110,LOW PROOF VODKA,65,Jim Beam Brands,40570,Skinnygirl Bare Naked,12,750,12.07,18.11,12,217.32,9.0,2.38,2013
S12486200009,2013-05-30,4829,Central City 2,1501 MICHIGAN AVE,DES MOINES,50314,POINT (-93.613739 41.60572),77,Polk,1011500,STRAIGHT RYE WHISKIES,260,Diageo Americas,27025,Bulleit 95 Rye,12,750,16.0,24.0,12,288.0,9.0,2.38,2013
S15367500061,2013-10-28,2573,Hy-Vee Food Store / Muscatine,2400 2ND AVE,MUSCATINE,52761,POINT (-91.035138 41.451349),70,Muscatine,1081312,BUTTERSCOTCH SCHNAPPS,380,Phillips Beverage Company,83363,Ice Hole Butterscotch Schnapps,12,750,5.15,7.73,12,92.76,9.0,2.38,2013
S16346000016,2013-12-18,2624,Hy-Vee #2 / Dubuque,2395 NW ARTERIAL RD,DUBUQUE,52002,POINT (-90.741064 42.516633),31,Dubuque,1081230,WHITE CREME DE CACAO,434,Luxco-St Louis,78866,Paramount Creme De Cacao/white,12,750,4.65,6.97,12,83.64,9.0,2.38,2013
S15730900002,2013-11-14,2248,Ingersoll Liquor and Beverage,3500 INGERSOLL AVE,DES MOINES,50312,POINT (-93.664182 41.586319),77,Polk,1051150,MISCELLANEOUS  BRANDIES,185,"Evaton, Inc.",903026,Busnel Calvados Fine,12,750,18.83,28.25,12,339.0,9.0,2.38,2013
S13043300002,2013-06-27,2512,Hy-Vee Wine and Spirits / Iowa City,1720 WATERFRONT DR,IOWA CITY,52240,POINT (-91.53046300000001 41.642764),52,Johnson,1051150,MISCELLANEOUS  BRANDIES,297,Laird And Company,902602,Laird's Applejack,12,750,10.66,15.99,12,191.88,9.0,2.38,2013
S13947100045,2013-08-21,3524,Sam's Club 6568 / Ames,305 AIRPORT RD,AMES,50010,POINT (-93.613648 42.001123),85,Story,1012210,SINGLE MALT SCOTCH,240,"WILLIAM GRANT AND SONS, INC.",4356,Balvenie 12yr Doublewood Single Malt Scotch,12,750,33.6,50.39,12,604.68,9.0,2.38,2013
S14922300024,2013-10-02,3873,Target Store T-1113 / Coralville,1441 CORAL RIDGE AVE,CORALVILLE,52241,POINT (-91.608399 41.691276),52,Johnson,1701100,DECANTERS & SPECIALTY PACKAGES,370,Pernod Ricard USA/Austin Nichols,67574,Kahlua Pumpkin Spice,12,750,9.74,15.74,12,188.88,9.0,2.38,2013
S12131400033,2013-05-09,2529,Hy-Vee Drugstore #4 / Cedar Rapids,4825 JOHNSON AVE NW,CEDAR RAPIDS,52405,POINT (-91.73337 41.968343),57,Linn,1081315,CINNAMON SCHNAPPS,65,Jim Beam Brands,82881,Dekuyper Hot Damn! 100 Proof,12,750,6.77,10.15,12,121.8,9.0,2.38,2013
S15852500018,2013-11-20,2633,Hy-Vee #3 / BDI / Des Moines,3221 SE 14TH ST,DES MOINES,50320,POINT (-93.596754 41.554101),77,Polk,1012210,SINGLE MALT SCOTCH,305,MHW Ltd,5486,Macallan 12 Yr Single Malt Scotch,12,750,28.49,42.74,12,512.88,9.0,2.38,2013
S16289800004,2013-12-16,3465,Hometown Foods / Panora,601 E MAIN,PANORA,50216,POINT (-94.357201 41.69182),39,Guthrie,1051100,APRICOT BRANDIES,55,Sazerac North America,54436,Mr. Boston Apricot Brandy,12,750,4.5,6.74,12,80.88,9.0,2.38,2013
S14083200056,2013-10-11,2616,Hy-Vee Food and Drug / Clinton,901 SOUTH 4TH ST,CLINTON,52732,POINT (-90.193204 41.836268000000004),23,Clinton,1701100,DECANTERS & SPECIALTY PACKAGES,305,MHW Ltd,3963,Rumchata w/Thermal Cup,6,750,12.5,18.75,12,225.0,9.0,2.38,2013
S16161300088,2013-12-09,2538,Hy-Vee Food Store #3 / Waterloo,1422 FLAMMANG DR,WATERLOO,50702,POINT (-92.327917 42.459938),07,Black Hawk,1051120,CHERRY BRANDIES,434,Luxco-St Louis,55246,Arrow Wild Cherry Flav Brandy,12,750,5.38,8.06,12,96.72,9.0,2.38,2013
S13637300012,2013-07-30,4311,Fareway Stores #508 / Fort Dodge,1231  1ST AVE S,FORT DODGE,50501,POINT (-94.18154 42.50513),94,Webster,1081700,DISTILLED SPIRITS SPECIALTY,259,Heaven Hill Brands,73702,Evan Williams Honey,12,750,7.94,11.91,12,142.92,9.0,2.38,2013
S16552600048,2013-12-27,2666,Hy-Vee #2 / Ankeny,2510 SW STATE ST,ANKENY,50023,POINT (-93.621824 41.705188),77,Polk,1081317,GRAPE SCHNAPPS,65,Jim Beam Brands,82636,Dekuyper Grape Pucker Schnapps,12,750,6.3,9.45,12,113.4,9.0,2.38,2013
S14294800050,2013-09-03,2603,Hy-Vee Wine and Spirits / Bettendorf,2890 DEVILS GLEN ROAD,BETTENDORF,52722,POINT (-90.483701 41.552338),82,Scott,1081315,CINNAMON SCHNAPPS,421,"Sazerac Co., Inc.",82956,Firewater Cinnamon Schnapps,12,750,9.34,14.01,12,168.12,9.0,2.38,2013
S10792800070,2013-02-26,2616,Hy-Vee Food and Drug / Clinton,901 SOUTH 4TH ST,CLINTON,52732,POINT (-90.193204 41.836268000000004),23,Clinton,1081500,ROCK & RYE,55,Sazerac North America,85796,Mr. Boston Rock & Rye,12,750,4.93,7.39,12,88.68,9.0,2.38,2013
S10501700002,2013-02-07,4301,Sahota Food Mart,1805 SE 14TH ST,DES MOINES,50320,POINT (-93.59684900000002 41.57222),77,Polk,1081380,MISCELLANEOUS SCHNAPPS,55,Sazerac North America,84170,99 Bananas,12,750,9.5,14.25,12,171.0,9.0,2.38,2013
S14191800012,2013-10-30,3873,Target Store T-1113 / Coralville,1441 CORAL RIDGE AVE,CORALVILLE,52241,POINT (-91.608399 41.691276),52,Johnson,1701100,DECANTERS & SPECIALTY PACKAGES,65,Jim Beam Brands,808,2 Gingers w/2 Glasses,6,750,12.07,18.11,12,217.32,9.0,2.38,2013
S11798400085,2013-04-23,2663,Hy-Vee / Urbandale,8701 DOUGLAS,URBANDALE,50322,POINT (-93.739105 41.629364),77,Polk,1081700,DISTILLED SPIRITS SPECIALTY,346,"Ole Smoky Distillery, LLC",86724,Ole Smoky Apple Pie Moonshine,12,750,13.0,19.5,12,234.0,9.0,2.38,2013
S10372500016,2013-02-06,3385,Sam's Club 8162 / Cedar Rapids,2605 BLAIRS FERRY RD NE,CEDAR RAPIDS,52402,POINT (-91.67969 42.031819),57,Linn,1081220,DARK CREME DE CACAO,434,Luxco-St Louis,78456,Paramount Creme De Cacao/dark,12,750,4.65,6.97,12,83.64,9.0,2.38,2013
S14404600005,2013-09-09,2662,Hy-Vee Wine & Spirits / Muscatine,"522 MULBERRY, SUITE A",MUSCATINE,52761,POINT (-91.04437 41.426615),70,Muscatine,1081700,DISTILLED SPIRITS SPECIALTY,346,"Ole Smoky Distillery, LLC",86728,Ole Smoky Cherry Moonshine,12,750,13.0,19.5,12,234.0,9.0,2.38,2013
S16153600011,2013-12-09,3740,Hometown Foods / Waterloo,1010 E MITCHELL AVE,WATERLOO,50702,POINT (-92.343118 42.476639),07,Black Hawk,1081220,DARK CREME DE CACAO,434,Luxco-St Louis,78456,Paramount Creme De Cacao/dark,12,750,4.65,6.97,12,83.64,9.0,2.38,2013
S09809300063,2012-12-31,2593,Hy-Vee Food Store / Carroll,905 US HIGHWAY 30 WEST,CARROLL,51401,POINT (-94.853591 42.064155),14,Carroll,1081365,TROPICAL FRUIT SCHNAPPS,65,Jim Beam Brands,82856,Dekuyper Island Punch Pucker,12,750,6.3,9.45,12,113.4,9.0,2.38,2013
S14224500033,2013-08-29,2633,Hy-Vee #3 / BDI / Des Moines,3221 SE 14TH ST,DES MOINES,50320,POINT (-93.596754 41.554101),77,Polk,1012300,IRISH WHISKIES,240,"WILLIAM GRANT AND SONS, INC.",15940,Tullamore Dew Irish Whisky,12,750,13.6,20.39,12,244.68,9.0,2.38,2013
S13889700012,2013-08-14,2465,Sid's Beverage Shop,2727 DODGE ST,DUBUQUE,52003,POINT (-90.705328 42.491862),31,Dubuque,1011500,STRAIGHT RYE WHISKIES,260,Diageo Americas,27025,Bulleit 95 Rye,12,750,16.0,24.0,12,288.0,9.0,2.38,2013
S11377500002,2013-04-01,2599,Hy-Vee Wine and Spirits / Coralville,1914 8TH STREET,CORALVILLE,52241,POINT (-91.590715 41.682013),52,Johnson,1081030,COFFEE LIQUEURS,370,Pernod Ricard USA/Austin Nichols,67540,Kahlua French Vanilla Liqueur,12,750,12.0,17.99,12,215.88,9.0,2.38,2013
S15353300002,2013-11-06,3872,Target Store T-0086 / Dubuque,3500 DODGE ST,DUBUQUE,52003,POINT (-90.720589 42.491944),31,Dubuque,1701100,DECANTERS & SPECIALTY PACKAGES,370,Pernod Ricard USA/Austin Nichols,67575,Kahlua Peppermint Mocha,12,750,11.99,17.99,12,215.88,9.0,2.38,2013
S14178100001,2013-10-09,4073,"Uptown Liquor, Llc",306 HWY 69 SOUTH,FOREST CITY,50436,POINT (-93.633306 43.261538),95,Winnebago,1701100,DECANTERS & SPECIALTY PACKAGES,305,MHW Ltd,3963,Rumchata w/Thermal Cup,6,750,12.5,18.75,12,225.0,9.0,2.38,2013
S13916300058,2013-08-14,4509,A J'S LIQUOR II,2515 CHAMBERLAIN,AMES,50010,POINT (-93.650838 42.021461),85,Story,1081700,DISTILLED SPIRITS SPECIALTY,259,Heaven Hill Brands,73702,Evan Williams Honey,12,750,6.94,10.91,12,130.92,9.0,2.38,2013
S10470700027,2013-02-06,3400,Last Stop Beverage Shop,2839 E. UNIVERSITY,DES MOINES,50317,POINT (-93.561517 41.600476),77,Polk,1081380,MISCELLANEOUS SCHNAPPS,55,Sazerac North America,84170,99 Bananas,12,750,9.5,14.25,12,171.0,9.0,2.38,2013
S10381700012,2013-02-04,4183,Fareway Stores #589 / Decorah,103 E MAIN,DECORAH,52101,POINT (-91.785286 43.303291),96,Winneshiek,1081312,BUTTERSCOTCH SCHNAPPS,434,Luxco-St Louis,84486,Paramount Butterscotch Schnapps,12,750,4.08,6.13,12,73.56,9.0,2.38,2013
S15523100009,2013-11-05,2964,Dahl's / Ankeny,1802 N ANKENY BLVD,ANKENY,50023,POINT (-93.600365 41.747345),77,Polk,1081312,BUTTERSCOTCH SCHNAPPS,434,Luxco-St Louis,84486,Paramount Butterscotch Schnapps,12,750,4.09,6.14,12,73.68,9.0,2.38,2013
S16457600056,2013-12-23,2624,Hy-Vee #2 / Dubuque,2395 NW ARTERIAL RD,DUBUQUE,52002,POINT (-90.741064 42.516633),31,Dubuque,1081335,RASPBERRY SCHNAPPS,434,Luxco-St Louis,82146,Arrow Raspberry Schnapps,12,750,4.09,6.14,12,73.68,9.0,2.38,2013
S16041600016,2013-12-03,4904,Larchwood Quick Stop,832 BROADWAY ST,LARCHWOOD,51241,POINT (-96.43415 43.45255),60,Lyon,1051110,BLACKBERRY BRANDIES,380,Phillips Beverage Company,55106,Phillips Blackberry Flav Brandy,12,750,4.26,6.64,12,79.68,9.0,2.38,2013
S12161000050,2013-05-13,2512,Hy-Vee Wine and Spirits / Iowa City,1720 WATERFRONT DR,IOWA CITY,52240,POINT (-91.53046300000001 41.642764),52,Johnson,1081700,DISTILLED SPIRITS SPECIALTY,259,Heaven Hill Brands,73702,Evan Williams Honey,12,750,6.94,10.91,12,130.92,9.0,2.38,2013
S16145200001,2013-12-09,4276,Wj's Liquor,107 N MILL ST,LAKE MILLS,50450,POINT (-93.535032 43.419668),95,Winnebago,1081380,MISCELLANEOUS SCHNAPPS,380,Phillips Beverage Company,983356,Ice Hole Plum Schnapps,12,750,5.15,7.73,12,92.76,9.0,2.38,2013
S14396900005,2013-09-09,2647,Hy-Vee #7 / Cedar Rapids,5050 EDGEWOOD RD,CEDAR RAPIDS,52411,POINT (-91.701581 42.030129),57,Linn,1012300,IRISH WHISKIES,65,Jim Beam Brands,15739,2 Gingers,12,750,11.07,17.11,12,205.32,9.0,2.38,2013
S15539100014,2013-11-05,3529,A To Z Liquor and Smoke Shop,114 S SECOND,CHEROKEE,51012,POINT (-95.55132 42.749013),18,Cherokee,1701100,DECANTERS & SPECIALTY PACKAGES,421,"Sazerac Co., Inc.",76436,Old St. Nick''s Egg Nog,12,750,3.64,5.46,12,65.52,9.0,2.38,2013
S15400100059,2013-10-29,2651,Hy-Vee / Waverly,1311 4 STREET SW,WAVERLY,50677,POINT (-92.475403 42.712263),09,Bremer,1081335,RASPBERRY SCHNAPPS,65,Jim Beam Brands,73456,Dekuyper Luscious Razzmatazz,12,750,5.3,8.45,12,101.4,9.0,2.38,2013
S16559000001,2013-12-28,3942,Twin Town Liquor,104 HIGHWAY 30 WEST,TOLEDO,52342,POINT (-92.579446 41.985985),86,Tama,1701100,DECANTERS & SPECIALTY PACKAGES,370,Pernod Ricard USA/Austin Nichols,4010,Kahlua Midnight w/Shot Glass,12,750,12.99,19.49,12,233.88,9.0,2.38,2013
S15935400008,2013-11-25,2624,Hy-Vee #2 / Dubuque,2395 NW ARTERIAL RD,DUBUQUE,52002,POINT (-90.741064 42.516633),31,Dubuque,1081230,WHITE CREME DE CACAO,434,Luxco-St Louis,78866,Paramount Creme De Cacao/white,12,750,4.65,6.97,12,83.64,9.0,2.38,2013
S12471700001,2013-05-29,2663,Hy-Vee / Urbandale,8701 DOUGLAS,URBANDALE,50322,POINT (-93.739105 41.629364),77,Polk,1011250,SINGLE BARREL BOURBON WHISKIES,421,"Sazerac Co., Inc.",903568,Blanton's Sing Barrel Bourbon 6pak,6,750,25.66,38.49,12,461.88,9.0,2.38,2013
S13181100020,2013-07-04,4269,Tipton Family Foods,610 CEDAR ST,TIPTON,52772,POINT (-91.128389 41.771753),16,Cedar,1051100,APRICOT BRANDIES,55,Sazerac North America,54436,Mr. Boston Apricot Brandy,12,750,4.5,6.74,12,80.88,9.0,2.38,2013
S12695400011,2013-06-10,4617,Lickety Liquor,2501 HUBBELL AVE,DES MOINES,50317,POINT (-93.570489 41.607817),77,Polk,1081315,CINNAMON SCHNAPPS,65,Jim Beam Brands,82612,Dekuyper Hot Damn! Traveler,12,750,5.3,8.45,12,101.4,9.0,2.38,2013
S13322700006,2013-07-11,2626,Hy-Vee Drugstore / University / DSM,4100 UNIVERSITY AVE,DES MOINES,50311,POINT (-93.673222 41.600361),77,Polk,1081700,DISTILLED SPIRITS SPECIALTY,421,"Sazerac Co., Inc.",86684,Firefly Apple Pie Moonshine,12,750,9.88,14.82,12,177.84,9.0,2.38,2013
S16036500035,2013-12-02,2588,Hy-Vee Food and Drug #6 / Cedar Rapi,4035 MT. VERNON ROAD S.E.,CEDAR RAPIDS,52403,POINT (-91.60978 41.976835),57,Linn,1701100,DECANTERS & SPECIALTY PACKAGES,260,Diageo Americas,43306,Captain Morgan Signature Series Limited Edition,12,750,10.0,15.0,12,180.0,9.0,2.38,2013
S15185900083,2013-10-16,2637,Hy-Vee #5 / Davenport,2351 W LOCUST,DAVENPORT,52804,POINT (-90.611972 41.538207),82,Scott,1701100,DECANTERS & SPECIALTY PACKAGES,370,Pernod Ricard USA/Austin Nichols,67574,Kahlua Pumpkin Spice,12,750,9.74,15.74,12,188.88,9.0,2.38,2013
S10053800007,2013-01-15,2507,Hy-Vee Food Store #1 / Burlington,939 ANGULAR,BURLINGTON,52601,POINT (-91.110752 40.801889),29,Des Moines,1081380,MISCELLANEOUS SCHNAPPS,380,Phillips Beverage Company,83356,Ice Hole Plum Schnapps,12,750,5.15,7.73,12,92.76,9.0,2.38,2013
S13379400060,2013-07-16,3420,Sam's Club 6344 / Windsor Heights,1101  73RD STREET,WINDSOR HEIGHTS,50311,POINT (-93.718027 41.599172),77,Polk,1012210,SINGLE MALT SCOTCH,240,"WILLIAM GRANT AND SONS, INC.",4356,Balvenie 12yr Doublewood Single Malt Scotch,12,750,33.6,50.39,12,604.68,9.0,2.38,2013
S13122100069,2013-07-02,2806,Osco #881 / Clinton,1307 N SECOND,CLINTON,52732,POINT (-90.184797 41.858932),23,Clinton,1081210,CREME DE ALMOND,350,Luxco-Cleveland,80396,Paramount Creme De Almond,12,750,4.65,6.97,12,83.64,9.0,2.38,2013
S12581900004,2013-06-04,3451,Barnes Foodland,622 10TH ST,DEWITT,52742,POINT (-90.540132 41.825139),23,Clinton,1081250,WHITE CREME DE MENTHE,434,Luxco-St Louis,79816,Paramount Creme De Menthe/white,12,750,4.65,6.97,12,83.64,9.0,2.38,2013
S14176200015,2013-10-23,4027,Wal-Mart 1621 / Centerville,23148 HWY 5,CENTERVILLE,52544,POINT (-92.867849 40.70856),04,Appanoose,1701100,DECANTERS & SPECIALTY PACKAGES,65,Jim Beam Brands,855,Canadian Club 1858 w/2 Glasses,6,750,7.88,11.82,12,141.84,9.0,2.38,2013
S14145800007,2013-10-16,4202,Fareway Stores #829 / Sioux City,4267 SERGEANT RD,SIOUX CITY,51106,POINT (-96.354307 42.449933),97,Woodbury,1701100,DECANTERS & SPECIALTY PACKAGES,260,Diageo Americas,1400,Crown Royal w/2 Glasses,6,750,14.75,22.13,12,265.56,9.0,2.38,2013
S14775000001,2013-09-25,3822,The Secret Cellar,1205 CURTIS BR RD NE,SWISHER,52338,POINT (-91.646067 41.847398),52,Johnson,1062050,BARBADOS RUM,305,MHW Ltd,942242,Blue Chair Bay Coconut Rum,12,750,9.42,14.13,12,169.56,9.0,2.38,2013
S09981400020,2013-01-10,2636,Hy-Vee Wine and Spirits / Hubbell,2310 HUBBELL AVE,DES MOINES,50317,POINT (-93.573845 41.604312),77,Polk,1081312,BUTTERSCOTCH SCHNAPPS,434,Luxco-St Louis,81966,Arrow Mcdale's Butterscotch Schnapps,12,750,4.08,6.13,12,73.56,9.0,2.38,2013
S15219200061,2013-10-17,3773,Benz Distributing,501 7TH AVE SE,CEDAR RAPIDS,52401,POINT (-91.659875 41.97574),57,Linn,1081220,DARK CREME DE CACAO,434,Luxco-St Louis,78456,Paramount Creme De Cacao/dark,12,750,4.65,6.97,12,83.64,9.0,2.38,2013
S16512200014,2013-12-26,4729,No Frills Supermarkets #790 / Deniso,501 HIGHWAY 39 NORTH,DENISON,51442,POINT (-95.368652 42.02183),24,Crawford,1081340,ROOT BEER SCHNAPPS,65,Jim Beam Brands,82826,Dekuyper Ragin' Root Beer Schnapps,12,750,6.3,9.45,12,113.4,9.0,2.38,2013
S11798400023,2013-04-23,2663,Hy-Vee / Urbandale,8701 DOUGLAS,URBANDALE,50322,POINT (-93.739105 41.629364),77,Polk,1081700,DISTILLED SPIRITS SPECIALTY,259,Heaven Hill Brands,73721,Evan Williams Fire,12,750,7.94,11.91,12,142.92,9.0,2.38,2013
S16476500016,2013-12-23,2614,Hy-Vee #3 Food and Drugstore,1823 E KIMBERLY RD,DAVENPORT,52807,POINT (-90.548919 41.55678100000001),82,Scott,1081330,PEACH SCHNAPPS,434,Luxco-St Louis,82126,Arrow Peach Schnapps,12,750,4.09,6.14,12,73.68,9.0,2.38,2013
S12341000027,2013-05-21,3816,Swils,200 E OAK ST,RED OAK,51566,POINT (-95.230032 41.016691),69,Montgomery,1081700,DISTILLED SPIRITS SPECIALTY,346,"Ole Smoky Distillery, LLC",86728,Ole Smoky Cherry Moonshine,12,750,13.0,19.5,12,234.0,9.0,2.38,2013
S12324500027,2013-05-21,2663,Hy-Vee / Urbandale,8701 DOUGLAS,URBANDALE,50322,POINT (-93.739105 41.629364),77,Polk,1081700,DISTILLED SPIRITS SPECIALTY,259,Heaven Hill Brands,73702,Evan Williams Honey,12,750,6.94,10.91,12,130.92,9.0,2.38,2013
S11327900019,2013-03-27,2611,Hy-Vee Drugstore / Ottumwa,1140 NORTH JEFFERSON ST,OTTUMWA,52501,POINT (-92.401538 41.026754000000004),90,Wapello,1081315,CINNAMON SCHNAPPS,380,Phillips Beverage Company,84636,Phillips Hot 100 Cinnamon Schnapps,12,750,6.45,10.17,12,122.04,9.0,2.38,2013
S12610100058,2013-06-05,2644,Hy-Vee Fort Dodge Wine and Spirits,1511 2ND AVE NORTH,FORT DODGE,50501,POINT (-94.177165 42.508344),94,Webster,1081340,ROOT BEER SCHNAPPS,65,Jim Beam Brands,82826,Dekuyper Ragin' Root Beer Schnapps,12,750,5.3,8.45,12,101.4,9.0,2.38,2013
S13240900004,2013-07-09,3783,Dyno's Wine and Spirits / Pocahontas,14 1/2 E ELM,POCAHONTAS,50574,POINT (-94.66731100000001 42.732607),76,Pocahontas,1701100,DECANTERS & SPECIALTY PACKAGES,192,Sidney Frank Importing Co.,3136,Jagermeister T-Shirt Pack,12,750,12.05,18.08,12,216.96,9.0,2.38,2013
S14250400055,2013-10-11,2585,Hy-Vee Wine and Spirits / Algona,1516 HIGHWAY 169 NORTH,ALGONA,50511,POINT (-94.236003 43.081288),55,Kossuth,1701100,DECANTERS & SPECIALTY PACKAGES,370,Pernod Ricard USA/Austin Nichols,74440,Hiram Walker Caramel Apple,12,750,3.99,5.99,12,71.88,9.0,2.38,2013
S15746100007,2013-11-18,2629,Hy-Vee Food Store #2 / Council Bluff,1745 MADISON AVE,COUNCIL BLUFFS,51503,POINT (-95.825137 41.242732),78,Pottawattamie,1081305,APPLE SCHNAPPS,65,Jim Beam Brands,982902,Dekuyper Red Apple,12,750,6.3,9.45,12,113.4,9.0,2.38,2013
S13085300034,2013-07-02,3934,Wal-Mart 1509 / Maquoketa,103 E CARLISLE,MAQUOKETA,52060,POINT (-90.66292 42.04869),49,Jackson,1051100,APRICOT BRANDIES,434,Luxco-St Louis,54056,Arrow Apricot Flav Brandy,12,750,5.38,8.06,12,96.72,9.0,2.38,2013
S10883200147,2013-03-04,2633,Hy-Vee #3 / BDI / Des Moines,3221 SE 14TH ST,DES MOINES,50320,POINT (-93.596754 41.554101),77,Polk,1081355,STRAWBERRY SCHNAPPS,65,Jim Beam Brands,82820,Dekuyper Strawberry Pucker,12,750,6.3,9.45,12,113.4,9.0,2.38,2013
S10040700060,2013-01-15,2663,Hy-Vee / Urbandale,8701 DOUGLAS,URBANDALE,50322,POINT (-93.739105 41.629364),77,Polk,1081312,BUTTERSCOTCH SCHNAPPS,434,Luxco-St Louis,84486,Paramount Butterscotch Schnapps,12,750,4.08,6.13,12,73.56,9.0,2.38,2013
S14422800019,2013-09-09,4743,No Frills Supermarkets #791 / Counci,1801 VALLEY VIEW DR,COUNCIL BLUFFS,51503,POINT (-95.81877500000002 41.24394),78,Pottawattamie,1062100,JAMAICA RUM,461,Campari(skyy),42006,Appleton Signature Blend,12,750,8.96,13.45,12,161.4,9.0,2.38,2013
S16396500052,2013-12-19,2552,Hy-Vee Food Store #3 / Cedar Rapids,20 WILSON AVENUE WEST,CEDAR RAPIDS,52404,POINT (-91.658577 41.955859),57,Linn,1081312,BUTTERSCOTCH SCHNAPPS,380,Phillips Beverage Company,83363,Ice Hole Butterscotch Schnapps,12,750,5.15,7.73,12,92.76,9.0,2.38,2013
S16080500109,2013-12-04,2621,Hy-Vee Food Store #3 / Sioux City,3301 GORDON DR,SIOUX CITY,51105,POINT (-96.364108 42.487752),97,Woodbury,1081315,CINNAMON SCHNAPPS,65,Jim Beam Brands,82612,Dekuyper Hot Damn! Traveler,12,750,6.3,9.45,12,113.4,9.0,2.38,2013
S11959800018,2013-05-01,4794,Smokin' Joe's #17 Tobacco and Liquor,110 S ROOSEVELT HWY 61,BURLINGTON,52601,POINT (-91.141203 40.80943700000001),29,Des Moines,1081700,DISTILLED SPIRITS SPECIALTY,421,"Sazerac Co., Inc.",86684,Firefly Apple Pie Moonshine,12,750,9.88,14.82,12,177.84,9.0,2.38,2013
S14905000021,2013-10-02,2178,"Double ""D"" Liquor Store",618 ROSSVILLE ROAD,WAUKON,52172,POINT (-91.473634 43.262114),03,Allamakee,1051110,BLACKBERRY BRANDIES,380,Phillips Beverage Company,55106,Phillips Blackberry Flav Brandy,12,750,4.25,6.63,12,79.56,9.0,2.38,2013
S12952200016,2013-06-24,4085,Save More Foods / Waterloo,1975 FRANKLIN ST,WATERLOO,50703,POINT (-92.315215 42.495394),07,Black Hawk,1081030,COFFEE LIQUEURS,421,"Sazerac Co., Inc.",73136,Chila Coffee Liqueur,12,750,4.97,7.45,12,89.4,9.0,2.38,2013
S15999300051,2013-12-04,4023,Wal-Mart 1389 / Boone,1515 SE MARSHALL ST,BOONE,50036,POINT (-93.869892 42.035093),08,Boone,1701100,DECANTERS & SPECIALTY PACKAGES,420,"Moet Hennessy USA, Inc.",1643,Hennessy VS Gold Box,12,750,17.99,26.99,12,323.88,9.0,2.38,2013
S12620600034,2013-06-05,2596,Hy-Vee / Regal Liquors and Video,2453 NORTH COURT,OTTUMWA,52501,POINT (-92.408085 41.049854),90,Wapello,1081330,PEACH SCHNAPPS,65,Jim Beam Brands,82840,Dekuyper Peachtree Schnapps Traveler,12,750,5.3,8.45,12,101.4,9.0,2.38,2013
S11896900001,2013-04-29,4681,Spirits & Such,100 E ELM ST,WEST UNION,52175,POINT (-91.807891 42.961269),33,Fayette,1012210,SINGLE MALT SCOTCH,65,Jim Beam Brands,5606,McClelland Islay,12,750,13.01,19.51,12,234.12,9.0,2.38,2013
S10787700012,2013-02-25,4615,North Side Liquor & Grocery,1303 NORTH FEDERAL AVE,MASON CITY,50401,POINT (-93.201061 43.163663),17,Cerro Gordo,1081700,DISTILLED SPIRITS SPECIALTY,259,Heaven Hill Brands,73702,Evan Williams Honey,12,750,7.94,11.91,12,142.92,9.0,2.38,2013
S16316400020,2013-12-19,2599,Hy-Vee Wine and Spirits / Coralville,1914 8TH STREET,CORALVILLE,52241,POINT (-91.590715 41.682013),52,Johnson,1081220,DARK CREME DE CACAO,434,Luxco-St Louis,78456,Paramount Creme De Cacao/dark,12,750,4.65,6.97,12,83.64,9.0,2.38,2013
S12294800102,2013-05-20,2512,Hy-Vee Wine and Spirits / Iowa City,1720 WATERFRONT DR,IOWA CITY,52240,POINT (-91.53046300000001 41.642764),52,Johnson,1012300,IRISH WHISKIES,240,"WILLIAM GRANT AND SONS, INC.",15940,Tullamore Dew Irish Whisky,12,750,13.6,20.39,12,244.68,9.0,2.38,2013
S09820500039,2013-01-02,3525,Wines and Spirits,106 W 2ND ST,WASHINGTON,52353,POINT (-91.692214 41.300399),92,Washington,1081030,COFFEE LIQUEURS,421,"Sazerac Co., Inc.",67586,Kapali Coffee Liqueur,12,750,5.72,8.58,12,102.96,9.0,2.38,2013
S14084300021,2013-10-11,2621,Hy-Vee Food Store #3 / Sioux City,3301 GORDON DR,SIOUX CITY,51105,POINT (-96.364108 42.487752),97,Woodbury,1701100,DECANTERS & SPECIALTY PACKAGES,260,Diageo Americas,1400,Crown Royal w/2 Glasses,6,750,14.75,22.13,12,265.56,9.0,2.38,2013
S14082200132,2013-10-04,2515,Hy-Vee Food Store #1 / Mason City,2400 4TH ST SW,MASON CITY,50401,POINT (-93.235588 43.148451),17,Cerro Gordo,1081030,COFFEE LIQUEURS,370,Pernod Ricard USA/Austin Nichols,67571,Kahlua Mocha Liqueur,12,750,9.75,15.74,12,188.88,9.0,2.38,2013
