invoice_and_item_number,date,store_number,store_name,address,city,zip_code,store_location,county_number,county,category,category_name,vendor_number,vendor_name,item_number,item_description,pack,bottle_volume_ml,state_bottle_cost,state_bottle_retail,bottles_sold,sale_dollars,volume_sold_liters,volume_sold_gallons,Year
S27840300213,2015-09-10,2633,Hy-Vee #3 / BDI / Des Moines,3221 SE 14TH ST,DES MOINES,50320,POINT (-93.596754 41.554101),77,Polk,1081355,STRAWBERRY SCHNAPPS,65,Jim Beam Brands,82820,Dekuyper Strawberry Pucker,12,750,6.3,9.45,12,113.4,9.0,2.38,2015
S25246100018,2015-04-23,4648,Prime Mart / Broadway Waterloo,508 BROADWAY ST,WATERLOO,50703,POINT (-92.345104 42.510573),07,Black Hawk,1051140,PEACH BRANDIES,115,"Constellation Wine Company, Inc.",56196,Paul Masson Peach Grande Amber Brandy,12,750,6.3,9.45,12,113.4,9.0,2.38,2015
S24519600022,2015-03-16,3811,Wal-Mart 1431 / Keokuk,300 NORTH PARK DR,KEOKUK,52632,POINT (-91.407263 40.418589),56,Lee,1081330,PEACH SCHNAPPS,65,Jim Beam Brands,82846,Dekuyper Luscious Peachtree Schnapps,12,750,6.3,9.45,12,113.4,9.0,2.38,2015
S29327600063,2015-11-30,3563,Wal-Mart 0559 / Muscatine,3003 NORTH HWY 61,MUSCATINE,52761,POINT (-91.025913 41.45529),70,Muscatine,1081330,PEACH SCHNAPPS,65,Jim Beam Brands,82846,Dekuyper Luscious Peachtree Schnapps,12,750,6.3,9.45,12,113.4,9.0,2.38,2015
S26078500038,2015-06-09,3625,Wal-Mart 0892 / Ankeny,1002 SE NATIONAL DR,ANKENY,50021,POINT (-93.582348 41.70486400000001),77,Polk,1081330,PEACH SCHNAPPS,65,Jim Beam Brands,82846,Dekuyper Luscious Peachtree Schnapps,12,750,6.3,9.45,12,113.4,9.0,2.38,2015
S28266800002,2015-10-05,2628,Hy-Vee Food Store / Eldora,1616 EDGINGTON,ELDORA,50627,POINT (-93.103764 42.360631),42,Hardin,1081315,CINNAMON SCHNAPPS,65,Jim Beam Brands,82611,Dekuyper Hot Damn!,12,750,6.3,9.45,12,113.4,9.0,2.38,2015
S25430300009,2015-05-04,4491,Casey's General Store #2772 / Cedar,3349 MT VERNON RD SE,CEDAR RAPIDS,52403,POINT (-91.619027 41.976807),57,Linn,1081305,APPLE SCHNAPPS,65,Jim Beam Brands,82606,Dekuyper Sour Apple Pucker,12,750,6.3,9.45,12,113.4,9.0,2.38,2015
S28591900217,2015-10-21,2501,Hy-vee  #2 / Ames,640 LINCOLNWAY,AMES,50010,POINT (-93.619455 42.022848),85,Story,1081030,COFFEE LIQUEURS,65,Jim Beam Brands,67556,Kamora Coffee Liqueur,12,750,6.3,9.45,12,113.4,9.0,2.38,2015
S26454500019,2015-06-29,3889,Wal-Mart 1005 / Waverly,700  29 ST SW,WAVERLY,50677,POINT (-92.478899 42.70032100000001),09,Bremer,1081330,PEACH SCHNAPPS,65,Jim Beam Brands,82846,Dekuyper Luscious Peachtree Schnapps,12,750,6.3,9.45,12,113.4,9.0,2.38,2015
S29129000062,2015-11-18,3980,Wal-Mart 1721 / Iowa City,919 HWY 1 WEST,IOWA CITY,52246,POINT (-91.552125 41.646646),52,Johnson,1081330,PEACH SCHNAPPS,65,Jim Beam Brands,82846,Dekuyper Luscious Peachtree Schnapps,12,750,6.3,9.45,12,113.4,9.0,2.38,2015
S26735900002,2015-07-14,4248,Fareway Stores #021 / Sheldon,2603 PARK ST,SHELDON,51201,POINT (-95.821001 43.186061),71,O'Brien,1081370,WATERMELON SCHNAPPS,65,Jim Beam Brands,82866,Dekuyper Watermelon Pucker,12,750,6.3,9.45,12,113.4,9.0,2.38,2015
S27109600109,2015-08-05,2536,HY-VEE / PLEASANT HILL,4815 MAPLE DRIVE,PLEASANT HILL,50317,POINT (-93.519187 41.598109),77,Polk,1081330,PEACH SCHNAPPS,65,Jim Beam Brands,82840,Dekuyper Peachtree Schnapps Traveler,12,750,6.3,9.45,12,113.4,9.0,2.38,2015
S23809800045,2015-02-03,3645,Wal-Mart 1764 / Windsor Heights,1001  73RD ST,WINDSOR HEIGHTS,50311,POINT (-93.716991 41.594787),77,Polk,1081312,BUTTERSCOTCH SCHNAPPS,65,Jim Beam Brands,82786,Dekuyper Buttershots Schnapps,12,750,6.3,9.45,12,113.4,9.0,2.38,2015
S28255100023,2015-10-05,5077,Wal-Mart 3150 / Council Bluffs,1800 N 16TH ST,COUNCIL BLUFFS,51501,POINT (-95.867459 41.27737),78,Pottawattamie,1081330,PEACH SCHNAPPS,65,Jim Beam Brands,82846,Dekuyper Luscious Peachtree Schnapps,12,750,6.3,9.45,12,113.4,9.0,2.38,2015
S28373800001,2015-10-13,2644,Hy-Vee Fort Dodge Wine and Spirits,1511 2ND AVE NORTH,FORT DODGE,50501,POINT (-94.177165 42.508344),94,Webster,1081305,APPLE SCHNAPPS,65,Jim Beam Brands,982902,Dekuyper Red Apple,12,750,6.3,9.45,12,113.4,9.0,2.38,2015
S29735400015,2015-12-18,3521,Ameristar Casino / Council Bluffs,2200 RIVER ROAD,COUNCIL BLUFFS,51501,POINT (-95.909384 41.242291),78,Pottawattamie,1081030,COFFEE LIQUEURS,65,Jim Beam Brands,67556,Kamora Coffee Liqueur,12,750,6.3,9.45,12,113.4,9.0,2.38,2015
S23314200055,2015-01-05,2648,Hy-Vee #4 / WDM,555 S 51ST ST,WEST DES MOINES,50265,POINT (-93.773557 41.561197),77,Polk,1081312,BUTTERSCOTCH SCHNAPPS,65,Jim Beam Brands,82786,Dekuyper Buttershots Schnapps,12,750,6.3,9.45,12,113.4,9.0,2.38,2015
S24039100009,2015-02-16,3886,Wal-Mart 0646 / Anamosa,101  115 ST,ANAMOSA,52205,POINT (-91.26496500000002 42.101677),53,Jones,1081330,PEACH SCHNAPPS,65,Jim Beam Brands,82846,Dekuyper Luscious Peachtree Schnapps,12,750,6.3,9.45,12,113.4,9.0,2.38,2015
S26926700068,2015-07-23,2106,Hillstreet News and Tobacco,2217 COLLEGE,CEDAR FALLS,50613,POINT (-92.455796 42.517182),07,Black Hawk,1081305,APPLE SCHNAPPS,65,Jim Beam Brands,82606,Dekuyper Sour Apple Pucker,12,750,6.3,9.45,12,113.4,9.0,2.38,2015
S25127700190,2015-04-16,2587,Hy-Vee Food Store / Johnston,5750 MERLE HAY ROAD,JOHNSTON,50131,POINT (-93.697731 41.665172),77,Polk,1081030,COFFEE LIQUEURS,65,Jim Beam Brands,67556,Kamora Coffee Liqueur,12,750,6.3,9.45,12,113.4,9.0,2.38,2015
S25383400033,2015-04-29,3896,Smokin' Joe's #18 Tobacco and Liquor,1901 BROADWAY ST,IOWA CITY,52240,POINT (-91.520308 41.641383),52,Johnson,1051140,PEACH BRANDIES,115,"Constellation Wine Company, Inc.",56196,Paul Masson Peach Grande Amber Brandy,12,750,6.3,9.45,12,113.4,9.0,2.38,2015
S23767500167,2015-01-29,2561,Hy-Vee Food Store / Fleur / DSM,4605 FLEUR DRIVE,DES MOINES,50321,POINT (-93.64494300000001 41.542748),77,Polk,1081030,COFFEE LIQUEURS,65,Jim Beam Brands,67556,Kamora Coffee Liqueur,12,750,6.3,9.45,12,113.4,9.0,2.38,2015
S27619200007,2015-08-31,4301,Sahota Food Mart,1805 SE 14TH ST,DES MOINES,50320,POINT (-93.59684900000002 41.57222),77,Polk,1081305,APPLE SCHNAPPS,65,Jim Beam Brands,82605,Dekuyper Sour Apple Pucker Traveler,12,750,6.3,9.45,12,113.4,9.0,2.38,2015
S23826800006,2015-02-03,4298,Terry's Food Center,305 CRISMAN ST,DYSART,52224,POINT (-92.30769 42.171406),86,Tama,1081312,BUTTERSCOTCH SCHNAPPS,65,Jim Beam Brands,82786,Dekuyper Buttershots Schnapps,12,750,6.3,9.45,12,113.4,9.0,2.38,2015
S28930100068,2015-11-09,3644,Wal-Mart 2764 / Altoona,3501  8TH ST SW,ALTOONA,50009,POINT (-93.505276 41.644195),77,Polk,1081305,APPLE SCHNAPPS,65,Jim Beam Brands,82606,Dekuyper Sour Apple Pucker,12,750,6.3,9.45,12,113.4,9.0,2.38,2015
S26481500034,2015-06-30,3776,Wal-Mart 5115 / Davenport,3101 WEST KIMBERLY RD,DAVENPORT,52806,POINT (-90.620069 41.559268),82,Scott,1081305,APPLE SCHNAPPS,65,Jim Beam Brands,82606,Dekuyper Sour Apple Pucker,12,750,6.3,9.45,12,113.4,9.0,2.38,2015
S26391900020,2015-06-24,2548,Hy-Vee Food Store / Altoona,100 8TH STREET SW,ALTOONA,50009,POINT (-93.465301 41.644041),77,Polk,1081330,PEACH SCHNAPPS,65,Jim Beam Brands,82846,Dekuyper Luscious Peachtree Schnapps,12,750,6.3,9.45,12,113.4,9.0,2.38,2015
S28594200055,2015-10-21,5105,Johncy's Liquor Store,"585, HIGHWAY 965",NORTH LIBERTY,52317,POINT (-91.60761 41.738129),52,Johnson,1081030,COFFEE LIQUEURS,65,Jim Beam Brands,67556,Kamora Coffee Liqueur,12,750,6.3,9.45,12,113.4,9.0,2.38,2015
S26357800020,2015-06-23,4254,Fareway Stores #849 / Emmetsburg,2008  12TH ST,EMMETSBURG,50536,POINT (-94.677307 43.109244),74,Palo Alto,1081315,CINNAMON SCHNAPPS,65,Jim Beam Brands,82611,Dekuyper Hot Damn!,12,750,6.3,9.45,12,113.4,9.0,2.38,2015
S23800900026,2015-02-02,2613,Hy-Vee Food Store #1 / Council Bluff,2323 W BROADWAY,COUNCIL BLUFFS,51501,POINT (-95.879662 41.261925),78,Pottawattamie,1081330,PEACH SCHNAPPS,65,Jim Beam Brands,82846,Dekuyper Luscious Peachtree Schnapps,12,750,6.3,9.45,12,113.4,9.0,2.38,2015
S28542000093,2015-10-19,2538,Hy-Vee Food Store #3 / Waterloo,1422 FLAMMANG DR,WATERLOO,50702,POINT (-92.327917 42.459938),07,Black Hawk,1081305,APPLE SCHNAPPS,65,Jim Beam Brands,82606,Dekuyper Sour Apple Pucker,12,750,6.3,9.45,12,113.4,9.0,2.38,2015
S27602600043,2015-08-31,3644,Wal-Mart 2764 / Altoona,3501  8TH ST SW,ALTOONA,50009,POINT (-93.505276 41.644195),77,Polk,1081330,PEACH SCHNAPPS,65,Jim Beam Brands,82846,Dekuyper Luscious Peachtree Schnapps,12,750,6.3,9.45,12,113.4,9.0,2.38,2015
S27603000057,2015-08-31,3562,Wal-Mart 0797 / W Burlington,324 WEST AGENCY RD,WEST BURLINGTON,52655,POINT (-91.158407 40.813125),29,Des Moines,1081315,CINNAMON SCHNAPPS,65,Jim Beam Brands,82611,Dekuyper Hot Damn!,12,750,6.3,9.45,12,113.4,9.0,2.38,2015
S24005400042,2015-02-12,3670,Wal-Mart 2827 / Coralville,2801 COMMERCE DR,CORALVILLE,52241,POINT (-91.610774 41.695806),52,Johnson,1081330,PEACH SCHNAPPS,65,Jim Beam Brands,82846,Dekuyper Luscious Peachtree Schnapps,12,750,6.3,9.45,12,113.4,9.0,2.38,2015
S25834800075,2015-05-26,2651,Hy-Vee / Waverly,1311 4 STREET SW,WAVERLY,50677,POINT (-92.475403 42.712263),09,Bremer,1081305,APPLE SCHNAPPS,65,Jim Beam Brands,82605,Dekuyper Sour Apple Pucker Traveler,12,750,6.3,9.45,12,113.4,9.0,2.38,2015
S24263200049,2015-02-26,2593,Hy-Vee Food Store / Carroll,905 US HIGHWAY 30 WEST,CARROLL,51401,POINT (-94.853591 42.064155),14,Carroll,1081317,GRAPE SCHNAPPS,65,Jim Beam Brands,82636,Dekuyper Grape Pucker Schnapps,12,750,6.3,9.45,12,113.4,9.0,2.38,2015
S28412900045,2015-10-13,2562,Hy-Vee Food Store / Fort Dodge,115 SOUTH 29TH ST,FORT DODGE,50501,POINT (-94.15824700000002 42.504742),94,Webster,1081330,PEACH SCHNAPPS,65,Jim Beam Brands,82840,Dekuyper Peachtree Schnapps Traveler,12,750,6.3,9.45,12,113.4,9.0,2.38,2015
S25370100051,2015-04-29,2637,Hy-Vee #5 / Davenport,2351 W LOCUST,DAVENPORT,52804,POINT (-90.611972 41.538207),82,Scott,1081317,GRAPE SCHNAPPS,65,Jim Beam Brands,82636,Dekuyper Grape Pucker Schnapps,12,750,6.3,9.45,12,113.4,9.0,2.38,2015
S28466300024,2015-10-15,4807,Williamsburg Foods,"103, W WALNUT ST",WILLIAMSBURG,52361,POINT (-92.007391 41.662819),48,Iowa,1081340,ROOT BEER SCHNAPPS,65,Jim Beam Brands,82826,Dekuyper Ragin' Root Beer Schnapps,12,750,6.3,9.45,12,113.4,9.0,2.38,2015
S24988500014,2015-04-09,4959,Bani's,2128 COLLEGE ST,CEDAR FALLS,50613,POINT (-92.455801 42.518018000000005),07,Black Hawk,1081305,APPLE SCHNAPPS,65,Jim Beam Brands,82606,Dekuyper Sour Apple Pucker,12,750,6.3,9.45,12,113.4,9.0,2.38,2015
S28786100041,2015-11-02,3628,Wal-Mart 1528 / Cedar Rapids,2645 BLAIRS FERRY RD NE,CEDAR RAPIDS,52402,POINT (-91.680734 42.034748),57,Linn,1081305,APPLE SCHNAPPS,65,Jim Beam Brands,82606,Dekuyper Sour Apple Pucker,12,750,6.3,9.45,12,113.4,9.0,2.38,2015
S28284300027,2015-10-06,3626,Wal-Mart 2714 / Spencer,500  11TH ST,SPENCER,51301,POINT (-95.152474 43.126816),21,Clay,1081312,BUTTERSCOTCH SCHNAPPS,65,Jim Beam Brands,82786,Dekuyper Buttershots Schnapps,12,750,6.3,9.45,12,113.4,9.0,2.38,2015
S24345100247,2015-03-04,2501,Hy-vee  #2 / Ames,640 LINCOLNWAY,AMES,50010,POINT (-93.619455 42.022848),85,Story,1081355,STRAWBERRY SCHNAPPS,65,Jim Beam Brands,82820,Dekuyper Strawberry Pucker,12,750,6.3,9.45,12,113.4,9.0,2.38,2015
S26698800023,2015-07-13,5125,Cash Saver  /  E Euclid Ave,1320 E  EUCLID AVE,DES MOINES,50316,POINT (-93.602851 41.627778),77,Polk,1051140,PEACH BRANDIES,115,"Constellation Wine Company, Inc.",56196,Paul Masson Peach Grande Amber Brandy,12,750,6.3,9.45,12,113.4,9.0,2.38,2015
S25378100009,2015-04-29,2512,Hy-Vee Wine and Spirits / Iowa City,1720 WATERFRONT DR,IOWA CITY,52240,POINT (-91.53046300000001 41.642764),52,Johnson,1081355,STRAWBERRY SCHNAPPS,65,Jim Beam Brands,82820,Dekuyper Strawberry Pucker,12,750,6.3,9.45,12,113.4,9.0,2.38,2015
S29925200023,2015-12-29,2621,Hy-Vee Food Store #3 / Sioux City,3301 GORDON DR,SIOUX CITY,51105,POINT (-96.364108 42.487752),97,Woodbury,1081305,APPLE SCHNAPPS,65,Jim Beam Brands,82605,Dekuyper Sour Apple Pucker Traveler,12,750,6.3,9.45,12,113.4,9.0,2.38,2015
S24977800064,2015-04-09,3769,Wal-Mart 0753 / Cedar Fall,525 BRANDILYNN BLVD,CEDAR FALLS,50613,POINT (-92.440394 42.485042),07,Black Hawk,1081330,PEACH SCHNAPPS,65,Jim Beam Brands,82846,Dekuyper Luscious Peachtree Schnapps,12,750,6.3,9.45,12,113.4,9.0,2.38,2015
S28567000019,2015-10-20,3849,Hartig Drug Co #6 / Dyersville,711  16TH AVE SE,DYERSVILLE,52040,POINT (-91.116087 42.470285),31,Dubuque,1081312,BUTTERSCOTCH SCHNAPPS,65,Jim Beam Brands,82786,Dekuyper Buttershots Schnapps,12,750,6.3,9.45,12,113.4,9.0,2.38,2015
S24893800020,2015-04-06,4315,Fareway Stores #554 / Washington,301 NORTH MARION AVE,WASHINGTON,52353,POINT (-91.692985 41.301967),92,Washington,1081312,BUTTERSCOTCH SCHNAPPS,65,Jim Beam Brands,82786,Dekuyper Buttershots Schnapps,12,750,6.3,9.45,12,113.4,9.0,2.38,2015
S23347700063,2015-01-07,3632,Wal-Mart 2004 / Dubuque,4200 DODGE ST,DUBUQUE,52003,POINT (-90.736955 42.489041),31,Dubuque,1081335,RASPBERRY SCHNAPPS,65,Jim Beam Brands,82836,Dekuyper Raspberry Pucker,12,750,6.3,9.45,12,113.4,9.0,2.38,2015
S25949300041,2015-06-02,3830,Wal-Mart 1435 / Creston,806 LAUREL ST,CRESTON,50801,POINT (-94.372786 41.047714),88,Union,1081330,PEACH SCHNAPPS,65,Jim Beam Brands,82846,Dekuyper Luscious Peachtree Schnapps,12,750,6.3,9.45,12,113.4,9.0,2.38,2015
S28612400045,2015-10-22,3731,Wal-Mart 1241 / Davenport,5811 ELMORE AVE,DAVENPORT,52807,POINT (-90.525525 41.580212),82,Scott,1081315,CINNAMON SCHNAPPS,65,Jim Beam Brands,82611,Dekuyper Hot Damn!,12,750,6.3,9.45,12,113.4,9.0,2.38,2015
S28674400017,2015-10-26,2532,Hy-Vee Food Store #2 / Des Moines,2540 E EUCLID,DES MOINES,50317,POINT (-93.569452 41.627838),77,Polk,1081030,COFFEE LIQUEURS,65,Jim Beam Brands,67556,Kamora Coffee Liqueur,12,750,6.3,9.45,12,113.4,9.0,2.38,2015
S27254600093,2015-08-12,2536,HY-VEE / PLEASANT HILL,4815 MAPLE DRIVE,PLEASANT HILL,50317,POINT (-93.519187 41.598109),77,Polk,1081330,PEACH SCHNAPPS,65,Jim Beam Brands,82846,Dekuyper Luscious Peachtree Schnapps,12,750,6.3,9.45,12,113.4,9.0,2.38,2015
S28183400028,2015-09-29,2518,Hy-Vee Wine and Spirits / Red Oak,1607 NORTH BROADWAY,RED OAK,51566,POINT (-95.83539 41.279189),69,Montgomery,1081330,PEACH SCHNAPPS,65,Jim Beam Brands,82840,Dekuyper Peachtree Schnapps Traveler,12,750,6.3,9.45,12,113.4,9.0,2.38,2015
S28282700004,2015-10-05,2532,Hy-Vee Food Store #2 / Des Moines,2540 E EUCLID,DES MOINES,50317,POINT (-93.569452 41.627838),77,Polk,1081370,WATERMELON SCHNAPPS,65,Jim Beam Brands,82866,Dekuyper Watermelon Pucker,12,750,6.3,9.45,12,113.4,9.0,2.38,2015
S23603600057,2015-01-21,3632,Wal-Mart 2004 / Dubuque,4200 DODGE ST,DUBUQUE,52003,POINT (-90.736955 42.489041),31,Dubuque,1081330,PEACH SCHNAPPS,65,Jim Beam Brands,82846,Dekuyper Luscious Peachtree Schnapps,12,750,6.3,9.45,12,113.4,9.0,2.38,2015
S25284300051,2015-04-27,3644,Wal-Mart 2764 / Altoona,3501  8TH ST SW,ALTOONA,50009,POINT (-93.505276 41.644195),77,Polk,1081330,PEACH SCHNAPPS,65,Jim Beam Brands,82846,Dekuyper Luscious Peachtree Schnapps,12,750,6.3,9.45,12,113.4,9.0,2.38,2015
S28958200003,2015-11-09,2532,Hy-Vee Food Store #2 / Des Moines,2540 E EUCLID,DES MOINES,50317,POINT (-93.569452 41.627838),77,Polk,1081330,PEACH SCHNAPPS,65,Jim Beam Brands,82846,Dekuyper Luscious Peachtree Schnapps,12,750,6.3,9.45,12,113.4,9.0,2.38,2015
S25073300086,2015-04-14,2619,Hy-Vee Wine and Spirits / WDM,1725  74TH ST,WEST DES MOINES,50266,POINT (-93.808855 41.598515),77,Polk,1081330,PEACH SCHNAPPS,65,Jim Beam Brands,82846,Dekuyper Luscious Peachtree Schnapps,12,750,6.3,9.45,12,113.4,9.0,2.38,2015
S25645800060,2015-05-14,2806,Osco #881 / Clinton,1307 N SECOND,CLINTON,52732,POINT (-90.184797 41.858932),23,Clinton,1081340,ROOT BEER SCHNAPPS,65,Jim Beam Brands,82826,Dekuyper Ragin' Root Beer Schnapps,12,750,6.3,9.45,12,113.4,9.0,2.38,2015
S28981200002,2015-11-11,2614,Hy-Vee #3 Food and Drugstore,1823 E KIMBERLY RD,DAVENPORT,52807,POINT (-90.548919 41.55678100000001),82,Scott,1081340,ROOT BEER SCHNAPPS,65,Jim Beam Brands,82826,Dekuyper Ragin' Root Beer Schnapps,12,750,6.3,9.45,12,113.4,9.0,2.38,2015
S23560800020,2015-01-20,3742,Wal-Mart 1625 / Lemars,1111 HOLTON DR,LEMARS,51031,POINT (-96.185499 42.780675),75,Plymouth,1081330,PEACH SCHNAPPS,65,Jim Beam Brands,82846,Dekuyper Luscious Peachtree Schnapps,12,750,6.3,9.45,12,113.4,9.0,2.38,2015
S24773700084,2015-03-30,2555,Hy-Vee Food Store / Keokuk,3111 MAIN,KEOKUK,52632,POINT (-91.403752 40.41538),56,Lee,1081370,WATERMELON SCHNAPPS,65,Jim Beam Brands,82866,Dekuyper Watermelon Pucker,12,750,6.3,9.45,12,113.4,9.0,2.38,2015
S26806300044,2015-07-16,2593,Hy-Vee Food Store / Carroll,905 US HIGHWAY 30 WEST,CARROLL,51401,POINT (-94.853591 42.064155),14,Carroll,1081317,GRAPE SCHNAPPS,65,Jim Beam Brands,82636,Dekuyper Grape Pucker Schnapps,12,750,6.3,9.45,12,113.4,9.0,2.38,2015
S26698100084,2015-07-13,3562,Wal-Mart 0797 / W Burlington,324 WEST AGENCY RD,WEST BURLINGTON,52655,POINT (-91.158407 40.813125),29,Des Moines,1081315,CINNAMON SCHNAPPS,65,Jim Beam Brands,82611,Dekuyper Hot Damn!,12,750,6.3,9.45,12,113.4,9.0,2.38,2015
S23803100009,2015-02-02,4312,I-80 Liquor / Council Bluffs,2411 S 24TH ST #1,COUNCIL BLUFFS,51501,POINT (-95.8792 41.238092),78,Pottawattamie,1081355,STRAWBERRY SCHNAPPS,65,Jim Beam Brands,82820,Dekuyper Strawberry Pucker,12,750,6.3,9.45,12,113.4,9.0,2.38,2015
S26481600027,2015-06-30,3980,Wal-Mart 1721 / Iowa City,919 HWY 1 WEST,IOWA CITY,52246,POINT (-91.552125 41.646646),52,Johnson,1081330,PEACH SCHNAPPS,65,Jim Beam Brands,82846,Dekuyper Luscious Peachtree Schnapps,12,750,6.3,9.45,12,113.4,9.0,2.38,2015
S28445800029,2015-10-13,3443,Super Saver Iv,1141 N BROADWAY,COUNCIL BLUFFS,51503,POINT (-95.836515 41.270824),78,Pottawattamie,1081330,PEACH SCHNAPPS,65,Jim Beam Brands,82846,Dekuyper Luscious Peachtree Schnapps,12,750,6.3,9.45,12,113.4,9.0,2.38,2015
S24771900007,2015-03-30,4993,Site Food Mart,"1301, MAIN ST",KEOKUK,52632,POINT (-91.390084 40.402244),56,Lee,1051140,PEACH BRANDIES,115,"Constellation Wine Company, Inc.",56196,Paul Masson Peach Grande Amber Brandy,12,750,6.3,9.45,12,113.4,9.0,2.38,2015
S24541700039,2015-03-16,3773,Benz Distributing,501 7TH AVE SE,CEDAR RAPIDS,52401,POINT (-91.659875 41.97574),57,Linn,1081355,STRAWBERRY SCHNAPPS,65,Jim Beam Brands,82820,Dekuyper Strawberry Pucker,12,750,6.3,9.45,12,113.4,9.0,2.38,2015
S28810000017,2015-11-03,3889,Wal-Mart 1005 / Waverly,700  29 ST SW,WAVERLY,50677,POINT (-92.478899 42.70032100000001),09,Bremer,1081330,PEACH SCHNAPPS,65,Jim Beam Brands,82846,Dekuyper Luscious Peachtree Schnapps,12,750,6.3,9.45,12,113.4,9.0,2.38,2015
S25385900069,2015-04-29,2642,Hy-Vee Wine and Spirits / Pella,512 E OSKALOOSA,PELLA,50219,POINT (-92.899277 41.396961000000005),63,Marion,1081330,PEACH SCHNAPPS,65,Jim Beam Brands,82846,Dekuyper Luscious Peachtree Schnapps,12,750,6.3,9.45,12,113.4,9.0,2.38,2015
S24263100036,2015-02-26,2582,Hy-Vee #2 Food Store / Mason City,551 S ILLINOIS AVE,MASON CITY,50401,POINT (-93.17114 43.14623),17,Cerro Gordo,1081312,BUTTERSCOTCH SCHNAPPS,65,Jim Beam Brands,82786,Dekuyper Buttershots Schnapps,12,750,6.3,9.45,12,113.4,9.0,2.38,2015
S25337200008,2015-04-28,2629,Hy-Vee Food Store #2 / Council Bluff,1745 MADISON AVE,COUNCIL BLUFFS,51503,POINT (-95.825137 41.242732),78,Pottawattamie,1081355,STRAWBERRY SCHNAPPS,65,Jim Beam Brands,82820,Dekuyper Strawberry Pucker,12,750,6.3,9.45,12,113.4,9.0,2.38,2015
S26821000002,2015-07-20,4229,Fareway Stores #790 / Harlan,1910  23RD ST,HARLAN,51537,POINT (-95.339845 41.650132),83,Shelby,1081330,PEACH SCHNAPPS,65,Jim Beam Brands,82846,Dekuyper Luscious Peachtree Schnapps,12,750,6.3,9.45,12,113.4,9.0,2.38,2015
S29098100048,2015-11-17,3626,Wal-Mart 2714 / Spencer,500  11TH ST,SPENCER,51301,POINT (-95.152474 43.126816),21,Clay,1081312,BUTTERSCOTCH SCHNAPPS,65,Jim Beam Brands,82786,Dekuyper Buttershots Schnapps,12,750,6.3,9.45,12,113.4,9.0,2.38,2015
S28152300019,2015-09-28,3521,Ameristar Casino / Council Bluffs,2200 RIVER ROAD,COUNCIL BLUFFS,51501,POINT (-95.909384 41.242291),78,Pottawattamie,1081030,COFFEE LIQUEURS,65,Jim Beam Brands,67556,Kamora Coffee Liqueur,12,750,6.3,9.45,12,113.4,9.0,2.38,2015
S29282600023,2015-11-24,3670,Wal-Mart 2827 / Coralville,2801 COMMERCE DR,CORALVILLE,52241,POINT (-91.610774 41.695806),52,Johnson,1081315,CINNAMON SCHNAPPS,65,Jim Beam Brands,82611,Dekuyper Hot Damn!,12,750,6.3,9.45,12,113.4,9.0,2.38,2015
S25827500007,2015-05-26,4203,Liquor and Tobacco Outlet /,620 W BREMER AVE,WAVERLY,50677,POINT (-92.47898 42.725694),09,Bremer,1081305,APPLE SCHNAPPS,65,Jim Beam Brands,82606,Dekuyper Sour Apple Pucker,12,750,6.3,9.45,12,113.4,9.0,2.38,2015
S23541600013,2015-01-16,4943,Eldon Kwik Shop,"205, 4th ST",ELDON,52554,POINT (-92.222591 40.917809),90,Wapello,1081315,CINNAMON SCHNAPPS,65,Jim Beam Brands,82612,Dekuyper Hot Damn! Traveler,12,750,6.3,9.45,12,113.4,9.0,2.38,2015
S23236500021,2014-12-29,2572,Hy-Vee Food Store / Cedar Falls,6301 UNIVERSITY,CEDAR FALLS,50613,POINT (-92.435236 42.512789),07,Black Hawk,1081330,PEACH SCHNAPPS,65,Jim Beam Brands,82846,Dekuyper Luscious Peachtree Schnapps,12,750,6.3,9.45,12,113.4,9.0,2.38,2015
S28004700065,2015-09-21,3644,Wal-Mart 2764 / Altoona,3501  8TH ST SW,ALTOONA,50009,POINT (-93.505276 41.644195),77,Polk,1081312,BUTTERSCOTCH SCHNAPPS,65,Jim Beam Brands,82786,Dekuyper Buttershots Schnapps,12,750,6.3,9.45,12,113.4,9.0,2.38,2015
S26229800028,2015-06-16,3666,Target Store T-1771 / Cedar Rapids,3400 EDGEWOOD RD SW,CEDAR RAPIDS,52404,POINT (-91.716111 41.944272),57,Linn,1081330,PEACH SCHNAPPS,65,Jim Beam Brands,82846,Dekuyper Luscious Peachtree Schnapps,12,750,6.3,9.45,12,113.4,9.0,2.38,2015
S23913700042,2015-02-09,3952,Lot-A-Spirits,3780 STATE ST,BETTENDORF,52722,POINT (-90.48065 41.529655),82,Scott,1081335,RASPBERRY SCHNAPPS,65,Jim Beam Brands,73456,Dekuyper Luscious Razzmatazz,12,750,6.3,9.45,12,113.4,9.0,2.38,2015
S23260000001,2014-12-30,2806,Osco #881 / Clinton,1307 N SECOND,CLINTON,52732,POINT (-90.184797 41.858932),23,Clinton,1081340,ROOT BEER SCHNAPPS,65,Jim Beam Brands,82826,Dekuyper Ragin' Root Beer Schnapps,12,750,6.3,9.45,12,113.4,9.0,2.38,2015
S29186000122,2015-11-19,2663,Hy-Vee / Urbandale,8701 DOUGLAS,URBANDALE,50322,POINT (-93.739105 41.629364),77,Polk,1081335,RASPBERRY SCHNAPPS,65,Jim Beam Brands,73456,Dekuyper Luscious Razzmatazz,12,750,6.3,9.45,12,113.4,9.0,2.38,2015
