invoice_and_item_number,date,store_number,store_name,address,city,zip_code,store_location,county_number,county,category,category_name,vendor_number,vendor_name,item_number,item_description,pack,bottle_volume_ml,state_bottle_cost,state_bottle_retail,bottles_sold,sale_dollars,volume_sold_liters,volume_sold_gallons,Year
INV-24887900033,2020-01-29,2555,Hy-Vee Food Store / Keokuk,3111 Main,Keokuk,52632,POINT (-91.403752 40.41538),56,LEE,1022300,Mezcal,055,SAZERAC NORTH AMERICA,89566,Monte Alban Mezcal,12,750,13.26,19.89,1,19.89,0.75,0.19,2020
INV-24897500004,2020-01-29,5068,Tobacco Shop / Arnolds Park,612 S Highway 71,Arnolds Park,51331,POINT (-95.14027400000002 43.361577),30,DICKINSON,1011600,Straight Rye Whiskies,214,GoAmericaGo Beverages LLC,15180,WhistlePig 10YR,6,750,39.17,58.76,1,58.76,0.75,0.19,2020
INV-25176100019,2020-02-12,3773,Benz Distributing,501 7th Ave SE,Cedar Rapids,52401,POINT (-91.659875 41.97574),57,LINN,1012300,Single Malt Scotch,420,MOET HENNESSY USA,4090,Ardbeg Corryvreckan,6,750,45.99,68.99,1,68.99,0.75,0.19,2020
INV-28411200049,2020-07-01,2605,Hy-Vee Drugstore #5 / Cedar Rapids,2001 Blairs Ferry Road NE,Cedar Rapids,52402,POINT (-91.668909 42.034799),57,LINN,1012300,Single Malt Scotch,266,Edrington Group USA LLC,5744,Macallan 18YR,6,750,175.27,262.91,1,262.91,0.75,0.19,2020
INV-24570000161,2020-01-15,2590,Hy-Vee Food Store #5 / Cedar Rapids,3235 Oakland Road NE,Cedar Rapids,52402,POINT (-91.658105 42.010971),57,LINN,1022300,Mezcal,260,DIAGEO AMERICAS,87288,Casamigos Mezcal Joven,6,750,33.33,50.0,1,50.0,0.75,0.19,2020
INV-24621400022,2020-01-17,2190,"Central City Liquor, Inc.",1460 2ND AVE,Des Moines,50314,POINT (-93.619787 41.60566),77,POLK,1092100,Imported Distilled Spirit Specialty,115,CONSTELLATION BRANDS INC,88095,Mi Campo Blanco,12,750,12.4,18.6,1,18.6,0.75,0.19,2020
INV-25610700086,2020-03-03,3820,"Charlie's Wine and Spirits,",507 W 19th St,Sioux City,51103,POINT (-96.420193 42.510535),97,WOODBURY,1081100,Coffee Liqueurs,421,SAZERAC COMPANY  INC,67586,Kapali Coffee Liqueur,12,750,5.72,8.58,1,8.58,0.75,0.19,2020
INV-25717300001,2020-03-09,4163,Fareway Stores #461 / Storm Lake,731 Seneca St,Storm Lake,50588,POINT (-95.196856 42.646379),11,BUENA VIST,1901200,Special Order Items,421,SAZERAC COMPANY  INC,903760,HA Weller 12YR,12,750,21.5,32.25,1,32.25,0.75,0.19,2020
INV-29850200005,2020-08-31,3525,Wines and Spirits,106 W 2nd St,Washington,52353,POINT (-91.692214 41.300399),92,WASHINGTON,1901200,Special Order Items,260,DIAGEO AMERICAS,901275,SOOH Caol Ila 12YR,6,750,44.99,67.49,1,67.49,0.75,0.19,2020
INV-25824400108,2020-03-12,2675,Hy-Vee #2 / Coralville,3285 Crosspark Rd,Coralville,52241,POINT (-91.60627100000002 41.721438),52,JOHNSON,1011700,Corn Whiskies,240,William Grant & Sons Inc,18661,Hudson Baby Bourbon,6,750,25.06,37.59,1,37.59,0.75,0.19,2020
INV-24817100010,2020-01-27,3650,"Spirits, Stogies and Stuff",118 South Main St.,Holstein,51025,POINT (-95.544794 42.488704),47,IDA,1012300,Single Malt Scotch,065,Jim Beam Brands,5446,Laphroaig 10YR,12,750,23.62,35.43,1,35.43,0.75,0.19,2020
INV-28036100024,2020-06-16,3932,Main Street Spirits / Mapleton,311 Main St,Mapleton,51034,POINT (-95.79375 42.165915),67,MONONA,1012300,Single Malt Scotch,065,Jim Beam Brands,5446,Laphroaig 10YR,12,750,29.5,44.25,1,44.25,0.75,0.19,2020
INV-31702100001,2020-11-05,2652,Hy-Vee DrugStore / Mason City,875  4th St SW,Mason City,50401,POINT (-93.213856 43.148257),17,CERRO GORD,1011600,Straight Rye Whiskies,214,GoAmericaGo Beverages LLC / WhistlePig,915196,HA WhistlePig The BossHog VII Magellans Atlantic,3,750,250.0,375.0,1,375.0,0.75,0.19,2020
INV-32802700032,2020-12-17,6035,Bootlegging Barzinis,412 First Ave,Coralville,52241,POINT (-91.565517 41.672672),52,JOHNSON,1091100,American Distilled Spirit Specialty,642,"James Joseph Sanctified Spirits, LLC / Oak&Eden",76435,Oak & Eden Wheat & Spire,6,750,23.33,35.0,1,35.0,0.75,0.19,2020
INV-28211900006,2020-06-23,2572,Hy-Vee Food Store / Cedar Falls,6301 University,Cedar Falls,50613,POINT (-92.435236 42.512789),7,BLACK HAWK,1012300,Single Malt Scotch,370,PERNOD RICARD USA,5061,Glenlivet 15YR French Oak,6,750,36.48,54.72,1,54.72,0.75,0.19,2020
INV-29812300017,2020-08-28,2558,Hy-Vee Food Store / Mount Pleasant,1700 E Washington,Mount Pleasant,52641,POINT (-91.52888 40.962331000000006),44,HENRY,1012300,Single Malt Scotch,065,Jim Beam Brands,5446,Laphroaig 10YR,12,750,29.5,44.25,1,44.25,0.75,0.19,2020
INV-28063300021,2020-06-17,2590,Hy-Vee Food Store #5 / Cedar Rapids,3235 Oakland Road NE,Cedar Rapids,52402,POINT (-91.658105 42.010971),57,LINN,1012300,Single Malt Scotch,260,DIAGEO AMERICAS,5430,Lagavulin 16YR,12,750,62.99,94.49,1,94.49,0.75,0.19,2020
INV-28932000002,2020-07-23,2248,Ingersoll Liquor and Beverage,3500 Ingersoll Ave,Des Moines,50312,POINT (-93.664182 41.586319),77,POLK,1011600,Straight Rye Whiskies,619,Campari America,922172,HA Wild Turkey Rare Breed Rye Barrel Proof,6,750,30.0,45.0,1,45.0,0.75,0.19,2020
INV-25891100023,2020-03-13,5237,World Liquor & Tobacco + Vape,"606, N 15th St",Fort Dodge,50501,POINT (-94.17795 42.512182),48,Iowa,1901200,Special Order Items,395,PROXIMO,903089,SOOH Gran Centenario Anejo,6,750,30.64,45.96,1,45.96,0.75,0.19,2020
INV-32547000036,2020-12-09,6036,Super Mart / Oelwein,710 S Frederick Ave,Oelwein,50662,POINT (-91.913481 42.66911),33,FAYETTE,1901200,Special Order Items,434,LUXCO INC,905606,SOOH Arrow Ginger Brandy,12,750,5.38,8.07,1,8.07,0.75,0.19,2020
INV-31826300003,2020-11-10,5941,Prime Mart - Cedar Falls,2728 Center St,Cedar Falls,50613,POINT (-92.455972 42.561054),7,BLACK HAWK,1700000,Temporary &  Specialty Packages,115,CONSTELLATION BRANDS INC,61215,High West Manhattan Barrel Finished Cocktail Whiskey,6,750,28.34,42.51,1,42.51,0.75,0.19,2020
INV-32004000062,2020-11-17,2651,Hy-Vee / Waverly,1311 4 Street SW,Waverly,50677,POINT (-92.475403 42.712263),9,BREMER,1012300,Single Malt Scotch,266,Edrington Group USA LLC,5486,Macallan 12YR,12,750,40.01,60.02,1,60.02,0.75,0.19,2020
INV-32109500011,2020-11-20,5108,Tobacco 4 Less / State St,1032 State St,Bettendorf,52722,POINT (-90.518562 41.5251),82,SCOTT,1012300,Single Malt Scotch,370,PERNOD RICARD USA,5040,Glenlivet 18YR,6,750,64.96,97.44,1,97.44,0.75,0.19,2020
INV-26418300156,2020-04-09,4988,Happy's Wine & Spirits,5925 University Ave,Cedar Falls,50613,POINT (-92.429331 42.512766),7,BLACK HAWK,1012300,Single Malt Scotch,065,Jim Beam Brands,4636,Bowmore Scotch 12YR,6,750,34.5,51.75,1,41.25,0.75,0.19,2020
INV-24739600022,2020-01-22,3990,Cork and Bottle / Oskaloosa,309 A Ave West,Oskaloosa,52577,POINT (-92.648153 41.296228),62,MAHASKA,1012300,Single Malt Scotch,065,Jim Beam Brands,4636,Bowmore Scotch 12YR,6,750,27.5,41.25,1,41.25,0.75,0.19,2020
INV-25737100002,2020-03-09,5198,Riverside Liquor,826 E River Dr,Davenport,52803,POINT (-90.561741 41.524926),82,SCOTT,1012300,Single Malt Scotch,240,William Grant & Sons Inc,4356,Balvenie 12YR Doublewood,12,750,34.0,51.0,1,51.0,0.75,0.19,2020
INV-32559800001,2020-12-09,3390,Okoboji Avenue Liquor,1610 Okoboji Avenue,Milford,51351,POINT (-95.149955 43.331525),30,DICKINSON,1011600,Straight Rye Whiskies,421,SAZERAC COMPANY  INC,927101,HA EH Taylor Jr Straight Rye,6,750,38.0,57.0,1,57.0,0.75,0.19,2020
INV-32541200012,2020-12-08,4152,Food Land Super Markets,407 W Huron,Missouri Valley,51555,POINT (-95.899346 41.557404),43,HARRISON,1012300,Single Malt Scotch,240,William Grant & Sons Inc,4356,Balvenie 12YR Doublewood,12,750,35.0,52.5,1,52.5,0.75,0.19,2020
INV-32673800002,2020-12-14,2630,Hy-Vee Drugstore #2 / WDM,1010  60th St,West Des Moines,50266,POINT (-93.790534 41.584979),77,POLK,1011600,Straight Rye Whiskies,421,SAZERAC COMPANY  INC,903761,HA Sazerac Rye 18 Year 2020,3,750,50.0,75.0,1,75.0,0.75,0.19,2020
INV-29929600011,2020-09-02,2648,Hy-Vee #4 / WDM,555 S 51st St,West Des Moines,50265,POINT (-93.773557 41.561197),77,POLK,1012300,Single Malt Scotch,420,MOET HENNESSY USA,5136,Glenmorangie 18YR,6,750,49.99,74.99,1,74.99,0.75,0.19,2020
INV-30880200195,2020-10-09,2603,Hy-Vee Wine and Spirits / Bettendorf,2890 Devils Glen Road,Bettendorf,52722,POINT (-90.483701 41.552338),82,SCOTT,1012300,Single Malt Scotch,266,Edrington Group USA LLC,5744,Macallan 18YR,6,750,175.27,262.91,1,262.91,0.75,0.19,2020
INV-30922600001,2020-10-12,3773,Benz Distributing,501 7th Ave SE,Cedar Rapids,52401,POINT (-91.659875 41.97574),57,LINN,1012300,Single Malt Scotch,260,DIAGEO AMERICAS,905701,HA Oban Little Bay,12,750,30.0,45.0,1,45.0,0.75,0.19,2020
INV-32138300001,2020-11-20,5632,One Stop Shop,700 W Elm Ave,Pocahontas,50574,POINT (-94.679177 42.732603000000005),76,POCAHONTAS,1901200,Special Order Items,421,SAZERAC COMPANY  INC,904328,HA Rock Hill Farms Bourbon,6,750,28.2,42.3,1,42.3,0.75,0.19,2020
INV-25717000001,2020-03-09,5326,Als Liquor,215 W. Milwaukee Ave,Storm Lake,50588,POINT (-95.202405 42.647492),11,BUENA VIST,1901200,Special Order Items,421,SAZERAC COMPANY  INC,903760,HA Weller 12YR,12,750,21.5,32.25,1,32.25,0.75,0.19,2020
INV-25993200118,2020-03-19,4129,Cyclone Liquors,626 Lincoln Way,Ames,50010,POINT (-93.618911 42.022854),85,STORY,1091100,American Distilled Spirit Specialty,353,"John Ernest Distillery, Inc.",78014,West Branch Elderberry Brandy Liqueur,12,750,16.0,24.0,1,24.0,0.75,0.19,2020
INV-32811800002,2020-12-17,2706,Hy-vee Fast and Fresh / Johnston,5169 Merle Hay Rd,Johnston,50131,POINT (-93.69753300000002 41.654161),77,POLK,1011600,Straight Rye Whiskies,421,SAZERAC COMPANY  INC,903761,HA Sazerac Rye 18 Year 2020,3,750,50.0,75.0,1,75.0,0.75,0.19,2020
INV-31880700001,2020-11-12,4129,Cyclone Liquors,626 Lincoln Way,Ames,50010,POINT (-93.618911 42.022854),85,STORY,1012300,Single Malt Scotch,260,DIAGEO AMERICAS,905962,HA Orphan Barrel Muckety-Muck,6,750,114.99,172.49,1,172.49,0.75,0.19,2020
INV-32010000034,2020-11-17,3756,Main Street Liquors / Manning,316 Main St,Manning,51455,POINT (-95.065122 41.908573),14,CARROLL,1901200,Special Order Items,259,Heaven Hill Brands,903771,SOOH Fighting Cock Bourbon,12,750,8.96,13.44,1,13.44,0.75,0.19,2020
INV-30053700001,2020-09-09,4203,Liquor and Tobacco Outlet /,620 W Bremer Ave,Waverly,50677,POINT (-92.47898 42.725694),9,BREMER,1700000,Temporary &  Specialty Packages,065,Jim Beam Brands,24574,Little Book Chapter 4 Lessons Honored,6,750,62.5,93.75,1,93.75,0.75,0.19,2020
INV-30606500042,2020-09-29,5423,Stammer Liquor Corp,615 2nd Ave,Sheldon,51201,POINT (-95.854899 43.184242),71,OBRIEN,1011300,Single Barrel Bourbon Whiskies,259,Heaven Hill Brands,18120,Evan Williams Single Barrel,6,750,15.49,23.24,1,23.24,0.75,0.19,2020
INV-29776600034,2020-08-26,3773,Benz Distributing,501 7th Ave SE,Cedar Rapids,52401,POINT (-91.659875 41.97574),57,LINN,1012300,Single Malt Scotch,205,E & J Gallo Winery,4611,Dalmore Port Wood Reserve,6,750,50.0,75.0,1,75.0,0.75,0.19,2020
INV-32362700010,2020-12-01,4189,Fareway Stores #594 / Manchester,109 East Marion St,Manchester,52057,POINT (-91.457225 42.48217),28,DELAWARE,1011600,Straight Rye Whiskies,125,CEDAR RIDGE VINEYARDS LL,27014,Cedar Ridge Malted Rye,6,750,19.67,29.51,1,29.51,0.75,0.19,2020
INV-27810100013,2020-06-08,2465,Sid's Beverage Shop,2727 Dodge St,Dubuque,52003,POINT (-90.705328 42.491862),31,DUBUQUE,1012300,Single Malt Scotch,266,Edrington Group USA LLC,5744,Macallan 18YR,6,750,175.27,262.91,1,262.91,0.75,0.19,2020
INV-28017700030,2020-06-16,2666,Hy-Vee Food Store #2 / State Ankeny,2510 SW State St,Ankeny,50023,POINT (-93.621824 41.705188),77,POLK,1092100,Imported Distilled Spirit Specialty,368,Park Street Imports,15991,Sierra Norte Whiskey Black Corn,12,750,29.17,43.76,1,43.76,0.75,0.19,2020
INV-24530500004,2020-01-14,2665,Hy-Vee / Waukee,1005 E Hickman Rd,Waukee,50263,POINT (-93.854477 41.615059),25,DALLAS,1901200,Special Order Items,421,SAZERAC COMPANY  INC,980023,HA Buffalo Trace Bourbon Cream,12,750,10.4,15.6,1,15.6,0.75,0.19,2020
INV-24839900006,2020-01-28,2666,Hy-Vee Food Store #2 / State Ankeny,2510 SW State St,Ankeny,50023,POINT (-93.621824 41.705188),77,POLK,1012300,Single Malt Scotch,266,Edrington Group USA LLC,5486,Macallan 12YR,12,750,40.01,60.02,1,52.49,0.75,0.19,2020
INV-26181000026,2020-03-30,3773,Benz Distributing,501 7th Ave SE,Cedar Rapids,52401,POINT (-91.659875 41.97574),57,LINN,1011600,Straight Rye Whiskies,214,GoAmericaGo Beverages LLC / WhistlePig,15320,WhistlePig Straight Rye Whiskey 15YR,3,750,125.0,187.5,1,187.5,0.75,0.19,2020
INV-29758100081,2020-08-26,2653,Hy-Vee Wine and Spirits / Washington,1004 W Madison St,Washington,52353,POINT (-91.704567 41.296576),92,WASHINGTON,1700000,Temporary &  Specialty Packages,566,"Foundry Distilling Company, LLC",26243,Midnight Ritual,6,750,30.33,45.5,1,45.5,0.75,0.19,2020
INV-25691200034,2020-03-06,3818,Round Window Liquor,703 W Pleasant St,Knoxville,50138,POINT (-93.10564100000002 41.320746),63,MARION,1012300,Single Malt Scotch,380,Phillips Beverage,6316,Tomatin Single Malt,6,750,22.0,33.0,1,33.0,0.75,0.19,2020
INV-25959100029,2020-03-17,5871,GM Mart / Iowa City,2601 Highway 6 East,Iowa City,52240,POINT (-91.493643 41.633009),52,JOHNSON,1011700,Corn Whiskies,240,William Grant & Sons Inc,18661,Hudson Baby Bourbon,6,750,25.06,37.59,1,37.59,0.75,0.19,2020
INV-32353400020,2020-12-01,3932,Main Street Spirits / Mapleton,311 Main St,Mapleton,51034,POINT (-95.79375 42.165915),67,MONONA,1700000,Temporary &  Specialty Packages,115,CONSTELLATION BRANDS INC,61215,High West Manhattan Barrel Finished Cocktail Whiskey,6,750,28.34,42.51,1,42.51,0.75,0.19,2020
INV-27872500016,2020-06-10,3990,Cork and Bottle / Oskaloosa,309 A Ave West,Oskaloosa,52577,POINT (-92.648153 41.296228),62,MAHASKA,1011300,Single Barrel Bourbon Whiskies,065,Jim Beam Brands,19116,Jim Beam Single Barrel,6,750,19.41,29.12,1,29.12,0.75,0.19,2020
INV-26140900127,2020-03-26,2515,Hy-Vee Food Store #1 / Mason City,2400 4th St SW,Mason City,50401,POINT (-93.235588 43.148451),17,CERRO GORD,1062300,Aged Dark Rum,380,Phillips Beverage,43686,Cross Keys Rum,12,750,10.07,15.11,1,15.11,0.75,0.19,2020
INV-32583800001,2020-12-09,5876,'Da Booze Barn / West Bend,108 S Broadway,West Bend,50597,POINT (-73.982421 40.305231000000006),74,PALO ALTO,1011600,Straight Rye Whiskies,421,SAZERAC COMPANY  INC,927101,HA EH Taylor Jr Straight Rye,6,750,38.0,57.0,1,57.0,0.75,0.19,2020
INV-32540000001,2020-12-08,5941,Prime Mart - Cedar Falls,2728 Center St,Cedar Falls,50613,POINT (-92.455972 42.561054),7,BLACK HAWK,1011600,Straight Rye Whiskies,421,SAZERAC COMPANY  INC,927101,HA EH Taylor Jr Straight Rye,6,750,38.0,57.0,1,57.0,0.75,0.19,2020
INV-28325600001,2020-06-29,2527,Hy-Vee Food Store #5 / Des Moines,1107 SE Army Post Rd,Des Moines,50315,POINT (-93.602372 41.526289),77,POLK,1011600,Straight Rye Whiskies,214,GoAmericaGo Beverages LLC / WhistlePig,926697,HA WhistlePig FarmStock 3,6,750,36.5,54.75,1,54.75,0.75,0.19,2020
INV-32009600001,2020-11-17,2595,Hy-Vee Wine and Spirits / Denison,"1620  4th Ave, South",Denison,51442,POINT (-95.348601 42.012395),24,CRAWFORD,1901200,Special Order Items,421,SAZERAC COMPANY  INC,904328,HA Rock Hill Farms Bourbon,6,750,28.2,42.3,1,42.3,0.75,0.19,2020
INV-29883800001,2020-09-01,4137,Fareway Stores #989 / Waukee,200 SE Laurel St,Waukee,50263,POINT (-93.86786 41.614033),25,DALLAS,1012300,Single Malt Scotch,065,Jim Beam Brands,5446,Laphroaig 10YR,12,750,29.5,44.25,1,44.25,0.75,0.19,2020
INV-29987800026,2020-09-04,5434,"MK Minimart, Inc",101 E Mt. Pleasant Street,West Burlington,52655,POINT (-91.156304 40.826019),29,DES MOINES,1700000,Temporary &  Specialty Packages,421,SAZERAC COMPANY  INC,21589,EH Taylor Jr SIngle Barrel,6,750,33.34,50.01,1,50.01,0.75,0.19,2020
INV-32605200057,2020-12-10,2515,Hy-Vee Food Store #1 / Mason City,2400 4th St SW,Mason City,50401,POINT (-93.235588 43.148451),17,CERRO GORD,1012300,Single Malt Scotch,370,PERNOD RICARD USA,5149,Glenlivet Nadurra First Fill,6,750,47.47,71.21,1,71.21,0.75,0.19,2020
INV-32002100001,2020-11-17,5244,The Ox & Wren Spirits and Gifts,708 2nd  AVE  SE,Cresco,52136,POINT (-92.106529 43.371131),45,HOWARD,1901200,Special Order Items,421,SAZERAC COMPANY  INC,904328,HA Rock Hill Farms Bourbon,6,750,28.2,42.3,1,42.3,0.75,0.19,2020
INV-26304800090,2020-04-03,2602,Hy-Vee Food Store / Webster City,823  2nd St,Webster City,50595,POINT (-93.825486 42.469466),40,HAMILTON,1012300,Single Malt Scotch,370,PERNOD RICARD USA,5040,Glenlivet 18YR,6,750,64.96,97.44,1,89.96,0.75,0.19,2020
INV-26364700064,2020-04-07,2621,Hy-Vee Food Store #3 / Sioux City,3301 Gordon Dr,Sioux City,51105,POINT (-96.364108 42.487752),97,WOODBURY,1011600,Straight Rye Whiskies,065,Jim Beam Brands,27066,Old Overholt Rye,12,750,11.54,17.31,1,17.31,0.75,0.19,2020
INV-26564700010,2020-04-14,5138,Kellogg Country Store,"103, Blair St",Kellogg,50135,POINT (-92.903113 41.7144),50,JASPER,1062300,Aged Dark Rum,255,Infinium Spirits,42983,Zaya Gran Reserva Rum,6,750,13.98,20.97,1,20.97,0.75,0.19,2020
INV-27675800046,2020-06-02,5054,Cork 'N Bottle / Manchester,900 E Main St,Manchester,52087,POINT (-91.445038 42.484073),28,Delaware,1012300,Single Malt Scotch,065,Jim Beam Brands,4636,Bowmore Scotch 12YR,6,750,34.5,51.75,1,51.75,0.75,0.19,2020
INV-28101200087,2020-06-18,5651,Super Quick Mart / Windsor Heights,7690 Hickman Rd,Windsor Heights,50324,POINT (-93.72238 41.614669),77,Polk,1012300,Single Malt Scotch,240,William Grant & Sons Inc,4367,Balvenie 14YR Caribbean Cask,6,750,42.5,63.75,1,63.75,0.75,0.19,2020
INV-28091800034,2020-06-18,2675,Hy-Vee #2 / Coralville,3285 Crosspark Rd,Coralville,52241,POINT (-91.60627100000002 41.721438),52,JOHNSON,1012300,Single Malt Scotch,421,SAZERAC COMPANY  INC,4949,Glen Moray Elgin Classic Scotch Whiskey,6,750,18.17,27.26,1,20.76,0.75,0.19,2020
INV-26045500003,2020-03-23,5873,West D Liquors,5014 EP True Pkwy,West Des Moines,50265,POINT (-93.772974 41.572144),77,POLK,1012300,Single Malt Scotch,260,DIAGEO AMERICAS,905426,SOOH Lagavulin Distillers Edition,6,750,59.99,89.99,1,89.99,0.75,0.19,2020
INV-26064500010,2020-03-23,3822,The Secret Cellar,1205 Curtis Br Rd NE,Shueyville,52338,POINT (-91.646067 41.847398),52,JOHNSON,1012300,Single Malt Scotch,420,MOET HENNESSY USA,4090,Ardbeg Corryvreckan,6,750,45.99,68.99,1,68.99,0.75,0.19,2020
INV-32630400013,2020-12-11,5237,World Liquor & Tobacco + Vape,"606, N 15th St",Fort Dodge,50501,POINT (-94.17795 42.512182),48,Iowa,1700000,Temporary &  Specialty Packages,420,MOET HENNESSY USA,100941,Hennessy XO 2020 EOY Ice Experience VAP,6,750,99.99,149.99,1,149.99,0.75,0.19,2020
INV-33061100052,2020-12-28,2669,Hy-Vee / Corydon,"105, E Jackson St",Corydon,50060,POINT (-93.317462 40.758432),93,WAYNE,1700000,Temporary &  Specialty Packages,420,MOET HENNESSY USA,101232,Ardbeg AN OA 6 750ml Smoker VAP,6,750,28.49,42.74,1,42.74,0.75,0.19,2020
INV-31797100013,2020-11-10,2660,HY-VEE FOOD STORE / SIOUX CENTER,1951 S Main Ave,Sioux Center,51250,POINT (-96.175695 43.056471),84,SIOUX,1081100,Coffee Liqueurs,065,Jim Beam Brands,67556,Kamora Coffee Liqueur,12,750,6.47,9.71,1,9.71,0.75,0.19,2020
INV-31876400001,2020-11-12,5870,Keystone Liquor,517 2nd St,Coralville,52241,POINT (-91.574095 41.671543),52,JOHNSON,1012300,Single Malt Scotch,260,DIAGEO AMERICAS,905962,HA Orphan Barrel Muckety-Muck,6,750,114.99,172.49,1,172.49,0.75,0.19,2020
INV-32035800001,2020-11-18,2673,Hy-Vee # 6/ Des Moines,420 Court Ave,Des Moines,50309,POINT (-93.62245400000002 41.584842),77,POLK,1011600,Straight Rye Whiskies,214,GoAmericaGo Beverages LLC / WhistlePig,900631,HA WhistlePig Boss Hog V Spirit of Mauve,3,750,250.0,375.0,1,375.0,0.75,0.19,2020
INV-30067800003,2020-09-09,2538,Hy-Vee Food Store #3 / Waterloo,1422 Flammang Dr,Waterloo,50702,POINT (-92.327917 42.459938),7,BLACK HAWK,1012300,Single Malt Scotch,370,PERNOD RICARD USA,5153,Glenlivet Founders Reserve,12,750,20.98,31.47,1,31.47,0.75,0.19,2020
INV-30156900016,2020-09-11,2558,Hy-Vee Food Store / Mount Pleasant,1700 E Washington,Mount Pleasant,52641,POINT (-91.52888 40.962331000000006),44,HENRY,1012300,Single Malt Scotch,065,Jim Beam Brands,5446,Laphroaig 10YR,12,750,29.5,44.25,1,44.25,0.75,0.19,2020
INV-26284600002,2020-04-03,5894,Whiskey Business / Allerton,104 N Prairie St,Allerton,50008,POINT (-93.36933 40.707034),93,WAYNE,1012300,Single Malt Scotch,420,MOET HENNESSY USA,4241,Ardbeg Blaaack - Committee Release,6,750,69.99,104.99,1,104.99,0.75,0.19,2020
INV-26406000031,2020-04-08,3773,Benz Distributing,501 7th Ave SE,Cedar Rapids,52401,POINT (-91.659875 41.97574),57,LINN,1901200,Special Order Items,395,PROXIMO,903385,SOOH Gran Centenario Reposado,12,750,28.08,42.12,1,42.12,0.75,0.19,2020
INV-24446300064,2020-01-09,5425,Spirits Liquor,109 E 1st St. # B,Grimes,50111,POINT (-93.793812 41.68840000000001),77,POLK,1062300,Aged Dark Rum,260,DIAGEO AMERICAS,42777,Ron Zacapa 23YR,6,750,22.5,33.75,1,33.75,0.75,0.19,2020
INV-24757400004,2020-01-23,4129,Cyclone Liquors,626 Lincoln Way,Ames,50010,POINT (-93.618911 42.022854),85,STORY,1011600,Straight Rye Whiskies,240,William Grant & Sons Inc,927156,HA Hudson Maple Cask,6,750,27.5,41.25,1,41.25,0.75,0.19,2020
INV-25838600001,2020-03-12,5859,Liquor Tobacco & Grocery - Mason City,18 North Monroe Avenue,Mason City,50401,POINT (-93.208614 43.152301),17,CERRO GORD,1901200,Special Order Items,421,SAZERAC COMPANY  INC,903760,HA Weller 12YR,12,750,21.5,32.25,1,32.25,0.75,0.19,2020
INV-25932400072,2020-03-17,5423,Stammer Liquor Corp,615 2nd Ave,Sheldon,51201,POINT (-95.854899 43.184242),71,OBRIEN,1062300,Aged Dark Rum,260,DIAGEO AMERICAS,42777,Ron Zacapa 23YR,6,750,22.5,33.75,1,33.75,0.75,0.19,2020
INV-25757200022,2020-03-10,4947,The Music Station,1420 W First St,Cedar Falls,50647,POINT (-92.462826 42.537839),7,BLACK HAWK,1011600,Straight Rye Whiskies,259,Heaven Hill Brands,18096,Evan Williams 1783,12,750,10.99,16.49,1,16.49,0.75,0.19,2020
INV-32387700003,2020-12-02,2521,Hy-Vee Food and Drug / Grand / WDM,1990 Grand Avenue,West Des Moines,50265,POINT (-93.73162 41.571127),77,POLK,1011600,Straight Rye Whiskies,214,GoAmericaGo Beverages LLC / WhistlePig,15180,WhistlePig 10YR,6,750,39.17,58.76,1,58.76,0.75,0.19,2020
INV-32367600040,2020-12-01,5116,New Star Mart  /  Newton,"702, 1st Ave E",Newton,50702,POINT (-93.04551500000001 41.69943),94,Webster,1012300,Single Malt Scotch,240,William Grant & Sons Inc,5014,Glenfiddich 15YR Solera Reserva,12,750,36.5,54.75,1,54.75,0.75,0.19,2020
INV-27918100098,2020-06-11,2515,Hy-Vee Food Store #1 / Mason City,2400 4th St SW,Mason City,50401,POINT (-93.235588 43.148451),17,CERRO GORD,1022300,Mezcal,055,SAZERAC NORTH AMERICA,89566,Monte Alban Mezcal,12,750,13.26,19.89,1,19.89,0.75,0.19,2020
INV-27979500016,2020-06-15,5873,West D Liquors,5014 EP True Pkwy,West Des Moines,50265,POINT (-93.772974 41.572144),77,POLK,1022300,Mezcal,055,SAZERAC NORTH AMERICA,89566,Monte Alban Mezcal,12,750,13.26,19.89,1,19.89,0.75,0.19,2020
INV-28106500151,2020-06-18,2515,Hy-Vee Food Store #1 / Mason City,2400 4th St SW,Mason City,50401,POINT (-93.235588 43.148451),17,CERRO GORD,1012300,Single Malt Scotch,240,William Grant & Sons Inc,4367,Balvenie 14YR Caribbean Cask,6,750,42.5,63.75,1,63.75,0.75,0.19,2020
INV-26191800006,2020-03-30,3650,"Spirits, Stogies and Stuff",118 South Main St.,Holstein,51025,POINT (-95.544794 42.488704),47,IDA,1901200,Special Order Items,079,BRECKENRIDGE DISTILLERY,927461,SOOH Breckenridge Bourbon,6,750,28.5,42.75,1,42.75,0.75,0.19,2020
INV-25258800085,2020-02-17,2561,Hy-Vee Food Store / Fleur / DSM,4605 Fleur Drive,Des Moines,50321,POINT (-93.64494300000001 41.542748),77,POLK,1012300,Single Malt Scotch,260,DIAGEO AMERICAS,5696,Oban Single Malt Scotch,12,750,55.99,83.99,1,83.99,0.75,0.19,2020
INV-29692300066,2020-08-24,2649,Hy-Vee #3 / Dubuque,400 Locust St,Dubuque,52001,POINT (-90.666497 42.49721900000001),31,DUBUQUE,1062300,Aged Dark Rum,380,Phillips Beverage,43686,Cross Keys Rum,12,750,10.07,15.11,1,15.11,0.75,0.19,2020
