invoice_and_item_number,date,store_number,store_name,address,city,zip_code,store_location,county_number,county,category,category_name,vendor_number,vendor_name,item_number,item_description,pack,bottle_volume_ml,state_bottle_cost,state_bottle_retail,bottles_sold,sale_dollars,volume_sold_liters,volume_sold_gallons,Year
INV-04130200028,2017-04-03,2554,Hy-Vee Food Store / Davenport,3019 Rockingham Road,Davenport,52802,POINT (-90.620725 41.510523),82,SCOTT,1062400,Spiced Rum,260,DIAGEO AMERICAS,43336,Captain Morgan Original Spiced,12,750,9.06,13.59,60,815.4,45.0,11.89,2017
INV-08695300019,2017-11-16,4959,Bani's,2128 College St,Cedar Falls,50613,POINT (-92.455801 42.518018000000005),7,BLACK HAWK,1062400,Spiced Rum,260,DIAGEO AMERICAS,43336,Captain Morgan Original Spiced,12,750,9.06,13.59,36,489.24,27.0,7.13,2017
INV-07069900145,2017-09-06,2616,Hy-Vee Food and Drug / Clinton,901 South 4th St,Clinton,52732,POINT (-90.193204 41.836268000000004),23,CLINTON,1062400,Spiced Rum,260,DIAGEO AMERICAS,43336,Captain Morgan Original Spiced,12,750,9.06,13.59,36,489.24,27.0,7.13,2017
INV-04766600007,2017-05-05,4147,Fareway Stores #974 / Cedar Falls,214 N Magnolia Dr,Cedar Falls,50613,POINT (-92.474689 42.539076),7,BLACK HAWK,1062400,Spiced Rum,260,DIAGEO AMERICAS,43336,Captain Morgan Original Spiced,12,750,9.06,13.59,120,1630.8,90.0,23.78,2017
INV-08559000012,2017-11-09,4209,Wal-Mart 5748 / Grimes,2150 East 1st St,Grimes,50111,POINT (-93.771698 41.688332),77,POLK,1062400,Spiced Rum,260,DIAGEO AMERICAS,43336,Captain Morgan Original Spiced,12,750,9.06,13.59,36,489.24,27.0,7.13,2017
INV-08491900007,2017-11-07,3980,Wal-Mart 1721 / Iowa City,919 Hwy 1 West,Iowa City,52246,POINT (-91.552125 41.646646),52,JOHNSON,1062400,Spiced Rum,260,DIAGEO AMERICAS,43336,Captain Morgan Original Spiced,12,750,9.06,13.59,60,815.4,45.0,11.89,2017
INV-04823900021,2017-05-09,2665,Hy-Vee / Waukee,1005 E Hickman Rd,Waukee,50263,POINT (-93.854477 41.615059),25,DALLAS,1062400,Spiced Rum,260,DIAGEO AMERICAS,43285,Captain Morgan Original Spiced Rum Pet,12,750,9.06,13.59,60,815.4,45.0,11.89,2017
INV-06990500009,2017-08-30,3879,Target Store T-1800 / Sioux City,5775 Sunnybrook Dr,Sioux City,51106,POINT (-96.332446 42.448939),97,WOODBURY,1062400,Spiced Rum,260,DIAGEO AMERICAS,43336,Captain Morgan Original Spiced,12,750,9.06,13.59,36,489.24,27.0,7.13,2017
INV-03920300008,2017-03-22,3647,Wal-Mart 2889 / Clinton,2715 South 25th St,Clinton,52732,POINT (-90.245005 41.818874),23,CLINTON,1062400,Spiced Rum,260,DIAGEO AMERICAS,43336,Captain Morgan Original Spiced,12,750,9.06,13.59,36,489.24,27.0,7.13,2017
INV-07904800006,2017-10-11,3789,Wal-Mart 1393 / Oskaloosa,2203 A Avenue West,Oskaloosa,52577,POINT (-92.669924 41.298516),62,MAHASKA,1062400,Spiced Rum,260,DIAGEO AMERICAS,43336,Captain Morgan Original Spiced,12,750,9.06,13.59,60,815.4,45.0,11.89,2017
INV-08333100004,2017-10-30,4313,Fareway Stores #940 / Atlantic,301 Poplar St,Atlantic,50022,POINT (-95.014379 41.407927),15,CASS,1062400,Spiced Rum,260,DIAGEO AMERICAS,43336,Captain Morgan Original Spiced,12,750,9.06,13.59,60,815.4,45.0,11.89,2017
INV-08703200011,2017-11-16,3670,Wal-Mart 2827 / Coralville,2801 Commerce Dr,Coralville,52241,POINT (-91.610774 41.695806),52,JOHNSON,1062400,Spiced Rum,260,DIAGEO AMERICAS,43336,Captain Morgan Original Spiced,12,750,9.06,13.59,36,489.24,27.0,7.13,2017
INV-08710700012,2017-11-16,4595,Quik Trip #559 / Fleur Dr DM,4024 Fleur Dr,Des Moines,50321,POINT (-93.645068 41.547105),77,POLK,1062400,Spiced Rum,260,DIAGEO AMERICAS,43336,Captain Morgan Original Spiced,12,750,9.06,13.59,10,135.9,7.5,1.98,2017
INV-05517500052,2017-06-14,2637,Hy-Vee #5 / Davenport,2351 W Locust,Davenport,52804,POINT (-90.611972 41.538207),82,SCOTT,1062400,Spiced Rum,260,DIAGEO AMERICAS,43285,Captain Morgan Original Spiced Rum Pet,12,750,9.06,13.59,36,489.24,27.0,7.13,2017
INV-08107500032,2017-10-18,2508,Hy-Vee Food Store #1 / Cedar Rapids,"1843 Johnson Avenue, N.W.",Cedar Rapids,52405,POINT (-91.697941 41.97447),57,LINN,1062400,Spiced Rum,260,DIAGEO AMERICAS,43336,Captain Morgan Original Spiced,12,750,9.06,13.59,120,1630.8,90.0,23.78,2017
INV-04652900016,2017-05-01,2512,Hy-Vee Wine and Spirits / Iowa City,1720 Waterfront Dr,Iowa City,52240,POINT (-91.53046300000001 41.642764),52,JOHNSON,1062400,Spiced Rum,260,DIAGEO AMERICAS,43336,Captain Morgan Original Spiced,12,750,9.06,13.59,60,815.4,45.0,11.89,2017
INV-08751900008,2017-11-20,3859,Wal-Mart 0750 / Independence,302 Enterprise Dr SW,Independence,50644,POINT (-91.892924 42.450709),10,BUCHANAN,1062400,Spiced Rum,260,DIAGEO AMERICAS,43336,Captain Morgan Original Spiced,12,750,9.06,13.59,36,489.24,27.0,7.13,2017
INV-04991500066,2017-05-17,2623,Hy-Vee Food Store #4 / Sioux City,2827 Hamilton Blvd,Sioux City,51104,POINT (-96.417783 42.519886),97,WOODBURY,1062400,Spiced Rum,260,DIAGEO AMERICAS,43336,Captain Morgan Original Spiced,12,750,9.06,13.59,36,489.24,27.0,7.13,2017
INV-05452400019,2017-06-12,4793,Fort Madison Fast Break,5002 Avenue O,Fort Madison,52627,POINT (-91.377416 40.624074),56,LEE,1062400,Spiced Rum,260,DIAGEO AMERICAS,43336,Captain Morgan Original Spiced,12,750,9.06,13.59,10,135.9,7.5,1.98,2017
INV-05875900006,2017-07-03,2650,Hy-Vee Wine and Spirits / Harlan,1808 23rd St,Harlan,51537,POINT (-95.339881 41.650658),83,SHELBY,1062400,Spiced Rum,260,DIAGEO AMERICAS,43336,Captain Morgan Original Spiced,12,750,9.06,13.59,12,163.08,9.0,2.38,2017
INV-05931800001,2017-07-06,4755,Walgreens #05941 / Mason City,1251 4th St SW,Mason City,50401,POINT (-93.220422 43.148333),17,CERRO GORD,1062400,Spiced Rum,260,DIAGEO AMERICAS,43336,Captain Morgan Original Spiced,12,750,9.06,13.59,12,163.08,9.0,2.38,2017
INV-05950800029,2017-07-07,4629,Kwik Shop #541 / Glenwood,309 N Locust St,Glenwood,51534,POINT (-95.744909 41.050184),65,MILLS,1062400,Spiced Rum,260,DIAGEO AMERICAS,43336,Captain Morgan Original Spiced,12,750,9.06,13.59,12,163.08,9.0,2.38,2017
INV-05945400006,2017-07-06,5343,Frohlich's Super Valu,403 Main St.,Coon Rapids,50058,POINT (-94.676021 41.870861),14,CARROLL,1062400,Spiced Rum,260,DIAGEO AMERICAS,43336,Captain Morgan Original Spiced,12,750,9.06,13.59,12,163.08,9.0,2.38,2017
INV-08959400007,2017-12-01,5330,Quillins Quality Foods Postville,124 West Tilden St.,Postville,52162,POINT (-91.56914800000001 43.084552),3,ALLAMAKEE,1062400,Spiced Rum,260,DIAGEO AMERICAS,43336,Captain Morgan Original Spiced,12,750,9.06,13.59,12,163.08,9.0,2.38,2017
INV-02552800010,2017-01-05,2130,Sycamore Convenience,617 Sycamore,Waterloo,50703,POINT (-92.335358 42.497854),7,BLACK HAWK,1062400,Spiced Rum,260,DIAGEO AMERICAS,43285,Captain Morgan Original Spiced Rum Pet,12,750,9.06,13.59,12,163.08,9.0,2.38,2017
INV-02581100011,2017-01-06,4236,Fareway Stores #551 / Eagle Grove,205 NW  1st St,Eagle Grove,50533,POINT (-93.903801 42.665165),99,WRIGHT,1062400,Spiced Rum,260,DIAGEO AMERICAS,43336,Captain Morgan Original Spiced,12,750,9.06,13.59,12,163.08,9.0,2.38,2017
INV-02745700021,2017-01-17,4819,Super Stop 2 / Altoona,2635 Adventureland Dr,Altoona,50009,POINT (-93.494642 41.65854),77,POLK,1062400,Spiced Rum,260,DIAGEO AMERICAS,43285,Captain Morgan Original Spiced Rum Pet,12,750,9.06,13.59,12,163.08,9.0,2.38,2017
INV-06123200004,2017-07-17,4806,Giri's Liquor Store / West Liberty,"1006, N Columbus St",West Liberty,52776,POINT (-91.260581 41.578585),70,MUSCATINE,1062400,Spiced Rum,260,DIAGEO AMERICAS,43336,Captain Morgan Original Spiced,12,750,9.06,13.59,12,163.08,9.0,2.38,2017
INV-09328900119,2017-12-19,2619,Hy-Vee Wine and Spirits / WDM,1725  74th St,West Des Moines,50266,POINT (-93.808855 41.598515),77,POLK,1062400,Spiced Rum,260,DIAGEO AMERICAS,43336,Captain Morgan Original Spiced,12,750,9.06,13.59,12,163.08,9.0,2.38,2017
INV-02817900032,2017-01-19,2612,Hy-Vee Store / Perry,1215  141 St,Perry,50220,POINT (-94.104501 41.830292),25,DALLAS,1062400,Spiced Rum,260,DIAGEO AMERICAS,43285,Captain Morgan Original Spiced Rum Pet,12,750,9.06,13.59,12,163.08,9.0,2.38,2017
INV-02788300117,2017-01-18,3820,"Charlie's Wine and Spirits,",507 W 19th St,Sioux City,51103,POINT (-96.420193 42.510535),97,WOODBURY,1062400,Spiced Rum,260,DIAGEO AMERICAS,43285,Captain Morgan Original Spiced Rum Pet,12,750,9.06,13.59,12,163.08,9.0,2.38,2017
INV-03099600002,2017-02-06,3803,Strawberry Foods and Deli,128 W Mission,Strawberry Point,52076,POINT (-91.535736 42.683731),22,CLAYTON,1062400,Spiced Rum,260,DIAGEO AMERICAS,43285,Captain Morgan Original Spiced Rum Pet,12,750,9.06,13.59,12,163.08,9.0,2.38,2017
INV-06439300004,2017-08-02,4952,Sub Express & Gas,4307 W Locust St,Davenport,52804,POINT (-90.637353 41.538148),82,SCOTT,1062400,Spiced Rum,260,DIAGEO AMERICAS,43336,Captain Morgan Original Spiced,12,750,9.06,13.59,12,163.08,9.0,2.38,2017
INV-06406800019,2017-08-01,5042,Super Stop III / Dubuque,1101 Rhomberg Ave,Dubuque,52001,POINT (-90.660269 42.519502),31,DUBUQUE,1062400,Spiced Rum,260,DIAGEO AMERICAS,43336,Captain Morgan Original Spiced,12,750,9.06,13.59,12,163.08,9.0,2.38,2017
INV-05753900058,2017-06-27,2649,Hy-Vee #3 / Dubuque,400 Locust St,Dubuque,52001,POINT (-90.666497 42.49721900000001),31,DUBUQUE,1062400,Spiced Rum,260,DIAGEO AMERICAS,43285,Captain Morgan Original Spiced Rum Pet,12,750,9.06,13.59,12,163.08,9.0,2.38,2017
INV-05812200006,2017-06-29,4429,Kum & Go #32 / Colfax,1200 N Walnut St,Colfax,50054,POINT (-93.247234 41.686844),50,JASPER,1062400,Spiced Rum,260,DIAGEO AMERICAS,43336,Captain Morgan Original Spiced,12,750,9.06,13.59,12,163.08,9.0,2.38,2017
INV-09056300008,2017-12-06,3776,Wal-Mart 5115 / Davenport,3101 West Kimberly Rd,Davenport,52806,POINT (-90.620069 41.559268),82,SCOTT,1062400,Spiced Rum,260,DIAGEO AMERICAS,43336,Captain Morgan Original Spiced,12,750,9.06,13.59,12,163.08,9.0,2.38,2017
INV-06335400016,2017-07-27,4230,Fareway Stores #106 / Clive,10151 University Ave,Clive,50325,POINT (-93.756489 41.600511),77,POLK,1062400,Spiced Rum,260,DIAGEO AMERICAS,43336,Captain Morgan Original Spiced,12,750,9.06,13.59,12,163.08,9.0,2.38,2017
INV-06327300009,2017-07-27,4787,Guppy's On The Go Swisher,2722 NE 120th St,Swisher,52338,POINT (-91.664592 41.847894),52,JOHNSON,1062400,Spiced Rum,260,DIAGEO AMERICAS,43285,Captain Morgan Original Spiced Rum Pet,12,750,9.06,13.59,12,163.08,9.0,2.38,2017
INV-09422600018,2017-12-22,4876,Quick Mart / Hiawatha,"655, Robbins Rd",Hiawatha,52233,POINT (-91.672961 42.044452),57,LINN,1062400,Spiced Rum,260,DIAGEO AMERICAS,43285,Captain Morgan Original Spiced Rum Pet,12,750,9.06,13.59,12,163.08,9.0,2.38,2017
INV-08856300061,2017-11-28,4757,EZ Mart / Bondurant,1111 SE Lincoln St,Bondurant,50035,POINT (-93.457069 41.692534),77,POLK,1062400,Spiced Rum,260,DIAGEO AMERICAS,43336,Captain Morgan Original Spiced,12,750,9.06,13.59,12,163.08,9.0,2.38,2017
INV-08846100005,2017-11-27,4806,Giri's Liquor Store / West Liberty,"1006, N Columbus St",West Liberty,52776,POINT (-91.260581 41.578585),70,MUSCATINE,1062400,Spiced Rum,260,DIAGEO AMERICAS,43336,Captain Morgan Original Spiced,12,750,9.06,13.59,12,163.08,9.0,2.38,2017
INV-02702500005,2017-01-13,3830,Wal-Mart 1435 / Creston,806 Laurel St,Creston,50801,POINT (-94.372786 41.047714),88,UNION,1062400,Spiced Rum,260,DIAGEO AMERICAS,43336,Captain Morgan Original Spiced,12,750,9.06,13.59,12,163.08,9.0,2.38,2017
INV-09284200012,2017-12-18,5175,Kwik Stop Delhi,"502, 3rd  St",Delhi,52223,POINT (-91.330807 42.430058),28,DELAWARE,1062400,Spiced Rum,260,DIAGEO AMERICAS,43336,Captain Morgan Original Spiced,12,750,9.06,13.59,12,163.08,9.0,2.38,2017
INV-09298500016,2017-12-18,4067,Freeman Foods,268 8th Ave,Wellman,52356,POINT (-91.837922 41.465008),90,Wapello,1062400,Spiced Rum,260,DIAGEO AMERICAS,43285,Captain Morgan Original Spiced Rum Pet,12,750,9.06,13.59,12,163.08,9.0,2.38,2017
INV-06462500007,2017-08-03,5138,Kellogg Country Store,"103, Blair St",Kellogg,50135,POINT (-92.903113 41.7144),50,JASPER,1062400,Spiced Rum,260,DIAGEO AMERICAS,43336,Captain Morgan Original Spiced,12,750,9.06,13.59,12,163.08,9.0,2.38,2017
INV-06541200012,2017-08-08,4711,Walgreens #06154 / Dubuque,2260 John F Kennedy Rd,Dubuque,52002,POINT (-90.720519 42.511486),31,DUBUQUE,1062400,Spiced Rum,260,DIAGEO AMERICAS,43285,Captain Morgan Original Spiced Rum Pet,12,750,9.06,13.59,12,163.08,9.0,2.38,2017
INV-06584200026,2017-08-10,4196,Fareway Stores #987 / Davenport,1635 West 53rd St,Davenport,52806,POINT (-90.598191 41.574438),82,SCOTT,1062400,Spiced Rum,260,DIAGEO AMERICAS,43336,Captain Morgan Original Spiced,12,750,9.06,13.59,12,163.08,9.0,2.38,2017
INV-02509500025,2017-01-03,2649,Hy-Vee #3 / Dubuque,400 Locust St,Dubuque,52001,POINT (-90.666497 42.49721900000001),31,DUBUQUE,1062400,Spiced Rum,260,DIAGEO AMERICAS,43336,Captain Morgan Original Spiced,12,750,9.06,13.59,12,163.08,9.0,2.38,2017
INV-06204900003,2017-07-20,5117,Food & Gas Mart  /  Marshalltown,"613, N 3rd Ave",Marshalltown,50158,POINT (-92.9081 42.057471),64,MARSHALL,1062400,Spiced Rum,260,DIAGEO AMERICAS,43285,Captain Morgan Original Spiced Rum Pet,12,750,9.06,13.59,12,163.08,9.0,2.38,2017
INV-02899900006,2017-01-25,4508,Casey's General Store #2877 / Spencer,805 Grand Ave S,Spencer,51301,POINT (-95.143866 43.12977),21,CLAY,1062400,Spiced Rum,260,DIAGEO AMERICAS,43336,Captain Morgan Original Spiced,12,750,9.06,13.59,12,163.08,9.0,2.38,2017
INV-06436300006,2017-08-02,5292,John's Qwik Stop,"814, C Ave",Vinton,52349,POINT (-92.027865 42.163119),6,BENTON,1062400,Spiced Rum,260,DIAGEO AMERICAS,43336,Captain Morgan Original Spiced,12,750,9.06,13.59,12,163.08,9.0,2.38,2017
INV-06435500043,2017-08-02,2618,Hy-Vee Drugstore #6 / Cedar Rapids,505 Boyson Rd NE,Cedar Rapids,52402,POINT (-91.63913 42.04671),57,LINN,1062400,Spiced Rum,260,DIAGEO AMERICAS,43336,Captain Morgan Original Spiced,12,750,9.06,13.59,12,163.08,9.0,2.38,2017
INV-09518900131,2017-12-28,2544,Hy-Vee Food Store / Marshalltown,802 South Center,Marshalltown,50158,POINT (-92.912817 42.039205),64,MARSHALL,1062400,Spiced Rum,260,DIAGEO AMERICAS,43285,Captain Morgan Original Spiced Rum Pet,12,750,9.06,13.59,12,163.08,9.0,2.38,2017
INV-09498100043,2017-12-27,3873,Target Store T-1113 / Coralville,1441 Coral Ridge Ave,Coralville,52241,POINT (-91.608399 41.691276),52,JOHNSON,1062400,Spiced Rum,260,DIAGEO AMERICAS,43336,Captain Morgan Original Spiced,12,750,9.06,13.59,12,163.08,9.0,2.38,2017
INV-09490600008,2017-12-27,4717,Walgreens #05512 / Bettendorf,3425 Middle Rd,Bettendorf,52722,POINT (-90.485409 41.550718),82,SCOTT,1062400,Spiced Rum,260,DIAGEO AMERICAS,43336,Captain Morgan Original Spiced,12,750,9.06,13.59,12,163.08,9.0,2.38,2017
INV-06704200007,2017-08-16,3916,Smokin' Joe's #5 Tobacco and Liquor Outlet,1115 Albia Rd,Ottumwa,52501,POINT (-92.437224 41.009342),90,WAPELLO,1062400,Spiced Rum,260,DIAGEO AMERICAS,43336,Captain Morgan Original Spiced,12,750,9.06,13.59,12,163.08,9.0,2.38,2017
INV-05940700132,2017-07-06,2561,Hy-Vee Food Store / Fleur / DSM,4605 Fleur Drive,Des Moines,50321,POINT (-93.64494300000001 41.542748),77,POLK,1062400,Spiced Rum,260,DIAGEO AMERICAS,43285,Captain Morgan Original Spiced Rum Pet,12,750,9.06,13.59,12,163.08,9.0,2.38,2017
INV-05923500006,2017-07-05,3722,Wal-Mart 1361 / Sioux City,3400 Singing Hills Blvd,Sioux City,51106,POINT (-96.36432 42.43609000000001),97,WOODBURY,1062400,Spiced Rum,260,DIAGEO AMERICAS,43336,Captain Morgan Original Spiced,12,750,9.06,13.59,12,163.08,9.0,2.38,2017
INV-02613900013,2017-01-09,4184,Fareway Stores #998 / Muscatine,2100 Cedar Plaza Dr,Muscatine,52761,POINT (-91.08192400000001 41.435264),70,MUSCATINE,1062400,Spiced Rum,260,DIAGEO AMERICAS,43336,Captain Morgan Original Spiced,12,750,9.06,13.59,12,163.08,9.0,2.38,2017
INV-02723700045,2017-01-16,5054,Cork 'N Bottle / Manchester,900 E Main St,Manchester,52087,POINT (-91.445038 42.484073),28,Delaware,1062400,Spiced Rum,260,DIAGEO AMERICAS,43285,Captain Morgan Original Spiced Rum Pet,12,750,9.06,13.59,12,163.08,9.0,2.38,2017
INV-06048500012,2017-07-12,4565,KUM & GO #228 / Sioux city,1925 S Lakeport St,Sioux City,51106,POINT (-96.346548 42.469008),97,WOODBURY,1062400,Spiced Rum,260,DIAGEO AMERICAS,43336,Captain Morgan Original Spiced,12,750,9.06,13.59,12,163.08,9.0,2.38,2017
INV-06111900005,2017-07-17,4897,Gasland #102 / Burlington,1703 Mt Pleasant St,Burlington,52601,POINT (-91.121931 40.819885),29,DES MOINES,1062400,Spiced Rum,260,DIAGEO AMERICAS,43336,Captain Morgan Original Spiced,12,750,9.06,13.59,12,163.08,9.0,2.38,2017
INV-06226500014,2017-07-21,4591,Casey's General Store #3052 / Clarion,"222, Central Ave",Clarion,50525,POINT (-94.194823 42.504085),99,WRIGHT,1062400,Spiced Rum,260,DIAGEO AMERICAS,43285,Captain Morgan Original Spiced Rum Pet,12,750,9.06,13.59,12,163.08,9.0,2.38,2017
INV-09207100001,2017-12-13,4105,Fareway Stores #426 / Nevada,1505 South B Ave,Nevada,50201,POINT (-93.439899 42.009797),85,STORY,1062400,Spiced Rum,260,DIAGEO AMERICAS,43336,Captain Morgan Original Spiced,12,750,9.06,13.59,12,163.08,9.0,2.38,2017
INV-09239200002,2017-12-14,5117,Food & Gas Mart  /  Marshalltown,"613, N 3rd Ave",Marshalltown,50158,POINT (-92.9081 42.057471),64,MARSHALL,1062400,Spiced Rum,260,DIAGEO AMERICAS,43285,Captain Morgan Original Spiced Rum Pet,12,750,9.06,13.59,12,163.08,9.0,2.38,2017
INV-09290800160,2017-12-18,2538,Hy-Vee Food Store #3 / Waterloo,1422 Flammang Dr,Waterloo,50702,POINT (-92.327917 42.459938),7,BLACK HAWK,1062400,Spiced Rum,260,DIAGEO AMERICAS,43285,Captain Morgan Original Spiced Rum Pet,12,750,9.06,13.59,12,163.08,9.0,2.38,2017
INV-08829800023,2017-11-27,2673,Hy-Vee # 6/ Des Moines,420 Court Ave,Des Moines,50309,POINT (-93.62245400000002 41.584842),77,POLK,1062400,Spiced Rum,260,DIAGEO AMERICAS,43336,Captain Morgan Original Spiced,12,750,9.06,13.59,12,163.08,9.0,2.38,2017
INV-02590100024,2017-01-09,5244,The Ox & Wren Spirits and Gifts,708 2nd  AVE  SE,Cresco,52136,POINT (-92.106529 43.371131),45,HOWARD,1062400,Spiced Rum,260,DIAGEO AMERICAS,43285,Captain Morgan Original Spiced Rum Pet,12,750,9.06,13.59,12,163.08,9.0,2.38,2017
INV-02578900001,2017-01-06,4289,Fareway Stores #062 / Waukon,777  11th Ave SW,Waukon,52172,POINT (-91.484321 43.256623),3,ALLAMAKEE,1062400,Spiced Rum,260,DIAGEO AMERICAS,43336,Captain Morgan Original Spiced,12,750,9.06,13.59,12,163.08,9.0,2.38,2017
INV-06254500004,2017-07-24,3403,Econ-o-mart / Columbus Junction,103 Walnut St. E,Columbus Junction,52738,POINT (-91.359363 41.280107),58,LOUISA,1062400,Spiced Rum,260,DIAGEO AMERICAS,43336,Captain Morgan Original Spiced,12,750,9.06,13.59,12,163.08,9.0,2.38,2017
INV-05974400005,2017-07-10,3744,Payless Foods / Dyersville,733 16th Ave SE,Dyersville,52040,POINT (-91.115769 42.470204),31,DUBUQUE,1062400,Spiced Rum,260,DIAGEO AMERICAS,43336,Captain Morgan Original Spiced,12,750,9.06,13.59,12,163.08,9.0,2.38,2017
INV-08824200006,2017-11-27,3889,Wal-Mart 1005 / Waverly,700  29 St SW,Waverly,50677,POINT (-92.478899 42.70032100000001),9,BREMER,1062400,Spiced Rum,260,DIAGEO AMERICAS,43336,Captain Morgan Original Spiced,12,750,9.06,13.59,12,163.08,9.0,2.38,2017
INV-08967700001,2017-12-01,4186,H and A Mini Mart /BP,5901 FLEUR DR,Des Moines,50321,POINT (-93.644946 41.531145),77,POLK,1062400,Spiced Rum,260,DIAGEO AMERICAS,43336,Captain Morgan Original Spiced,12,750,9.06,13.59,12,163.08,9.0,2.38,2017
INV-06197600030,2017-07-20,5034,Liquor Tobacco & Groceries,18 N Monroe Ave,Mason City,50401,POINT (-93.208614 43.152301),17,CERRO GORD,1062400,Spiced Rum,260,DIAGEO AMERICAS,43336,Captain Morgan Original Spiced,12,750,9.06,13.59,12,163.08,9.0,2.38,2017
INV-06328000004,2017-07-27,4364,Kum & Go #22 / Grinnell,715 Lang Creek Ave,Grinnell,50112,POINT (-92.726361 41.699795),79,POWESHIEK,1062400,Spiced Rum,260,DIAGEO AMERICAS,43336,Captain Morgan Original Spiced,12,750,9.06,13.59,12,163.08,9.0,2.38,2017
INV-09096600008,2017-12-08,5378,Casey's General Store # 2543/ Albion,201 S Main St.,Albion,50005,POINT (-92.990038 42.110344),64,MARSHALL,1062400,Spiced Rum,260,DIAGEO AMERICAS,43336,Captain Morgan Original Spiced,12,750,9.06,13.59,12,163.08,9.0,2.38,2017
INV-02951900005,2017-01-27,4708,No Frills Supermarkets #803 / Glenwood,423 SHARP ST,Glenwood,51534,POINT (-95.742987 41.04635),65,MILLS,1062400,Spiced Rum,260,DIAGEO AMERICAS,43336,Captain Morgan Original Spiced,12,750,9.06,13.59,12,163.08,9.0,2.38,2017
INV-06360000016,2017-07-28,3987,Wine and Spirits Shoppe Of,111 S Phillips St,Algona,50511,POINT (-94.226874 43.068382),55,KOSSUTH,1062400,Spiced Rum,260,DIAGEO AMERICAS,43285,Captain Morgan Original Spiced Rum Pet,12,750,9.06,13.59,12,163.08,9.0,2.38,2017
INV-09394800018,2017-12-21,2521,Hy-Vee Food and Drug / Grand / WDM,1990 Grand Avenue,West Des Moines,50265,POINT (-93.73162 41.571127),77,POLK,1062400,Spiced Rum,260,DIAGEO AMERICAS,43336,Captain Morgan Original Spiced,12,750,9.06,13.59,12,163.08,9.0,2.38,2017
INV-05902700027,2017-07-05,3732,North Scott Foods,425 E Leclaire Rd,Eldridge,52748,POINT (-90.577311 41.654695000000004),82,SCOTT,1062400,Spiced Rum,260,DIAGEO AMERICAS,43285,Captain Morgan Original Spiced Rum Pet,12,750,9.06,13.59,12,163.08,9.0,2.38,2017
INV-06011300005,2017-07-11,4868,Kum & Go #59 / Waukee,400 Prairie Bluff Dr,Waukee,50263,POINT (-93.880018 41.565606),25,DALLAS,1062400,Spiced Rum,260,DIAGEO AMERICAS,43336,Captain Morgan Original Spiced,12,750,9.06,13.59,12,163.08,9.0,2.38,2017
INV-06537000044,2017-08-08,2663,Hy-Vee / Urbandale,8701 Douglas,Urbandale,50322,POINT (-93.739105 41.629364),77,POLK,1062400,Spiced Rum,260,DIAGEO AMERICAS,43285,Captain Morgan Original Spiced Rum Pet,12,750,9.06,13.59,12,163.08,9.0,2.38,2017
INV-09359400023,2017-12-20,5300,Yesway Store # 10013/ Ottumwa,534 Church St,Otumwa,52501,POINT (-92.418553 41.009435),90,Wapello,1062400,Spiced Rum,260,DIAGEO AMERICAS,43336,Captain Morgan Original Spiced,12,750,9.06,13.59,12,163.08,9.0,2.38,2017
INV-06012000017,2017-07-11,4492,Casey's General Store #2773 / Cedar Rapids,3625 Edgewood Rd SW,Cedar Rapids,52404,POINT (-91.715911 41.94236600000001),57,LINN,1062400,Spiced Rum,260,DIAGEO AMERICAS,43336,Captain Morgan Original Spiced,12,750,9.06,13.59,12,163.08,9.0,2.38,2017
INV-02577200010,2017-01-06,4907,Prime Mart,2323 Main St,Cedar Falls,50613,POINT (-92.44586000000001 42.516198),7,BLACK HAWK,1062400,Spiced Rum,260,DIAGEO AMERICAS,43285,Captain Morgan Original Spiced Rum Pet,12,750,9.06,13.59,12,163.08,9.0,2.38,2017
INV-06201400038,2017-07-20,5116,New Star Mart  /  Newton,"702, 1st Ave E",Newton,50702,POINT (-93.04551500000001 41.69943),94,Webster,1062400,Spiced Rum,260,DIAGEO AMERICAS,43336,Captain Morgan Original Spiced,12,750,9.06,13.59,12,163.08,9.0,2.38,2017
INV-06385000029,2017-07-31,2662,Hy-Vee Wine & Spirits / Muscatine,"522 Mulberry, Suite A",Muscatine,52761,POINT (-91.04437 41.426615),70,MUSCATINE,1062400,Spiced Rum,260,DIAGEO AMERICAS,43336,Captain Morgan Original Spiced,12,750,9.06,13.59,12,163.08,9.0,2.38,2017
INV-06067200007,2017-07-13,4828,Casey's General Store #3228 / Marshalltown,916 E Main St,Marshalltown,50158,POINT (-92.89647300000001 42.049238),64,MARSHALL,1062400,Spiced Rum,260,DIAGEO AMERICAS,43285,Captain Morgan Original Spiced Rum Pet,12,750,9.06,13.59,12,163.08,9.0,2.38,2017
INV-02918700025,2017-01-25,2594,Hy-Vee Food Store / Sioux City,4500 Sergeant Road,Sioux City,51106,POINT (-96.346969 42.447396),97,WOODBURY,1062400,Spiced Rum,260,DIAGEO AMERICAS,43285,Captain Morgan Original Spiced Rum Pet,12,750,9.06,13.59,12,163.08,9.0,2.38,2017
INV-05801000021,2017-06-29,3540,Super Target T-0533 / Davenport,5225 Elmore Ave,Davenport,52807,POINT (-90.528585 41.573196),82,SCOTT,1062400,Spiced Rum,260,DIAGEO AMERICAS,43285,Captain Morgan Original Spiced Rum Pet,12,750,9.06,13.59,12,163.08,9.0,2.38,2017
