invoice_and_item_number,date,store_number,store_name,address,city,zip_code,store_location,county_number,county,category,category_name,vendor_number,vendor_name,item_number,item_description,pack,bottle_volume_ml,state_bottle_cost,state_bottle_retail,bottles_sold,sale_dollars,volume_sold_liters,volume_sold_gallons,Year
S22466700034,2014-11-19,3013,Keith's Foods,207 E LOCUST ST,BLOOMFIELD,52537,POINT (-92.412847 40.752691),26,Davis,1051140,PEACH BRANDIES,259,Heaven Hill Brands,56006,Christian Bros Peach,12,750,5.43,8.15,1,8.15,0.75,0.2,2014
S21110100016,2014-09-09,4829,Central City 2,1501 MICHIGAN AVE,DES MOINES,50314,POINT (-93.613739 41.60572),77,Polk,1081700,DISTILLED SPIRITS SPECIALTY,421,"Sazerac Co., Inc.",86681,Firefly Peach Moonshine,12,750,9.88,14.82,1,14.82,0.75,0.2,2014
S23128900064,2014-12-22,4273,Smokin' Joe's #4 Tobacco and Liquor,2800 E UNIVERSITY AVE,DES MOINES,50317,POINT (-93.562106 41.600564),77,Polk,1701100,DECANTERS & SPECIALTY PACKAGES,260,Diageo Americas,1400,Crown Royal w/2 Glasses,6,750,14.99,22.49,1,22.49,0.75,0.2,2014
S20599700058,2014-08-12,2233,Forbes Liquor Locker / remi,2508 ENTERPRISE AVE,SPIRIT LAKE,51360,POINT (-95.126786 43.416433),30,Dickinson,1012210,SINGLE MALT SCOTCH,260,Diageo Americas,4846,Dalwhinnie 15 Yr Single Malt Scotch,12,750,33.5,50.25,1,50.25,0.75,0.2,2014
S16581200033,2013-12-30,4847,Slagle Foods LeClaire,1301 EAGLE RIDGE RD,LECLAIRE,52753,POINT (-90.359813 41.587349),82,Scott,1012210,SINGLE MALT SCOTCH,305,MHW Ltd,5486,Macallan 12 Yr Single Malt Scotch,12,750,28.49,42.74,1,42.74,0.75,0.2,2014
S18522700025,2014-04-21,4344,Spirits / Grimes,109 EAST 1ST ST STE B,GRIMES,50111,POINT (-93.793827 41.68840000000001),77,Polk,1041200,AMERICAN SLOE GINS,434,Luxco-St Louis,33716,Paramount Sloe Gin,12,750,4.0,6.0,1,6.0,0.75,0.2,2014
S21520400044,2014-10-01,2594,Hy-Vee Food Store / Sioux City,4500 SERGEANT ROAD,SIOUX CITY,51106,POINT (-96.346969 42.447396),97,Woodbury,1041200,AMERICAN SLOE GINS,434,Luxco-St Louis,33716,Paramount Sloe Gin,12,750,4.0,6.0,1,6.0,0.75,0.2,2014
S17433700074,2014-02-17,2590,Hy-Vee Food Store #5 / Cedar Rapids,3235 OAKLAND ROAD NE,CEDAR RAPIDS,52402,POINT (-91.658105 42.010971),57,Linn,1012210,SINGLE MALT SCOTCH,420,"Moet Hennessy USA, Inc.",4096,Ardbeg 10 Yr Islay Single Malt Scotch,6,750,25.98,38.97,1,38.97,0.75,0.2,2014
S22237500053,2014-11-06,2587,Hy-Vee Food Store / Johnston,5750 MERLE HAY ROAD,JOHNSTON,50131,POINT (-93.697731 41.665172),77,Polk,1011500,STRAIGHT RYE WHISKIES,421,"Sazerac Co., Inc.",27100,Sazerac Rye,6,750,16.94,25.41,1,25.41,0.75,0.2,2014
S16764900026,2014-01-09,2550,Hy-Vee Food Store / Osceola,510 WEST MCLANE,OSCEOLA,50213,POINT (-93.77321 41.030569),20,Clarke,1012210,SINGLE MALT SCOTCH,370,Pernod Ricard USA/Austin Nichols,5036,Glenlivet 12 Yr Malt Scotch,12,750,22.07,33.11,1,33.11,0.75,0.2,2014
S20121300071,2014-07-16,4062,H and A Mini Mart Corp,145 UNIVERSITY AVE,DES MOINES,50314,POINT (-93.61947 41.600419),77,Polk,1012210,SINGLE MALT SCOTCH,370,Pernod Ricard USA/Austin Nichols,5036,Glenlivet 12 Yr Malt Scotch,12,750,22.07,33.11,1,33.11,0.75,0.2,2014
S21173900102,2014-09-11,3692,Wilkie Liquors,724  1ST ST E,MT VERNON,52314,POINT (-91.960918 41.994458),57,Linn,1012210,SINGLE MALT SCOTCH,240,"WILLIAM GRANT AND SONS, INC.",4356,Balvenie 12yr Doublewood Single Malt Scotch,12,750,33.6,50.4,1,50.4,0.75,0.2,2014
S20662200074,2014-08-14,2285,John's Grocery,401 EAST MARKET ST,IOWA CITY,52240,POINT (-91.529854 41.663541),52,Johnson,1701100,DECANTERS & SPECIALTY PACKAGES,420,"Moet Hennessy USA, Inc.",863,Glenmorangie w/2 Glasses British Open,6,750,21.99,32.99,1,32.99,0.75,0.2,2014
S18369500060,2014-04-10,2587,Hy-Vee Food Store / Johnston,5750 MERLE HAY ROAD,JOHNSTON,50131,POINT (-93.697731 41.665172),77,Polk,1012210,SINGLE MALT SCOTCH,260,Diageo Americas,5430,Lagavulin 16yr Single Malt Scotch,12,750,48.0,71.99,1,71.99,0.75,0.2,2014
S17105900199,2014-01-29,3869,Bootleggin' Barzini's Fin,412  1ST AVE,CORALVILLE,52241,POINT (-91.565517 41.672672),52,Johnson,1012210,SINGLE MALT SCOTCH,305,MHW Ltd,4656,Bunnahabhain 12YR,6,750,38.05,57.08,1,57.08,0.75,0.2,2014
S19998300096,2014-07-09,3932,Main Street Spirits / Mapleton,311 MAIN ST,MAPLETON,51034,POINT (-95.79375 42.165915),67,Monona,1081015,IMPORTED AMARETTO,130,Disaronno International LLC,64135,Disaronno Amaretto,12,375,7.5,11.25,2,22.5,0.75,0.2,2014
S20652300020,2014-08-13,4046,J and K Market,113 W VANBUREN,CENTERVILLE,52544,POINT (-92.874795 40.734946),04,Appanoose,1081400,TRIPLE SEC,434,Luxco-St Louis,86250,Juarez Triple Sec,12,750,2.5,3.75,1,3.75,0.75,0.2,2014
S18891600009,2014-05-12,4154,Fareway Stores #055 / Hiawatha,885 MILLER RD,HIAWATHA,52233,POINT (-91.702263 42.046486),57,Linn,1012210,SINGLE MALT SCOTCH,370,Pernod Ricard USA/Austin Nichols,5036,Glenlivet 12 Yr Malt Scotch,12,750,22.07,33.11,1,33.11,0.75,0.2,2014
S19172800060,2014-05-27,2578,Hy-Vee / Charles City,901 KELLY ST,CHARLES CITY,50616,POINT (-92.67556000000002 43.066993),34,Floyd,1012210,SINGLE MALT SCOTCH,370,Pernod Ricard USA/Austin Nichols,5061,Glenlivet 15 Year French Oak,6,750,27.5,41.24,1,41.24,0.75,0.2,2014
S23059700108,2014-12-19,4794,Smokin' Joe's #17 Tobacco and Liquor,110 S ROOSEVELT HWY 61,BURLINGTON,52601,POINT (-91.141203 40.80943700000001),29,Des Moines,1081380,MISCELLANEOUS SCHNAPPS,55,Sazerac North America,84170,99 Bananas,12,750,7.8,11.7,1,11.7,0.75,0.2,2014
S22648100002,2014-12-01,2506,Hy-Vee #1044 / Burlington,3140 AGENCY,BURLINGTON,52601,POINT (-91.136655 40.814666),29,Des Moines,1011500,STRAIGHT RYE WHISKIES,260,Diageo Americas,27025,Bulleit 95 Rye,12,750,16.5,24.75,1,24.75,0.75,0.2,2014
S21300400081,2014-09-18,4988,Happy's Wine & Spirits,5925 UNIVERSITY AVE,CEDAR FALLS,50613,POINT (-92.429331 42.512766),07,Black Hawk,1012210,SINGLE MALT SCOTCH,322,Prestige Wine and Spirits Group,4959,Glen Moray,6,750,17.5,26.25,1,26.25,0.75,0.2,2014
S19147000016,2014-05-23,4152,Food Land Super Markets / Missouri V,407 W HURON,MISSOURI VALLEY,51555,POINT (-95.899346 41.557404),43,Harrison,1081700,DISTILLED SPIRITS SPECIALTY,421,"Sazerac Co., Inc.",86681,Firefly Peach Moonshine,12,750,9.88,14.82,1,14.82,0.75,0.2,2014
S19373000199,2014-06-04,2614,Hy-Vee #3 Food and Drugstore,1823 E KIMBERLY RD,DAVENPORT,52807,POINT (-90.548919 41.55678100000001),82,Scott,1081030,COFFEE LIQUEURS,410,The Patron Spirits Company,67595,Patron Xo Cafe,6,750,14.5,21.75,1,21.75,0.75,0.2,2014
S21790400013,2014-10-15,4273,Smokin' Joe's #4 Tobacco and Liquor,2800 E UNIVERSITY AVE,DES MOINES,50317,POINT (-93.562106 41.600564),77,Polk,1081380,MISCELLANEOUS SCHNAPPS,55,Sazerac North America,84170,99 Bananas,12,750,7.8,11.7,1,11.7,0.75,0.2,2014
S17372800076,2014-02-12,2536,HY-VEE / PLEASANT HILL,4815 MAPLE DRIVE,PLEASANT HILL,50317,POINT (-93.519187 41.598109),77,Polk,1012210,SINGLE MALT SCOTCH,65,Jim Beam Brands,5446,Laphroaig 10 Yr Single Malt Scotch,12,750,26.24,39.36,1,39.36,0.75,0.2,2014
S19204100027,2014-05-28,2576,Hy-Vee Wine and Spirits / Storm Lake,1250 N LAKE ST,STORM LAKE,50588,POINT (-95.200758 42.65318400000001),11,Buena Vista,1012300,IRISH WHISKIES,370,Pernod Ricard USA/Austin Nichols,15656,Jameson 12YR HA,12,750,25.99,38.99,1,38.99,0.75,0.2,2014
S22329400003,2014-11-12,3952,Lot-A-Spirits,3780 STATE ST,BETTENDORF,52722,POINT (-90.48065 41.529655),82,Scott,1012210,SINGLE MALT SCOTCH,420,"Moet Hennessy USA, Inc.",905136,Glenmorangie 18yr HA,6,750,57.99,86.99,1,86.99,0.75,0.2,2014
S16769100109,2014-01-09,2626,Hy-Vee Drugstore / University / DSM,4100 UNIVERSITY AVE,DES MOINES,50311,POINT (-93.673222 41.600361),77,Polk,1012300,IRISH WHISKIES,370,Pernod Ricard USA/Austin Nichols,15656,Jameson 12YR HA,12,750,24.99,37.49,1,37.49,0.75,0.2,2014
S16947000062,2014-01-21,2651,Hy-Vee / Waverly,1311 4 STREET SW,WAVERLY,50677,POINT (-92.475403 42.712263),09,Bremer,1012210,SINGLE MALT SCOTCH,65,Jim Beam Brands,5446,Laphroaig 10 Yr Single Malt Scotch,12,750,26.24,39.36,1,39.36,0.75,0.2,2014
S22670900109,2014-12-01,2190,"Central City Liquor, Inc.",1460 2ND AVE,DES MOINES,50314,POINT (-93.619787 41.60566),77,Polk,1051150,MISCELLANEOUS  BRANDIES,125,"Cedar Ridge Vineyards,LLC",56666,Cedar Ridge Pear Brandy,6,375,14.67,22.01,2,44.02,0.75,0.2,2014
S20143400117,2014-07-16,5027,Hard Rock Hotel & Casino Sioux City,111 3RD ST,SIOUX CITY,51101,POINT (-96.40942000000001 42.493049),97,Woodbury,1012210,SINGLE MALT SCOTCH,260,Diageo Americas,6206,Talisker 10YR,12,750,31.0,46.5,1,46.5,0.75,0.2,2014
S19385300017,2014-06-05,2633,Hy-Vee #3 / BDI / Des Moines,3221 SE 14TH ST,DES MOINES,50320,POINT (-93.596754 41.554101),77,Polk,1081030,COFFEE LIQUEURS,434,Luxco-St Louis,72816,Caffe Lolita Coffee Liqueur,12,750,5.0,7.5,1,7.5,0.75,0.2,2014
S18147200085,2014-04-02,2536,HY-VEE / PLEASANT HILL,4815 MAPLE DRIVE,PLEASANT HILL,50317,POINT (-93.519187 41.598109),77,Polk,1012210,SINGLE MALT SCOTCH,65,Jim Beam Brands,5446,Laphroaig 10 Yr Single Malt Scotch,12,750,26.24,39.36,1,39.36,0.75,0.2,2014
S17192800028,2014-02-04,3942,Twin Town Liquor,104 HIGHWAY 30 WEST,TOLEDO,52342,POINT (-92.579446 41.985985),86,Tama,1081700,DISTILLED SPIRITS SPECIALTY,370,Pernod Ricard USA/Austin Nichols,66004,Absolut Tune,6,750,10.74,18.74,1,18.74,0.75,0.2,2014
S21228500097,2014-09-16,3390,Okoboji Avenue Liquor,1610 OKOBOJI AVENUE,MILFORD,51351,POINT (-95.149955 43.331525),30,Dickinson,1012300,IRISH WHISKIES,370,Pernod Ricard USA/Austin Nichols,15656,Jameson 12YR HA,12,750,25.99,38.99,1,38.99,0.75,0.2,2014
S19764900054,2014-06-25,3842,Bancroft Liquor Store,107 N PORTLAND ST PO BX 222,BANCROFT,50517,POINT (-94.218 43.29355),55,Kossuth,1081015,IMPORTED AMARETTO,130,Disaronno International LLC,64135,Disaronno Amaretto,12,375,7.5,11.25,2,22.5,0.75,0.2,2014
S20102200071,2014-07-15,2233,Forbes Liquor Locker / remi,2508 ENTERPRISE AVE,SPIRIT LAKE,51360,POINT (-95.126786 43.416433),30,Dickinson,1012210,SINGLE MALT SCOTCH,240,"WILLIAM GRANT AND SONS, INC.",5014,Glenfiddich 15 Yr Solera Reserva,12,750,32.0,47.99,1,47.99,0.75,0.2,2014
S19170500082,2014-05-27,2190,"Central City Liquor, Inc.",1460 2ND AVE,DES MOINES,50314,POINT (-93.619787 41.60566),77,Polk,1011500,STRAIGHT RYE WHISKIES,65,Jim Beam Brands,27080,RI(1),6,750,21.0,31.5,1,31.5,0.75,0.2,2014
S21076700125,2014-09-08,4794,Smokin' Joe's #17 Tobacco and Liquor,110 S ROOSEVELT HWY 61,BURLINGTON,52601,POINT (-91.141203 40.80943700000001),29,Des Moines,1062050,BARBADOS RUM,305,MHW Ltd,42242,Blue Chair Bay Coconut,12,750,9.42,14.13,1,14.13,0.75,0.2,2014
S17685100026,2014-03-03,2633,Hy-Vee #3 / BDI / Des Moines,3221 SE 14TH ST,DES MOINES,50320,POINT (-93.596754 41.554101),77,Polk,1012210,SINGLE MALT SCOTCH,240,"WILLIAM GRANT AND SONS, INC.",5014,Glenfiddich 15 Yr Solera Reserva,12,750,32.0,47.99,1,47.99,0.75,0.2,2014
S22688300023,2014-12-02,3529,A To Z Liquor and Smoke Shop,114 S SECOND,CHEROKEE,51012,POINT (-95.55132 42.749013),18,Cherokee,1012210,SINGLE MALT SCOTCH,260,Diageo Americas,5430,Lagavulin 16yr Single Malt Scotch,12,750,48.5,72.75,1,72.75,0.75,0.2,2014
S22555500007,2014-11-22,4434,Todd's,209 S UNION ST,ROCK RAPIDS,51246,POINT (-96.175502 43.430056),60,Lyon,1012210,SINGLE MALT SCOTCH,370,Pernod Ricard USA/Austin Nichols,5086,Glenlivet 16yr Nadurra,6,750,39.99,59.99,1,59.99,0.75,0.2,2014
S18666700161,2014-04-29,2603,Hy-Vee Wine and Spirits / Bettendorf,2890 DEVILS GLEN ROAD,BETTENDORF,52722,POINT (-90.483701 41.552338),82,Scott,1012210,SINGLE MALT SCOTCH,240,"WILLIAM GRANT AND SONS, INC.",4367,Balvenie Caribbean Cask 14yr,6,750,37.42,56.13,1,56.13,0.75,0.2,2014
S22344100043,2014-11-12,3842,Bancroft Liquor Store,107 N PORTLAND ST PO BX 222,BANCROFT,50517,POINT (-94.218 43.29355),55,Kossuth,1081700,DISTILLED SPIRITS SPECIALTY,259,Heaven Hill Brands,73721,Evan Williams Fire,12,750,7.94,11.91,1,11.91,0.75,0.2,2014
S16906300037,2014-01-20,2190,"Central City Liquor, Inc.",1460 2ND AVE,DES MOINES,50314,POINT (-93.619787 41.60566),77,Polk,1011500,STRAIGHT RYE WHISKIES,65,Jim Beam Brands,27056,Jim Beam Rye,12,750,11.03,16.55,1,16.55,0.75,0.2,2014
S16676000067,2014-01-06,3456,Quick Shop / Clear Lake,904 N 8TH ST,CLEAR LAKE,50428,POINT (-93.378772 43.142868),17,Cerro Gordo,1012300,IRISH WHISKIES,240,"WILLIAM GRANT AND SONS, INC.",15940,Tullamore Dew Irish Whisky,12,750,13.6,20.39,1,20.39,0.75,0.2,2014
S19076100116,2014-05-21,2624,Hy-Vee #2 / Dubuque,2395 NW ARTERIAL RD,DUBUQUE,52002,POINT (-90.741064 42.516633),31,Dubuque,1012210,SINGLE MALT SCOTCH,305,MHW Ltd,5486,Macallan 12 Yr Single Malt Scotch,12,750,28.49,42.74,1,42.74,0.75,0.2,2014
S22316000110,2014-11-12,3820,"Charlie's Wine and Spirits,",507 W 19th St,SIOUX CITY,51103,POINT (-96.420193 42.510535),97,Woodbury,1011500,STRAIGHT RYE WHISKIES,306,Mississippi River Distilling Co.,27027,Cody Road Rye,6,750,19.17,28.76,1,28.76,0.75,0.2,2014
S23160300021,2014-12-23,2633,Hy-Vee #3 / BDI / Des Moines,3221 SE 14TH ST,DES MOINES,50320,POINT (-93.596754 41.554101),77,Polk,1051150,MISCELLANEOUS  BRANDIES,125,"Cedar Ridge Vineyards,LLC",53629,Cedar Ridge Apple Brandy,6,750,18.75,28.13,1,28.13,0.75,0.2,2014
S20841500046,2014-08-27,2649,Hy-Vee #3 / Dubuque,400 LOCUST ST,DUBUQUE,52001,POINT (-90.666497 42.49721900000001),31,Dubuque,1012210,SINGLE MALT SCOTCH,370,Pernod Ricard USA/Austin Nichols,5061,Glenlivet 15 Year French Oak,6,750,28.99,43.49,1,43.49,0.75,0.2,2014
S20544900034,2014-08-07,4773,"Fast Mart 2, LLC",2704 VINE ST,WEST DES MOINES,50265,POINT (-93.741511 41.580206),77,Polk,1012300,IRISH WHISKIES,395,Proximo,15526,Bushmills Black Bush Irish Whiskey,12,750,20.9,31.35,1,31.35,0.75,0.2,2014
S19257200034,2014-05-29,4987,Almost Always Open,419 LINCOLN WAY,AMES,50010,POINT (-93.616517 42.022916),85,Story,1081700,DISTILLED SPIRITS SPECIALTY,384,Piedmont Distillers,76043,Midnight Moon Blueberry,6,375,7.25,10.88,2,21.76,0.75,0.2,2014
S19125200096,2014-05-22,2954,Dahl's / Ingersoll,3425 INGERSOLL,DES MOINES,50300,POINT (-93.663337 41.586313),77,Polk,1012210,SINGLE MALT SCOTCH,240,"WILLIAM GRANT AND SONS, INC.",4356,Balvenie 12yr Doublewood Single Malt Scotch,12,750,33.6,50.39,1,50.39,0.75,0.2,2014
S21655700014,2014-10-08,4681,Spirits & Such,100 E ELM ST,WEST UNION,52175,POINT (-91.807891 42.961269),33,Fayette,1012300,IRISH WHISKIES,65,Jim Beam Brands,15739,2 Gingers,12,750,12.07,18.11,1,18.11,0.75,0.2,2014
S17741800017,2014-03-05,4232,"Elliott's General Store,",23828 HWY J18,MORAVIA,52571,POINT (-92.834054 40.892417),04,Appanoose,1012210,SINGLE MALT SCOTCH,260,Diageo Americas,4846,Dalwhinnie 15 Yr Single Malt Scotch,12,750,33.0,49.5,1,49.5,0.75,0.2,2014
S16632000066,2014-01-02,2587,Hy-Vee Food Store / Johnston,5750 MERLE HAY ROAD,JOHNSTON,50131,POINT (-93.697731 41.665172),77,Polk,1012210,SINGLE MALT SCOTCH,240,"WILLIAM GRANT AND SONS, INC.",4356,Balvenie 12yr Doublewood Single Malt Scotch,12,750,33.6,50.39,1,50.39,0.75,0.2,2014
S18142800065,2014-03-31,2653,Hy-Vee Wine and Spirits / Washington,1004 W MADISON ST,WASHINGTON,52353,POINT (-91.704567 41.296576),92,Washington,1012300,IRISH WHISKIES,125,"Cedar Ridge Vineyards,LLC",27476,Cedar Ridge Single Malt Whiskey,6,750,25.0,37.5,1,37.5,0.75,0.2,2014
S17392800115,2014-02-13,2106,Hillstreet News and Tobacco,2217 COLLEGE,CEDAR FALLS,50613,POINT (-92.455796 42.517182),07,Black Hawk,1011400,BOTTLED IN BOND BOURBON,85,Brown-Forman Corporation,26906,Jack Daniels Single Barrel Why.,6,750,26.59,39.89,1,39.89,0.75,0.2,2014
S20220500088,2014-07-21,2647,Hy-Vee #7 / Cedar Rapids,5050 EDGEWOOD RD,CEDAR RAPIDS,52411,POINT (-91.701581 42.030129),57,Linn,1012300,IRISH WHISKIES,370,Pernod Ricard USA/Austin Nichols,15656,Jameson 12YR HA,12,750,25.99,38.99,1,38.99,0.75,0.2,2014
S21022600051,2014-09-04,2587,Hy-Vee Food Store / Johnston,5750 MERLE HAY ROAD,JOHNSTON,50131,POINT (-93.697731 41.665172),77,Polk,1011400,BOTTLED IN BOND BOURBON,85,Brown-Forman Corporation,26906,Jack Daniels Single Barrel Why.,6,750,27.09,40.64,1,40.64,0.75,0.2,2014
S20914700014,2014-08-28,4642,Liquor and Tobacco Outlet / Univ Ave,2844 UNIVERSITY AVE,WATERLOO,50701,POINT (-92.382928 42.498321),07,Black Hawk,1012210,SINGLE MALT SCOTCH,370,Pernod Ricard USA/Austin Nichols,5061,Glenlivet 15 Year French Oak,6,750,28.99,43.49,1,43.49,0.75,0.2,2014
S18131600177,2014-03-31,2506,Hy-Vee #1044 / Burlington,3140 AGENCY,BURLINGTON,52601,POINT (-91.136655 40.814666),29,Des Moines,1012210,SINGLE MALT SCOTCH,420,"Moet Hennessy USA, Inc.",5133,Glenmorangie 10 Yr Single Malt Scotch,6,750,21.99,32.99,1,32.99,0.75,0.2,2014
S17543400017,2014-02-24,4344,Spirits / Grimes,109 EAST 1ST ST STE B,GRIMES,50111,POINT (-93.793827 41.68840000000001),77,Polk,1012300,IRISH WHISKIES,370,Pernod Ricard USA/Austin Nichols,15626,Jameson,12,750,13.74,20.99,1,20.99,0.75,0.2,2014
S18589300048,2014-04-23,4819,Super Stop 2 / Altoona,2635 ADVENTURELAND DR,ALTOONA,50009,POINT (-93.494642 41.65854),77,Polk,1012300,IRISH WHISKIES,65,Jim Beam Brands,15739,2 Gingers,12,750,12.07,18.11,1,18.11,0.75,0.2,2014
S21106500086,2014-09-09,2565,Hy-Vee Food Store / Spencer,819 N GRAND AVE,SPENCER,51301,POINT (-95.14506 43.145897),21,Clay,1011250,SINGLE BARREL BOURBON WHISKIES,421,"Sazerac Co., Inc.",17766,Eagle Rare,6,750,17.16,25.74,1,25.74,0.75,0.2,2014
S17047000111,2014-01-27,2538,Hy-Vee Food Store #3 / Waterloo,1422 FLAMMANG DR,WATERLOO,50702,POINT (-92.327917 42.459938),07,Black Hawk,1012210,SINGLE MALT SCOTCH,240,"WILLIAM GRANT AND SONS, INC.",5012,Glenfiddich 18 Yr Ancient Reserve,12,750,44.27,66.41,1,66.41,0.75,0.2,2014
S20152600119,2014-07-16,2614,Hy-Vee #3 Food and Drugstore,1823 E KIMBERLY RD,DAVENPORT,52807,POINT (-90.548919 41.55678100000001),82,Scott,1041200,AMERICAN SLOE GINS,434,Luxco-St Louis,33716,Paramount Sloe Gin,12,750,4.0,6.0,1,6.0,0.75,0.2,2014
S17392300078,2014-02-13,2527,Hy-Vee Food Store #5 / Des Moines,1107 SE ARMY POST RD,DES MOINES,50315,POINT (-93.602372 41.526289),77,Polk,1011500,STRAIGHT RYE WHISKIES,306,Mississippi River Distilling Co.,27027,Cody Road Rye,6,750,19.17,28.76,1,28.76,0.75,0.2,2014
S21411300018,2014-09-24,4046,J and K Market,113 W VANBUREN,CENTERVILLE,52544,POINT (-92.874795 40.734946),04,Appanoose,1081400,TRIPLE SEC,434,Luxco-St Louis,86250,Juarez Triple Sec,12,750,2.5,3.75,1,3.75,0.75,0.2,2014
S21405800034,2014-09-24,3682,Jumbo's,110 E MAIN ST,WESLEY,50483,POINT (-93.990256 43.088341),55,Kossuth,1012210,SINGLE MALT SCOTCH,370,Pernod Ricard USA/Austin Nichols,5040,Glenlivet 18yr,6,750,49.99,74.99,1,74.99,0.75,0.2,2014
S16680000175,2014-01-06,2605,Hy-Vee Drugstore #5 / Cedar Rapids,2001 BLAIRS FERRY ROAD NE,CEDAR RAPIDS,52402,POINT (-91.668909 42.034799),57,Linn,1012210,SINGLE MALT SCOTCH,420,"Moet Hennessy USA, Inc.",5103,Glenmorangie Lasanta,6,750,27.5,41.25,1,41.25,0.75,0.2,2014
S19820800010,2014-06-30,4336,Last Call 2,120 N MAIN ST,GEORGE,51237,POINT (-96.002297 43.344294),60,Lyon,1011500,STRAIGHT RYE WHISKIES,65,Jim Beam Brands,27056,Jim Beam Rye,12,750,11.03,16.55,1,16.55,0.75,0.2,2014
S17311500112,2014-02-10,4829,Central City 2,1501 MICHIGAN AVE,DES MOINES,50314,POINT (-93.613739 41.60572),77,Polk,1012210,SINGLE MALT SCOTCH,240,"WILLIAM GRANT AND SONS, INC.",5014,Glenfiddich 15 Yr Solera Reserva,12,750,32.0,47.99,1,47.99,0.75,0.2,2014
S21892700072,2014-10-21,2228,Rodgers Spirits and More,53 GREEN ST,WINTERSET,50273,POINT (-94.013374 41.336405),61,Madison,1041200,AMERICAN SLOE GINS,434,Luxco-St Louis,33716,Paramount Sloe Gin,12,750,4.0,6.0,1,6.0,0.75,0.2,2014
S16708200062,2014-01-08,3858,Harolds Jack N Jill / Davenport,6723 NW BLVD UNIT 2,DAVENPORT,52806,POINT (-90.609747 41.589369),82,Scott,1012210,SINGLE MALT SCOTCH,240,"WILLIAM GRANT AND SONS, INC.",5006,Glenfiddich 12yr Special Reserve,12,750,22.4,33.59,1,33.59,0.75,0.2,2014
S20161700002,2014-07-17,2561,Hy-Vee Food Store / Fleur / DSM,4605 FLEUR DRIVE,DES MOINES,50321,POINT (-93.64494300000001 41.542748),77,Polk,1012210,SINGLE MALT SCOTCH,260,Diageo Americas,4846,Dalwhinnie 15 Yr Single Malt Scotch,12,750,33.0,49.5,1,49.5,0.75,0.2,2014
S16489100127,2013-12-30,3869,Bootleggin' Barzini's Fin,412  1ST AVE,CORALVILLE,52241,POINT (-91.565517 41.672672),52,Johnson,1012210,SINGLE MALT SCOTCH,305,MHW Ltd,5486,Macallan 12 Yr Single Malt Scotch,12,750,28.49,42.74,1,42.74,0.75,0.2,2014
S19352900030,2014-06-04,3682,Jumbo's,110 E MAIN ST,WESLEY,50483,POINT (-93.990256 43.088341),55,Kossuth,1701100,DECANTERS & SPECIALTY PACKAGES,260,Diageo Americas,866,Johnnie Walker Blue w/2 Glasses,3,750,130.0,195.0,1,195.0,0.75,0.2,2014
S17381300017,2014-02-13,3829,Gary's Foods / Mt Vernon,715  1ST AVE S,MOUNT VERNON,52314,POINT (-91.422487 41.916708),57,Linn,1051150,MISCELLANEOUS  BRANDIES,125,"Cedar Ridge Vineyards,LLC",53629,Cedar Ridge Apple Brandy,6,750,18.75,28.13,1,28.13,0.75,0.2,2014
S22500200069,2014-11-20,4988,Happy's Wine & Spirits,5925 UNIVERSITY AVE,CEDAR FALLS,50613,POINT (-92.429331 42.512766),07,Black Hawk,1012210,SINGLE MALT SCOTCH,240,"WILLIAM GRANT AND SONS, INC.",4356,Balvenie 12yr Doublewood Single Malt Scotch,12,750,33.6,50.4,1,50.4,0.75,0.2,2014
S18831000087,2014-05-07,3952,Lot-A-Spirits,3780 STATE ST,BETTENDORF,52722,POINT (-90.48065 41.529655),82,Scott,1041150,FLAVORED GINS,110,3 Badge Mixology,32650,Uncle Val's,6,750,22.09,33.14,1,33.14,0.75,0.2,2014
S19554400014,2014-06-16,3679,FRANKLIN STREET FLORAL & GIFT,103 FRANKLIN ST,MONONA,52159,POINT (-91.390767 43.055133),22,Clayton,1081030,COFFEE LIQUEURS,410,The Patron Spirits Company,67595,Patron Xo Cafe,6,750,14.5,21.75,1,21.75,0.75,0.2,2014
S18740700024,2014-05-01,2550,Hy-Vee Food Store / Osceola,510 WEST MCLANE,OSCEOLA,50213,POINT (-93.77321 41.030569),20,Clarke,1012210,SINGLE MALT SCOTCH,370,Pernod Ricard USA/Austin Nichols,5036,Glenlivet 12 Yr Malt Scotch,12,750,22.07,33.11,1,33.11,0.75,0.2,2014
S17942100140,2014-03-18,2651,Hy-Vee / Waverly,1311 4 STREET SW,WAVERLY,50677,POINT (-92.475403 42.712263),09,Bremer,1051150,MISCELLANEOUS  BRANDIES,125,"Cedar Ridge Vineyards,LLC",53629,Cedar Ridge Apple Brandy,6,750,18.75,28.13,1,28.13,0.75,0.2,2014
S19076100113,2014-05-21,2624,Hy-Vee #2 / Dubuque,2395 NW ARTERIAL RD,DUBUQUE,52002,POINT (-90.741064 42.516633),31,Dubuque,1012210,SINGLE MALT SCOTCH,240,"WILLIAM GRANT AND SONS, INC.",5012,Glenfiddich 18 Yr Ancient Reserve,12,750,47.77,71.66,1,71.66,0.75,0.2,2014
S17714400083,2014-03-04,4604,Pit Stop Liquors / Newton,"1324, 1st AVE E",NEWTON,50208,POINT (-93.035654 41.699173),50,Jasper,1012210,SINGLE MALT SCOTCH,305,MHW Ltd,5486,Macallan 12 Yr Single Malt Scotch,12,750,28.49,42.74,1,42.74,0.75,0.2,2014
