invoice_and_item_number,date,store_number,store_name,address,city,zip_code,store_location,county_number,county,category,category_name,vendor_number,vendor_name,item_number,item_description,pack,bottle_volume_ml,state_bottle_cost,state_bottle_retail,bottles_sold,sale_dollars,volume_sold_liters,volume_sold_gallons,Year
INV-12638700066,2018-06-13,2536,HY-VEE / PLEASANT HILL,4815 Maple Drive,Pleasant Hill,50317,POINT (-93.519187 41.598109),77,Polk,1062400,Spiced Rum,260,DIAGEO AMERICAS,43302,Captain Morgan Black Spiced,12,750,10.0,15.0,12,180.0,9.0,2.38,2018
INV-09797100053,2018-01-15,2558,Hy-Vee Food Store / Mount Pleasant,1700 E Washington,Mount Pleasant,52641,POINT (-91.52888 40.962331000000006),44,HENRY,1062400,Spiced Rum,260,DIAGEO AMERICAS,43302,Captain Morgan Black Spiced,12,750,10.0,15.0,12,180.0,9.0,2.38,2018
INV-10433300036,2018-02-16,2607,Hy-Vee Wine and Spirits / Shenandoah,520 So Fremont,Shenandoah,51601,POINT (-95.385111 40.761736),73,PAGE,1062400,Spiced Rum,260,DIAGEO AMERICAS,43302,Captain Morgan Black Spiced,12,750,10.0,15.0,12,180.0,9.0,2.38,2018
INV-09694700030,2018-01-09,2663,Hy-Vee Food Store / Urbandale,8701 Douglas,Urbandale,50322,POINT (-93.739105 41.629364),77,POLK,1062400,Spiced Rum,260,DIAGEO AMERICAS,43302,Captain Morgan Black Spiced,12,750,10.0,15.0,12,180.0,9.0,2.38,2018
INV-13531600024,2018-07-30,3563,Wal-Mart 0559 / Muscatine,3003 North Hwy 61,Muscatine,52761,POINT (-91.025913 41.45529),70,MUSCATINE,1062400,Spiced Rum,260,DIAGEO AMERICAS,43302,Captain Morgan Black Spiced,12,750,10.0,15.0,12,180.0,9.0,2.38,2018
INV-09798900049,2018-01-15,5077,Wal-Mart 3150 / Council Bluffs,1800 N 16th St,Council Bluffs,51501,POINT (-95.867459 41.27737),78,POTTAWATTA,1062400,Spiced Rum,260,DIAGEO AMERICAS,43302,Captain Morgan Black Spiced,12,750,10.0,15.0,12,180.0,9.0,2.38,2018
INV-10908700020,2018-03-14,3776,Wal-Mart 5115 / Davenport,3101 West Kimberly Rd,Davenport,52806,POINT (-90.620069 41.559268),82,SCOTT,1062400,Spiced Rum,260,DIAGEO AMERICAS,43302,Captain Morgan Black Spiced,12,750,10.0,15.0,12,180.0,9.0,2.38,2018
INV-11104600016,2018-03-26,4021,Wal-Mart 0985 / Fairfield,2701 W Burlington Ave,Fairfield,52556,POINT (-91.993721 41.006375),51,JEFFERSON,1062400,Spiced Rum,260,DIAGEO AMERICAS,43302,Captain Morgan Black Spiced,12,750,10.0,15.0,12,180.0,9.0,2.38,2018
INV-10388800004,2018-02-14,4228,Fareway Stores #462 / Vinton,501 A Ave,Vinton,52349,POINT (-92.025603 42.166166),6,BENTON,1062400,Spiced Rum,260,DIAGEO AMERICAS,43302,Captain Morgan Black Spiced,12,750,10.0,15.0,12,180.0,9.0,2.38,2018
INV-10512700009,2018-02-21,2644,Hy-Vee Fort Dodge Wine and Spirits,1511 2nd Ave North,Fort Dodge,50501,POINT (-94.177165 42.508344),94,WEBSTER,1062400,Spiced Rum,260,DIAGEO AMERICAS,43302,Captain Morgan Black Spiced,12,750,10.0,15.0,12,180.0,9.0,2.38,2018
INV-11679200100,2018-04-24,2663,Hy-Vee Food Store / Urbandale,8701 Douglas,Urbandale,50322,POINT (-93.739105 41.629364),77,POLK,1062400,Spiced Rum,260,DIAGEO AMERICAS,43302,Captain Morgan Black Spiced,12,750,10.0,15.0,12,180.0,9.0,2.38,2018
INV-11781000022,2018-04-30,3663,Wal-Mart 1496 / Waterloo,1334 Flammang Dr,Waterloo,50702,POINT (-92.330801 42.460238),7,BLACK HAWK,1062400,Spiced Rum,260,DIAGEO AMERICAS,43302,Captain Morgan Black Spiced,12,750,10.0,15.0,12,180.0,9.0,2.38,2018
INV-11938800051,2018-05-08,3644,Wal-Mart 2764 / Altoona,3501  8th St SW,Altoona,50009,POINT (-93.505276 41.644195),77,POLK,1062400,Spiced Rum,260,DIAGEO AMERICAS,43302,Captain Morgan Black Spiced,12,750,10.0,15.0,12,180.0,9.0,2.38,2018
INV-13453000038,2018-07-25,3757,Wal-Mart 3590 / Sioux City,3101 Floyd Blvd,Sioux City,51108,POINT (-96.37287 42.530454),97,WOODBURY,1062400,Spiced Rum,260,DIAGEO AMERICAS,43302,Captain Morgan Black Spiced,12,750,10.0,15.0,12,180.0,9.0,2.38,2018
INV-13319300059,2018-07-18,2568,Hy-Vee Food Store #4 / Cedar Rapids,1556 First Avenue NE,Cedar Rapids,52402,POINT (-91.650755 41.988967),57,LINN,1062400,Spiced Rum,260,DIAGEO AMERICAS,43302,Captain Morgan Black Spiced,12,750,10.0,15.0,6,90.0,4.5,1.19,2018
INV-11536500062,2018-04-17,2605,Hy-Vee Drugstore #5 / Cedar Rapids,2001 Blairs Ferry Road NE,Cedar Rapids,52402,POINT (-91.668909 42.034799),57,LINN,1062400,Spiced Rum,260,DIAGEO AMERICAS,43302,Captain Morgan Black Spiced,12,750,10.0,15.0,6,90.0,4.5,1.19,2018
INV-14298900028,2018-09-07,5325,Hometown Foods / Hubbard,210 E. Maple St,Hubbard,50122,POINT (-93.298266 42.305556),42,HARDIN,1062400,Spiced Rum,380,Phillips Beverage,42984,Trader Vics Private Selection Spiced Rum,6,1750,10.0,15.0,6,90.0,10.5,2.77,2018
INV-12325100016,2018-05-29,2575,Hy-Vee Food Store #1 / Waterloo,2834 Ansborough Ave,Waterloo,50702,POINT (-92.37662400000002 42.471767),7,BLACK HAWK,1062400,Spiced Rum,380,Phillips Beverage,42984,Trader Vics Private Selection Spiced Rum,6,1750,10.0,15.0,6,90.0,10.5,2.77,2018
INV-14298100005,2018-09-07,4110,"Brothers Market, Inc.",706 Highway 57,Parkersburg,50665,POINT (-92.785196 42.570357),12,BUTLER,1062400,Spiced Rum,380,Phillips Beverage,42984,Trader Vics Private Selection Spiced Rum,6,1750,10.0,15.0,6,90.0,10.5,2.77,2018
INV-14432200021,2018-09-13,2671,Hy-Vee  /  Jefferson,"106, W Washington St",Jefferson,50129,POINT (-94.375508 42.017267),37,GREENE,1062400,Spiced Rum,380,Phillips Beverage,42984,Trader Vics Private Selection Spiced Rum,6,1750,10.0,15.0,6,90.0,10.5,2.77,2018
INV-13746300036,2018-08-09,2582,Hy-Vee #2 Food Store / Mason City,551 S Illinois Ave,Mason City,50401,POINT (-93.17114 43.14623),17,CERRO GORD,1062400,Spiced Rum,380,Phillips Beverage,42984,Trader Vics Private Selection Spiced Rum,6,1750,10.0,15.0,6,90.0,10.5,2.77,2018
INV-12270100048,2018-05-24,2582,Hy-Vee #2 Food Store / Mason City,551 S Illinois Ave,Mason City,50401,POINT (-93.17114 43.14623),17,CERRO GORD,1062400,Spiced Rum,380,Phillips Beverage,42984,Trader Vics Private Selection Spiced Rum,6,1750,10.0,15.0,6,90.0,10.5,2.77,2018
INV-13586500070,2018-08-01,2548,Hy-Vee Food Store / Altoona,100 8th Street SW,Altoona,50009,POINT (-93.465301 41.644041),77,POLK,1062400,Spiced Rum,380,Phillips Beverage,42984,Trader Vics Private Selection Spiced Rum,6,1750,10.0,15.0,6,90.0,10.5,2.77,2018
INV-12152300006,2018-05-18,5325,Hometown Foods / Hubbard,210 E. Maple St,Hubbard,50122,POINT (-93.298266 42.305556),42,HARDIN,1062400,Spiced Rum,380,Phillips Beverage,42984,Trader Vics Private Selection Spiced Rum,6,1750,10.0,15.0,6,90.0,10.5,2.77,2018
INV-13700800154,2018-08-07,2572,Hy-Vee Food Store / Cedar Falls,6301 University,Cedar Falls,50613,POINT (-92.435236 42.512789),7,BLACK HAWK,1062400,Spiced Rum,380,Phillips Beverage,42984,Trader Vics Private Selection Spiced Rum,6,1750,10.0,15.0,6,90.0,10.5,2.77,2018
INV-10048800058,2018-01-29,5244,The Ox & Wren Spirits and Gifts,708 2nd  AVE  SE,Cresco,52136,POINT (-92.106529 43.371131),45,HOWARD,1062400,Spiced Rum,380,Phillips Beverage,42984,Trader Vics Private Selection Spiced Rum,6,1750,10.0,15.0,6,90.0,10.5,2.77,2018
INV-14187400048,2018-08-31,2585,Hy-Vee Wine and Spirits / Algona,1516 Highway 169 North,Algona,50511,POINT (-94.236003 43.081288),55,KOSSUTH,1062400,Spiced Rum,380,Phillips Beverage,42984,Trader Vics Private Selection Spiced Rum,6,1750,10.0,15.0,6,90.0,10.5,2.77,2018
INV-13863600013,2018-08-15,2637,Hy-Vee #5 / Davenport,2351 W Locust,Davenport,52804,POINT (-90.611972 41.538207),82,SCOTT,1062400,Spiced Rum,380,Phillips Beverage,42984,Trader Vics Private Selection Spiced Rum,6,1750,10.0,15.0,6,90.0,10.5,2.77,2018
INV-14840300021,2018-10-04,2652,Hy-Vee DrugStore / Mason City,875  4th St SW,Mason City,50401,POINT (-93.213856 43.148257),17,CERRO GORD,1062400,Spiced Rum,380,Phillips Beverage,42984,Trader Vics Private Selection Spiced Rum,6,1750,10.0,15.0,6,90.0,10.5,2.77,2018
INV-14978200117,2018-10-10,2621,Hy-Vee Food Store #3 / Sioux City,3301 Gordon Dr,Sioux City,51105,POINT (-96.364108 42.487752),97,WOODBURY,1062400,Spiced Rum,380,Phillips Beverage,42984,Trader Vics Private Selection Spiced Rum,6,1750,10.0,15.0,6,90.0,10.5,2.77,2018
INV-12072800030,2018-05-15,4118,Lake View Redemption Center,502 5th Street,Lake View,51450,POINT (-95.051539 42.307764000000006),81,SAC,1062400,Spiced Rum,380,Phillips Beverage,42984,Trader Vics Private Selection Spiced Rum,6,1750,10.0,15.0,6,90.0,10.5,2.77,2018
INV-10412600092,2018-02-15,5251,Northside Liquor,"1303, North Federal",Mason City,50401,POINT (-93.201061 43.163663),17,CERRO GORD,1062400,Spiced Rum,380,Phillips Beverage,42984,Trader Vics Private Selection Spiced Rum,6,1750,10.0,15.0,6,90.0,10.5,2.77,2018
INV-13416000044,2018-07-24,2552,Hy-Vee Food Store #3 / Cedar Rapids,20 Wilson Avenue West,Cedar Rapids,52404,POINT (-91.658577 41.955859),57,LINN,1062400,Spiced Rum,380,Phillips Beverage,42984,Trader Vics Private Selection Spiced Rum,6,1750,10.0,15.0,6,90.0,10.5,2.77,2018
INV-12755800047,2018-06-19,2552,Hy-Vee Food Store #3 / Cedar Rapids,20 Wilson Avenue West,Cedar Rapids,52404,POINT (-91.658577 41.955859),57,LINN,1062400,Spiced Rum,380,Phillips Beverage,42984,Trader Vics Private Selection Spiced Rum,6,1750,10.0,15.0,6,90.0,10.5,2.77,2018
INV-13434200150,2018-07-25,2616,Hy-Vee Food and Drug / Clinton,901 South 4th St,Clinton,52732,POINT (-90.193204 41.836268000000004),23,CLINTON,1062400,Spiced Rum,380,Phillips Beverage,42984,Trader Vics Private Selection Spiced Rum,6,1750,10.0,15.0,6,90.0,10.5,2.77,2018
INV-13920300010,2018-08-20,4233,Fareway Stores #815 / Cresco,112 S Elm St,Cresco,52136,POINT (-92.116902 43.371089),45,HOWARD,1062400,Spiced Rum,380,Phillips Beverage,42984,Trader Vics Private Selection Spiced Rum,6,1750,10.0,15.0,6,90.0,10.5,2.77,2018
INV-09856200049,2018-01-17,2637,Hy-Vee #5 / Davenport,2351 W Locust,Davenport,52804,POINT (-90.611972 41.538207),82,SCOTT,1062400,Spiced Rum,380,Phillips Beverage,42984,Trader Vics Private Selection Spiced Rum,6,1750,10.0,15.0,6,90.0,10.5,2.77,2018
INV-14556700036,2018-09-20,2652,Hy-Vee DrugStore / Mason City,875  4th St SW,Mason City,50401,POINT (-93.213856 43.148257),17,CERRO GORD,1062400,Spiced Rum,380,Phillips Beverage,42984,Trader Vics Private Selection Spiced Rum,6,1750,10.0,15.0,6,90.0,10.5,2.77,2018
INV-09889200012,2018-01-18,2671,Hy-Vee  /  Jefferson,"106, W Washington St",Jefferson,50129,POINT (-94.375508 42.017267),37,GREENE,1062400,Spiced Rum,380,Phillips Beverage,42984,Trader Vics Private Selection Spiced Rum,6,1750,10.0,15.0,6,90.0,10.5,2.77,2018
INV-15530300124,2018-11-06,2572,Hy-Vee Food Store / Cedar Falls,6301 University,Cedar Falls,50613,POINT (-92.435236 42.512789),7,BLACK HAWK,1062400,Spiced Rum,380,Phillips Beverage,42984,Trader Vics Private Selection Spiced Rum,6,1750,10.0,15.0,6,90.0,10.5,2.77,2018
INV-14731100035,2018-09-28,2585,Hy-Vee Wine and Spirits / Algona,1516 Highway 169 North,Algona,50511,POINT (-94.236003 43.081288),55,KOSSUTH,1062400,Spiced Rum,380,Phillips Beverage,42984,Trader Vics Private Selection Spiced Rum,6,1750,10.0,15.0,6,90.0,10.5,2.77,2018
INV-14612600073,2018-09-24,2506,Hy-Vee #1044 / Burlington,3140 Agency,Burlington,52601,POINT (-91.136655 40.814666),29,DES MOINES,1062400,Spiced Rum,380,Phillips Beverage,42984,Trader Vics Private Selection Spiced Rum,6,1750,10.0,15.0,6,90.0,10.5,2.77,2018
INV-09697100022,2018-01-09,2552,Hy-Vee Food Store #3 / Cedar Rapids,20 Wilson Avenue West,Cedar Rapids,52404,POINT (-91.658577 41.955859),57,LINN,1062400,Spiced Rum,380,Phillips Beverage,42984,Trader Vics Private Selection Spiced Rum,6,1750,10.0,15.0,6,90.0,10.5,2.77,2018
INV-12900300171,2018-06-26,2572,Hy-Vee Food Store / Cedar Falls,6301 University,Cedar Falls,50613,POINT (-92.435236 42.512789),7,BLACK HAWK,1062400,Spiced Rum,380,Phillips Beverage,42984,Trader Vics Private Selection Spiced Rum,6,1750,10.0,15.0,6,90.0,10.5,2.77,2018
INV-15705800072,2018-11-14,2603,Hy-Vee Wine and Spirits / Bettendorf,2890 Devils Glen Road,Bettendorf,52722,POINT (-90.483701 41.552338),82,SCOTT,1062400,Spiced Rum,380,Phillips Beverage,42984,Trader Vics Private Selection Spiced Rum,6,1750,10.0,15.0,6,90.0,10.5,2.77,2018
INV-10494400024,2018-02-20,4118,Lake View Redemption Center,502 5th Street,Lake View,51450,POINT (-95.051539 42.307764000000006),81,SAC,1062400,Spiced Rum,380,Phillips Beverage,42984,Trader Vics Private Selection Spiced Rum,6,1750,10.0,15.0,6,90.0,10.5,2.77,2018
INV-15605900015,2018-11-09,5206,Brothers Market  /  Grundy Center,1400 G  Ave,Grundy Center,50638,POINT (-92.782283 42.36157),38,GRUNDY,1062400,Spiced Rum,380,Phillips Beverage,42984,Trader Vics Private Selection Spiced Rum,6,1750,10.0,15.0,6,90.0,10.5,2.77,2018
INV-15695500156,2018-11-14,2616,Hy-Vee Food and Drug / Clinton,901 South 4th St,Clinton,52732,POINT (-90.193204 41.836268000000004),23,CLINTON,1062400,Spiced Rum,380,Phillips Beverage,42984,Trader Vics Private Selection Spiced Rum,6,1750,10.0,15.0,6,90.0,10.5,2.77,2018
INV-12975900023,2018-06-29,4743,Family Fare #791,1801 Valley View Dr,Council Bluffs,51503,POINT (-95.81877500000002 41.24394),78,POTTAWATTA,1062400,Spiced Rum,380,Phillips Beverage,42984,Trader Vics Private Selection Spiced Rum,6,1750,10.0,15.0,6,90.0,10.5,2.77,2018
INV-16312700159,2018-12-13,2561,Hy-Vee Food Store / Fleur / DSM,4605 Fleur Drive,Des Moines,50321,POINT (-93.64494300000001 41.542748),77,POLK,1091100,American Distilled Spirit Specialty,418,GUNSANDMORE INFO LLC,86764,Sipp'n Sweet Corn,12,375,10.5,15.75,1,15.75,0.37,0.09,2018
INV-12064800070,2018-05-14,4312,I-80 Liquor / Council Bluffs,2411 S 24TH ST #1,Council Bluffs,51501,POINT (-95.8792 41.238092),78,POTTAWATTA,1062100,Gold Rum,461,Skyy Spirits Inc,43371,Appleton Signature Blend,12,750,10.5,15.75,12,189.0,9.0,2.38,2018
INV-12382300047,2018-05-31,3354,Sam's Club 8238 / Davenport,3845 Elmore Ave.,Davenport,52807,POINT (-90.527081 41.559731),82,SCOTT,1062100,Gold Rum,461,Skyy Spirits Inc,43371,Appleton Signature Blend,12,750,10.5,15.75,12,189.0,9.0,2.38,2018
INV-12535700052,2018-06-07,3899,Wal-Mart 3762 / WDM,6365 Stagecoach Dr,West Des Moines,50266,POINT (-93.795512 41.558107),77,POLK,1062100,Gold Rum,461,Skyy Spirits Inc,43371,Appleton Signature Blend,12,750,10.5,15.75,12,189.0,9.0,2.38,2018
INV-11912300048,2018-05-07,2670,Hy-Vee Food Store / Coralville,2004 8th  St,Coralville,52241,POINT (-91.591868 41.682337000000004),52,JOHNSON,1062100,Gold Rum,461,Skyy Spirits Inc,43371,Appleton Signature Blend,12,750,10.5,15.75,12,189.0,9.0,2.38,2018
INV-11948800156,2018-05-08,4167,"Iowa Street Market, Inc.",1256 Iowa St,Dubuque,52001,POINT (-90.668138 42.504959),31,DUBUQUE,1062100,Gold Rum,461,Skyy Spirits Inc,43371,Appleton Signature Blend,12,750,10.5,15.75,12,189.0,9.0,2.38,2018
INV-11440700020,2018-04-11,5514,Johncy's Liquor Store,585 Hwy 965 Ste D & E,North Liberty,52317,POINT (-91.60761 41.738129),52,JOHNSON,1062100,Gold Rum,461,Skyy Spirits Inc,43371,Appleton Signature Blend,12,750,10.5,15.75,12,189.0,9.0,2.38,2018
INV-13480700091,2018-07-26,2521,Hy-Vee Food and Drug / Grand / WDM,1990 Grand Avenue,West Des Moines,50265,POINT (-93.73162 41.571127),77,POLK,1062100,Gold Rum,461,Skyy Spirits Inc,43371,Appleton Signature Blend,12,750,10.5,15.75,12,189.0,9.0,2.38,2018
INV-10492100093,2018-02-20,2665,Hy-Vee / Waukee,1005 E Hickman Rd,Waukee,50263,POINT (-93.854477 41.615059),25,DALLAS,1062100,Gold Rum,461,Skyy Spirits Inc,43371,Appleton Signature Blend,12,750,10.5,15.75,12,189.0,9.0,2.38,2018
INV-10989200051,2018-03-20,3385,Sam's Club 8162 / Cedar Rapids,2605 Blairs Ferry Rd NE,Cedar Rapids,52402,POINT (-91.67969 42.031819),57,LINN,1062100,Gold Rum,461,Skyy Spirits Inc,43371,Appleton Signature Blend,12,750,10.5,15.75,12,189.0,9.0,2.38,2018
INV-11078900059,2018-03-23,3721,Wal-Mart 0913 / Decorah,1798 Old Stage Rd,Decorah,52101,POINT (-91.753135 43.290041),96,WINNESHIEK,1062100,Gold Rum,461,Skyy Spirits Inc,43371,Appleton Signature Blend,12,750,10.5,15.75,12,189.0,9.0,2.38,2018
INV-13168400001,2018-07-11,4046,J and K Market,113 W Vanburen,Centerville,52544,POINT (-92.874795 40.734946),4,APPANOOSE,1901200,Special Order Items,368,Park Street Imports,964448,Berentzen Pear,6,750,10.5,15.75,6,94.5,4.5,1.19,2018
INV-10257000080,2018-02-07,2536,HY-VEE / PLEASANT HILL,4815 Maple Drive,Pleasant Hill,50317,POINT (-93.519187 41.598109),77,Polk,1062100,Gold Rum,461,Skyy Spirits Inc,43371,Appleton Signature Blend,12,750,10.5,15.75,6,94.5,4.5,1.19,2018
INV-13318600059,2018-07-18,2508,Hy-Vee Food Store #1 / Cedar Rapids,"1843 Johnson Avenue, N.W.",Cedar Rapids,52405,POINT (-91.697941 41.97447),57,LINN,1062100,Gold Rum,461,Skyy Spirits Inc,43371,Appleton Signature Blend,12,750,10.5,15.75,6,94.5,4.5,1.19,2018
INV-12932400137,2018-06-27,2508,Hy-Vee Food Store #1 / Cedar Rapids,"1843 Johnson Avenue, N.W.",Cedar Rapids,52405,POINT (-91.697941 41.97447),57,LINN,1062100,Gold Rum,461,Skyy Spirits Inc,43371,Appleton Signature Blend,12,750,10.5,15.75,6,94.5,4.5,1.19,2018
INV-13555000067,2018-07-31,2587,Hy-Vee Food Store / Johnston,5750 Merle Hay Road,Johnston,50131,POINT (-93.697731 41.665172),77,POLK,1062100,Gold Rum,461,Skyy Spirits Inc,43371,Appleton Signature Blend,12,750,10.5,15.75,4,63.0,3.0,0.79,2018
INV-15619800080,2018-11-09,2585,Hy-Vee Wine and Spirits / Algona,1516 Highway 169 North,Algona,50511,POINT (-94.236003 43.081288),55,KOSSUTH,1062100,Gold Rum,461,Skyy Spirits Inc,43371,Appleton Signature Blend,12,750,10.5,15.75,4,63.0,3.0,0.79,2018
INV-10424300081,2018-02-15,2648,Hy-Vee #4 / WDM,555 S 51st St,West Des Moines,50265,POINT (-93.773557 41.561197),77,POLK,1062100,Gold Rum,461,Skyy Spirits Inc,43371,Appleton Signature Blend,12,750,10.5,15.75,4,63.0,3.0,0.79,2018
INV-13026400137,2018-07-02,2572,Hy-Vee Food Store / Cedar Falls,6301 University,Cedar Falls,50613,POINT (-92.435236 42.512789),7,BLACK HAWK,1062100,Gold Rum,461,Skyy Spirits Inc,43371,Appleton Signature Blend,12,750,10.5,15.75,4,63.0,3.0,0.79,2018
INV-11547700053,2018-04-17,2552,Hy-Vee Food Store #3 / Cedar Rapids,20 Wilson Avenue West,Cedar Rapids,52404,POINT (-91.658577 41.955859),57,LINN,1062100,Gold Rum,461,Skyy Spirits Inc,43371,Appleton Signature Blend,12,750,10.5,15.75,4,63.0,3.0,0.79,2018
INV-13834100014,2018-08-14,3822,The Secret Cellar,1205 Curtis Br Rd NE,Shueyville,52338,POINT (-91.646067 41.847398),52,JOHNSON,1062100,Gold Rum,461,Skyy Spirits Inc,43371,Appleton Signature Blend,12,750,10.5,15.75,1,15.75,0.75,0.19,2018
INV-13716100025,2018-08-08,5068,Tobacco Shop / Arnolds Park,612 S Highway 71,Arnolds Park,51331,POINT (-95.14027400000002 43.361577),30,DICKINSON,1062100,Gold Rum,461,Skyy Spirits Inc,43371,Appleton Signature Blend,12,750,10.5,15.75,1,15.75,0.75,0.19,2018
INV-15113900134,2018-10-17,2621,Hy-Vee Food Store #3 / Sioux City,3301 Gordon Dr,Sioux City,51105,POINT (-96.364108 42.487752),97,WOODBURY,1062100,Gold Rum,461,Skyy Spirits Inc,43371,Appleton Signature Blend,12,750,10.5,15.75,1,15.75,0.75,0.19,2018
INV-15718200239,2018-11-14,2621,Hy-Vee Food Store #3 / Sioux City,3301 Gordon Dr,Sioux City,51105,POINT (-96.364108 42.487752),97,WOODBURY,1062100,Gold Rum,461,Skyy Spirits Inc,43371,Appleton Signature Blend,12,750,10.5,15.75,1,15.75,0.75,0.19,2018
INV-14335600005,2018-09-10,5517,Mepo Foods / Mediapolis,111 Wapello St N,Mediapolis,52637,POINT (-91.170033 41.008539),29,DES MOINES,1062100,Gold Rum,461,Skyy Spirits Inc,43371,Appleton Signature Blend,12,750,10.5,15.75,1,15.75,0.75,0.19,2018
INV-14890700086,2018-10-08,2538,Hy-Vee Food Store #3 / Waterloo,1422 Flammang Dr,Waterloo,50702,POINT (-92.327917 42.459938),7,BLACK HAWK,1062100,Gold Rum,461,Skyy Spirits Inc,43371,Appleton Signature Blend,12,750,10.5,15.75,1,15.75,0.75,0.19,2018
INV-15246400108,2018-10-24,3390,Okoboji Avenue Liquor,1610 Okoboji Avenue,Milford,51351,POINT (-95.149955 43.331525),30,DICKINSON,1062100,Gold Rum,461,Skyy Spirits Inc,43371,Appleton Signature Blend,12,750,10.5,15.75,1,15.75,0.75,0.19,2018
INV-16276400066,2018-12-12,5351,Downtown Liquor,1203 5th St.,Sioux City,51101,POINT (-96.394671 42.495324),97,WOODBURY,1062100,Gold Rum,461,Skyy Spirits Inc,43371,Appleton Signature Blend,12,750,10.5,15.75,1,15.75,0.75,0.19,2018
INV-16209300061,2018-12-10,3525,Wines and Spirits,106 W 2nd St,Washington,52353,POINT (-91.692214 41.300399),92,WASHINGTON,1062100,Gold Rum,461,Skyy Spirits Inc,43371,Appleton Signature Blend,12,750,10.5,15.75,1,15.75,0.75,0.19,2018
INV-11896800034,2018-05-04,2190,"Central City Liquor, Inc.",1460 2ND AVE,Des Moines,50314,POINT (-93.619787 41.60566),77,POLK,1091100,American Distilled Spirit Specialty,418,GUNSANDMORE INFO LLC,86764,Sipp'n Sweet Corn,12,375,10.5,15.75,1,15.75,0.38,0.1,2018
INV-09561800042,2018-01-02,2564,Hy-Vee Food Store #4 / Waterloo,4000 University,Waterloo,50701,POINT (-92.403843 42.505197),7,BLACK HAWK,1062100,Gold Rum,461,Skyy Spirits Inc,43371,Appleton Signature Blend,12,750,10.5,15.75,1,15.75,0.75,0.2,2018
INV-12846900119,2018-06-25,2569,Hy-Vee Food Store #2 / Cedar Rapids,279 Collins Road NE,Cedar Rapids,52402,POINT (-91.630677 42.027805),57,LINN,1062100,Gold Rum,461,Skyy Spirits Inc,43371,Appleton Signature Blend,12,750,10.5,15.75,1,15.75,0.75,0.2,2018
INV-11004400124,2018-03-20,2587,Hy-Vee Food Store / Johnston,5750 Merle Hay Road,Johnston,50131,POINT (-93.697731 41.665172),77,POLK,1062100,Gold Rum,461,Skyy Spirits Inc,43371,Appleton Signature Blend,12,750,10.5,15.75,1,15.75,0.75,0.2,2018
INV-10888600098,2018-03-13,5423,Stammer Liquor Corp,615 2nd Ave,Sheldon,51201,POINT (-95.854899 43.184242),71,OBRIEN,1091100,American Distilled Spirit Specialty,418,GUNSANDMORE INFO LLC,86764,Sipp'n Sweet Corn,12,375,10.5,15.75,2,31.5,0.75,0.2,2018
INV-11163400113,2018-03-28,4509,AJ'S LIQUOR II,2515 Chamberlain,Ames,50010,POINT (-93.650838 42.021461),85,STORY,1062100,Gold Rum,461,Skyy Spirits Inc,43371,Appleton Signature Blend,12,750,10.5,15.75,1,15.75,0.75,0.2,2018
INV-12224100135,2018-05-22,2666,Hy-Vee Food Store #2 / State Ankeny,2510 SW State St,Ankeny,50023,POINT (-93.621824 41.705188),77,Polk,1062100,Gold Rum,461,Skyy Spirits Inc,43371,Appleton Signature Blend,12,750,10.5,15.75,2,31.5,1.5,0.4,2018
INV-12205200103,2018-05-22,2647,Hy-Vee #7 / Cedar Rapids,5050 Edgewood Rd,Cedar Rapids,52411,POINT (-91.701581 42.030129),57,LINN,1062100,Gold Rum,461,Skyy Spirits Inc,43371,Appleton Signature Blend,12,750,10.5,15.75,2,31.5,1.5,0.4,2018
INV-12356800177,2018-05-30,3390,Okoboji Avenue Liquor,1610 Okoboji Avenue,Milford,51351,POINT (-95.149955 43.331525),30,DICKINSON,1062100,Gold Rum,461,Skyy Spirits Inc,43371,Appleton Signature Blend,12,750,10.5,15.75,2,31.5,1.5,0.4,2018
INV-12205600137,2018-05-22,2588,Hy-Vee Food and Drug #6 / Cedar Rapids,4035 Mt Vernon Rd SE,Cedar Rapids,52403,POINT (-91.60978 41.976835),57,LINN,1062100,Gold Rum,461,Skyy Spirits Inc,43371,Appleton Signature Blend,12,750,10.5,15.75,2,31.5,1.5,0.4,2018
INV-12349700184,2018-05-29,2572,Hy-Vee Food Store / Cedar Falls,6301 University,Cedar Falls,50613,POINT (-92.435236 42.512789),7,BLACK HAWK,1062100,Gold Rum,461,Skyy Spirits Inc,43371,Appleton Signature Blend,12,750,10.5,15.75,2,31.5,1.5,0.4,2018
INV-09697000018,2018-01-09,4730,Walgreens #05944 / Johnston,6200 Merle Hay Rd,Johnston,50131,POINT (-93.697684 41.673355),77,POLK,1062100,Gold Rum,461,Skyy Spirits Inc,43371,Appleton Signature Blend,12,750,10.5,15.75,2,31.5,1.5,0.4,2018
INV-13056400014,2018-07-05,4070,Grieder Beverage Depot,708  13th St,Belle Plaine,52208,POINT (-92.278 41.897054),6,BENTON,1062100,Gold Rum,461,Skyy Spirits Inc,43371,Appleton Signature Blend,12,750,10.5,15.75,2,31.5,1.5,0.4,2018
INV-10096800061,2018-01-30,2200,Sac Liquor Store,619 E Main St,Sac City,50583,POINT (-94.974011 42.421341),81,SAC,1062100,Gold Rum,461,Skyy Spirits Inc,43371,Appleton Signature Blend,12,750,10.5,15.75,2,31.5,1.5,0.4,2018
